MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,459,27,5.47,Chelsea/NoMad/West Chelsea
10002,1372,161,6.55,Chinatown/Lower East Side
10003,589,35,3.06,East Village/Gramercy/Greenwich Village
10004,45,1,4.28,Financial District
10005,110,2,4.21,Financial District
10006,48,0,4.65,Financial District
10007,79,3,3.01,TriBeCa
10009,884,70,4.63,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,364,19,3.2,Flatiron/Gramercy/Kips Bay
10011,659,43,3.9,Chelsea
10012,242,9,2.98,Greenwich Village/SoHo
10013,344,22,3.21,Hudson Square/Little Italy/SoHo/TriBeCa
10014,402,29,3.6,Hudson Square/Meatpacking District/West Village
10016,885,49,4.92,Kips Bay/Murray Hill/NoMad
10017,172,8,3.46,East Midtown/Murray Hill
10018,209,6,7.1,Hell's Kitchen/Midtown Manhattan
10019,738,42,4.76,Hell's Kitchen/Midtown Manhattan
10021,684,65,4.47,Lenox Hill/Upper East Side
10022,420,32,4.15,East Midtown
10023,690,53,3.68,Lincoln Square
10024,887,75,4.42,Upper West Side
10025,1612,179,4.57,Manhattan Valley/Morningside Heights/Upper West Side
10026,795,49,7.14,Central Harlem (South)
10027,1237,113,6.18,Central Harlem (South)/Morningside Heights/West Harlem
10028,575,34,4.05,Upper East Side/Yorkville
10029,2095,212,8.82,East Harlem
10030,589,57,7.72,Central Harlem (North)
10031,1589,133,9.21,Hamilton Heights/West Harlem
10032,1812,176,9.89,Washington Heights (South)
10033,1590,122,9.51,Washington Heights (North)/Washington Heights (South)
10034,908,72,8.03,Inwood/Washington Heights (North)
10035,1147,138,9.85,East Harlem
10036,547,40,5.45,Hell's Kitchen/Midtown Manhattan
10037,600,65,9.49,Central Harlem (North)/East Harlem
10038,322,28,4.83,Chinatown/Financial District
10039,629,66,9.07,Central Harlem (North)/Washington Heights (South)
10040,1340,120,9.85,Washington Heights (North)
10044,264,36,7.74,Roosevelt Island
10065,391,28,3.71,Lenox Hill/Upper East Side
10069,74,2,3.28,Lincoln Square
10075,470,45,5.36,Lenox Hill/Upper East Side
10128,750,41,3.82,Upper East Side/Yorkville
10280,66,0,2.94,Battery Park City
10282,86,14,6.17,Battery Park City
10301,1367,107,11.8,Silver Lake/St. George
10302,707,32,14.49,Elm Park
10303,964,47,13.45,Graniteville/Mariner's Harbor/Port Ivory
10304,1584,182,12.69,New Dorp/Todt Hill
10305,1428,81,12.81,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,1657,83,10.87,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,433,15,12.01,Tottenville
10308,750,28,10.75,Great Kills
10309,966,32,11.34,Charleston/Prince's Bay/Woodrow
10310,810,34,11.82,Port Richmond/Randall Manor/West Brighton
10312,1758,59,11.33,Annadale/Rossville
10314,3035,203,12.13,Bloomfield/Freshkills Park
10451,1805,153,12.11,Concourse/Melrose
10452,2896,178,12.94,Concourse/Highbridge
10453,2822,167,13.17,Morris Heights/Mount Hope/University Heights
10454,1309,106,12.31,Mott Haven/Port Morris
10455,1508,112,12.7,Mott Haven
10456,2950,300,11.78,Claremont/Morrisania
10457,2565,190,12.25,Belmont/Claremont/Mount Hope/Tremont
10458,2512,127,11.95,Belmont/Fordham University/Kingsbridge
10459,1748,166,12.1,Charlotte Gardens/Hunts Point
10460,1946,130,12.43,Charlotte Gardens/Tremont/Van Nest/West Farms
10461,2042,141,12.9,Morris Park/Pelham Bay/Westchester Square
10462,2608,185,12.09,Parkchester/Pelham Parkway/Van Nest/Westchester Square
10463,2357,217,10.4,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil
10464,137,9,10.46,City Island
10465,1642,90,12.46,Country Club/Throgs Neck
10466,2672,173,14.24,Edenwald/Wakefield
10467,3930,334,13.0,Allerton/Norwood/Pelham Parkway/Williamsbridge
10468,3224,225,13.51,Fordham/Kingsbridge/University Heights
10469,3294,369,14.69,Allerton/Baychester/Pelham Gardens/Williamsbridge
10470,507,21,12.89,Wakefield/Woodlawn
10471,886,88,10.34,Fieldston/North Riverdale/Riverdale
10472,2291,191,13.55,Soundview
10473,2223,139,12.89,Castle Hill/Clason Point/Soundview
10474,346,21,11.43,Hunts Point
10475,1911,178,13.92,Co-op City/Edenwald
11004,654,69,10.3,Bellerose/Douglaston-Little Neck
11101,779,39,5.74,Astoria (South)/Long Island City/Sunnyside
11102,754,81,7.58,Astoria (North)
11103,714,55,6.49,Astoria (North)/Astoria (South)
11104,577,42,7.43,Sunnyside
11105,591,44,5.91,Ditmars Steinway
11106,812,55,7.39,Astoria (South)
11109,65,2,3.46,Long Island City
11201,851,95,3.74,Brooklyn Heights/DUMBO/Downtown Brooklyn
11203,2318,244,12.82,East Flatbush (North)/East Flatbush (South)
11204,2428,147,13.79,Bensonhurst/Mapleton
11205,870,51,7.05,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene
11206,1910,154,8.08,Williamsburg (South)
11207,2457,217,11.0,Cypress Hills/East New York
11208,2806,249,12.7,Cypress Hills/East New York
11209,1363,117,7.36,Bay Ridge/Fort Hamilton
11210,2049,150,13.0,Flatlands/Midwood
11211,2502,138,7.77,East Williamsburg/Williamsburg (North)/Williamsburg (South)
11212,2168,236,11.88,Ocean Hill-Brownsville
11213,1670,150,9.81,Crown Heights (East)
11214,1848,187,9.41,Bath Beach/Bensonhurst/Gravesend
11215,730,46,3.41,Gowanus/Park Slope/Windsor Terrace
11216,902,76,5.53,Bedford-Stuyvesant (West)/Crown Heights (West)
11217,705,86,4.84,Boerum Hill/Park Slope
11218,1976,139,9.95,Kensington/Windsor Terrace
11219,3431,242,14.67,Borough Park
11220,2039,168,9.32,Sunset Park
11221,1612,148,7.39,Bedford-Stuyvesant (East)/Bushwick
11222,571,34,4.29,Greenpoint
