MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,456,26,5.64,Chelsea/NoMad/West Chelsea
10002,1360,161,6.69,Chinatown/Lower East Side
10003,582,35,3.11,East Village/Gramercy/Greenwich Village
10004,43,1,4.35,Financial District
10005,108,2,4.31,Financial District
10006,46,0,4.58,Financial District
10007,74,3,2.94,TriBeCa
10009,876,70,4.73,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,360,19,3.29,Flatiron/Gramercy/Kips Bay
10011,653,44,4.0,Chelsea
10012,236,9,3.0,Greenwich Village/SoHo
10013,341,21,3.29,Hudson Square/Little Italy/SoHo/TriBeCa
10014,397,29,3.7,Hudson Square/Meatpacking District/West Village
10016,874,49,5.03,Kips Bay/Murray Hill/NoMad
10017,171,8,3.57,East Midtown/Murray Hill
10018,210,6,7.41,Hell's Kitchen/Midtown Manhattan
10019,733,42,4.91,Hell's Kitchen/Midtown Manhattan
10021,675,65,4.57,Lenox Hill/Upper East Side
10022,417,32,4.29,East Midtown
10023,678,53,3.76,Lincoln Square
10024,870,75,4.5,Upper West Side
10025,1601,179,4.7,Manhattan Valley/Morningside Heights/Upper West Side
10026,789,48,7.32,Central Harlem (South)
10027,1231,113,6.35,Central Harlem (South)/Morningside Heights/West Harlem
10028,568,34,4.16,Upper East Side/Yorkville
10029,2089,212,9.07,East Harlem
10030,588,57,8.01,Central Harlem (North)
10031,1578,133,9.44,Hamilton Heights/West Harlem
10032,1809,176,10.17,Washington Heights (South)
10033,1578,122,9.75,Washington Heights (North)/Washington Heights (South)
10034,900,72,8.23,Inwood/Washington Heights (North)
10035,1148,138,10.18,East Harlem
10036,537,40,5.55,Hell's Kitchen/Midtown Manhattan
10037,600,65,9.78,Central Harlem (North)/East Harlem
10038,317,28,4.97,Chinatown/Financial District
10039,626,66,9.34,Central Harlem (North)/Washington Heights (South)
10040,1334,120,10.11,Washington Heights (North)
10044,264,36,7.98,Roosevelt Island
10065,383,28,3.78,Lenox Hill/Upper East Side
10069,74,2,3.42,Lincoln Square
10075,463,45,5.47,Lenox Hill/Upper East Side
10128,744,41,3.94,Upper East Side/Yorkville
10280,65,0,3.03,Battery Park City
10282,85,14,6.29,Battery Park City
10301,1361,107,12.12,Silver Lake/St. George
10302,702,32,14.85,Elm Park
10303,959,47,13.78,Graniteville/Mariner's Harbor/Port Ivory
10304,1578,182,13.0,New Dorp/Todt Hill
10305,1409,81,13.09,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,1643,83,11.14,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,430,15,12.31,Tottenville
10308,743,28,10.97,Great Kills
10309,960,32,11.63,Charleston/Prince's Bay/Woodrow
10310,801,34,12.05,Port Richmond/Randall Manor/West Brighton
10312,1737,59,11.56,Annadale/Rossville
10314,3005,202,12.38,Bloomfield/Freshkills Park
10451,1790,153,12.41,Concourse/Melrose
10452,2866,178,13.23,Concourse/Highbridge
10453,2807,167,13.54,Morris Heights/Mount Hope/University Heights
10454,1308,106,12.68,Mott Haven/Port Morris
10455,1500,112,13.03,Mott Haven
10456,2931,299,12.13,Claremont/Morrisania
10457,2553,189,12.6,Belmont/Claremont/Mount Hope/Tremont
10458,2488,127,12.33,Belmont/Fordham University/Kingsbridge
10459,1736,166,12.43,Charlotte Gardens/Hunts Point
10460,1936,130,12.77,Charlotte Gardens/Tremont/Van Nest/West Farms
10461,2032,141,13.19,Morris Park/Pelham Bay/Westchester Square
10462,2587,184,12.36,Parkchester/Pelham Parkway/Van Nest/Westchester Square
10463,2337,216,10.64,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil
10464,136,9,10.7,City Island
10465,1634,90,12.78,Country Club/Throgs Neck
10466,2663,172,14.57,Edenwald/Wakefield
10467,3910,334,13.33,Allerton/Norwood/Pelham Parkway/Williamsbridge
10468,3202,225,13.78,Fordham/Kingsbridge/University Heights
10469,3288,369,15.05,Allerton/Baychester/Pelham Gardens/Williamsbridge
10470,508,21,13.35,Wakefield/Woodlawn
10471,883,88,10.69,Fieldston/North Riverdale/Riverdale
10472,2275,191,13.88,Soundview
10473,2212,139,13.22,Castle Hill/Clason Point/Soundview
10474,348,21,11.79,Hunts Point
10475,1899,177,14.16,Co-op City/Edenwald
11004,649,69,10.58,Bellerose/Douglaston-Little Neck
11101,767,39,5.86,Astoria (South)/Long Island City/Sunnyside
11102,745,81,7.73,Astoria (North)
11103,705,54,6.64,Astoria (North)/Astoria (South)
11104,574,42,7.64,Sunnyside
11105,588,43,6.06,Ditmars Steinway
11106,805,55,7.59,Astoria (South)
11109,65,2,3.6,Long Island City
11201,848,95,3.86,Brooklyn Heights/DUMBO/Downtown Brooklyn
11203,2306,245,13.17,East Flatbush (North)/East Flatbush (South)
11204,2369,146,13.87,Bensonhurst/Mapleton
11205,857,51,7.19,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene
11206,1885,154,8.23,Williamsburg (South)
11207,2442,217,11.27,Cypress Hills/East New York
11208,2795,249,12.99,Cypress Hills/East New York
11209,1344,116,7.5,Bay Ridge/Fort Hamilton
11210,1995,150,13.1,Flatlands/Midwood
11211,2462,137,7.9,East Williamsburg/Williamsburg (North)/Williamsburg (South)
11212,2149,236,12.16,Ocean Hill-Brownsville
11213,1640,150,9.98,Crown Heights (East)
11214,1840,187,9.71,Bath Beach/Bensonhurst/Gravesend
11215,722,46,3.51,Gowanus/Park Slope/Windsor Terrace
11216,893,76,5.66,Bedford-Stuyvesant (West)/Crown Heights (West)
11217,711,86,5.07,Boerum Hill/Park Slope
11218,1963,138,10.22,Kensington/Windsor Terrace
11219,3371,240,14.79,Borough Park
11220,2033,168,9.59,Sunset Park
11221,1609,148,7.61,Bedford-Stuyvesant (East)/Bushwick
11222,563,34,4.39,Greenpoint
11223,2191,143,12.12,Gravesend/Homecrest
11224,1419,218,11.91,Brighton Beach/Coney Island/Seagate
11225,1322,140,8.57,Crown Heights (West)/Prospect Lefferts Gardens
11226,2623,306,10.63,Flatbush/Prospect Lefferts Gardens
11228,798,84,8.75,Bath Beach/Dyker Heights
11229,2037,155,11.18,Gerritsen Beach/Homecrest/Sheepshead Bay
11230,2868,229,11.92,Midwood
11231,492,35,4.34,Carroll Gardens/Cobble Hill/Red Hook
11232,660,42,8.77,Sunset Park
11233,1473,139,9.54,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville
11234,2546,195,12.06,Bergen Beach/Flatlands/Marine Park/Mill Basin
11235,2395,304,12.43,Brighton Beach/Manhattan Beach/Sheepshead Bay
11236,3055,302,13.76,Canarsie
11237,1158,115,8.57,Bushwick/East Williamsburg
11238,939,105,5.03,Clinton Hill/Prospect Heights
11239,582,89,14.56,East New York
11354,1488,301,9.61,Flushing/Murray Hill
11355,1612,170,9.11,Flushing/Murray Hill/Queensboro Hill
11356,658,42,11.83,College Point
11357,938,106,9.7,Whitestone
11358,653,43,7.46,Auburndale/Murray Hill
11360,359,28,7.49,Bayside (North)
11361,512,58,7.79,Bayside (North)/Bayside (South)
