MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,453,26,5.79,Chelsea/NoMad/West Chelsea
10002,1356,161,6.82,Chinatown/Lower East Side
10003,572,35,3.15,East Village/Gramercy/Greenwich Village
10004,43,1,4.53,Financial District
10005,105,2,4.38,Financial District
10006,46,0,4.76,Financial District
10007,75,3,3.08,TriBeCa
10009,870,70,4.81,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,356,19,3.34,Flatiron/Gramercy/Kips Bay
10011,651,44,4.12,Chelsea
10012,234,9,3.07,Greenwich Village/SoHo
10013,335,21,3.35,Hudson Square/Little Italy/SoHo/TriBeCa
10014,392,30,3.78,Hudson Square/Meatpacking District/West Village
10016,867,50,5.14,Kips Bay/Murray Hill/NoMad
10017,171,8,3.7,East Midtown/Murray Hill
10018,205,5,7.58,Hell's Kitchen/Midtown Manhattan
10019,724,42,4.98,Hell's Kitchen/Midtown Manhattan
10021,660,65,4.63,Lenox Hill/Upper East Side
10022,414,32,4.4,East Midtown
10023,671,53,3.84,Lincoln Square
10024,861,75,4.59,Upper West Side
10025,1595,178,4.84,Manhattan Valley/Morningside Heights/Upper West Side
10026,783,48,7.46,Central Harlem (South)
10027,1224,113,6.5,Central Harlem (South)/Morningside Heights/West Harlem
10028,565,34,4.27,Upper East Side/Yorkville
10029,2086,212,9.26,East Harlem
10030,587,57,8.21,Central Harlem (North)
10031,1567,132,9.59,Hamilton Heights/West Harlem
10032,1802,176,10.36,Washington Heights (South)
10033,1563,122,9.89,Washington Heights (North)/Washington Heights (South)
10034,892,72,8.4,Inwood/Washington Heights (North)
10035,1146,138,10.4,East Harlem
10036,532,40,5.7,Hell's Kitchen/Midtown Manhattan
10037,598,65,9.98,Central Harlem (North)/East Harlem
10038,318,28,5.26,Chinatown/Financial District
10039,623,66,9.54,Central Harlem (North)/Washington Heights (South)
10040,1328,120,10.33,Washington Heights (North)
10044,263,36,8.13,Roosevelt Island
10065,378,28,3.87,Lenox Hill/Upper East Side
10069,74,2,3.52,Lincoln Square
10075,461,45,5.62,Lenox Hill/Upper East Side
10128,741,41,4.04,Upper East Side/Yorkville
10280,64,0,3.09,Battery Park City
10282,86,15,6.53,Battery Park City
10301,1357,107,12.37,Silver Lake/St. George
10302,697,32,15.04,Elm Park
10303,958,47,14.04,Graniteville/Mariner's Harbor/Port Ivory
10304,1570,182,13.23,New Dorp/Todt Hill
10305,1402,81,13.35,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,1627,83,11.28,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,429,15,12.56,Tottenville
10308,738,28,11.12,Great Kills
10309,959,32,11.89,Charleston/Prince's Bay/Woodrow
10310,795,33,12.21,Port Richmond/Randall Manor/West Brighton
10312,1725,59,11.75,Annadale/Rossville
10314,2989,202,12.59,Bloomfield/Freshkills Park
10451,1783,153,12.64,Concourse/Melrose
10452,2852,178,13.43,Concourse/Highbridge
10453,2792,167,13.77,Morris Heights/Mount Hope/University Heights
10454,1301,106,12.97,Mott Haven/Port Morris
10455,1498,111,13.28,Mott Haven
10456,2925,299,12.35,Claremont/Morrisania
10457,2545,189,12.81,Belmont/Claremont/Mount Hope/Tremont
10458,2463,127,12.63,Belmont/Fordham University/Kingsbridge
10459,1728,167,12.67,Charlotte Gardens/Hunts Point
10460,1929,130,13.02,Charlotte Gardens/Tremont/Van Nest/West Farms
10461,2026,141,13.41,Morris Park/Pelham Bay/Westchester Square
10462,2574,183,12.58,Parkchester/Pelham Parkway/Van Nest/Westchester Square
10463,2331,216,10.88,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil
10464,136,9,11.06,City Island
10465,1631,90,13.03,Country Club/Throgs Neck
10466,2659,171,14.84,Edenwald/Wakefield
10467,3895,333,13.59,Allerton/Norwood/Pelham Parkway/Williamsbridge
10468,3189,225,13.98,Fordham/Kingsbridge/University Heights
10469,3280,369,15.32,Allerton/Baychester/Pelham Gardens/Williamsbridge
10470,507,21,13.66,Wakefield/Woodlawn
10471,880,88,10.89,Fieldston/North Riverdale/Riverdale
10472,2269,191,14.14,Soundview
10473,2200,139,13.41,Castle Hill/Clason Point/Soundview
10474,349,21,12.12,Hunts Point
10475,1890,177,14.34,Co-op City/Edenwald
11004,644,68,10.74,Bellerose/Douglaston-Little Neck
11101,762,39,5.97,Astoria (South)/Long Island City/Sunnyside
11102,739,81,7.88,Astoria (North)
11103,703,54,6.82,Astoria (North)/Astoria (South)
11104,571,42,7.82,Sunnyside
11105,586,43,6.19,Ditmars Steinway
11106,796,55,7.73,Astoria (South)
11109,65,2,3.7,Long Island City
11201,840,95,3.92,Brooklyn Heights/DUMBO/Downtown Brooklyn
11203,2299,245,13.48,East Flatbush (North)/East Flatbush (South)
11204,2338,146,14.0,Bensonhurst/Mapleton
11205,846,51,7.27,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene
11206,1865,154,8.34,Williamsburg (South)
11207,2438,217,11.54,Cypress Hills/East New York
11208,2782,248,13.22,Cypress Hills/East New York
11209,1336,116,7.69,Bay Ridge/Fort Hamilton
11210,1958,150,13.17,Flatlands/Midwood
11211,2432,137,8.05,East Williamsburg/Williamsburg (North)/Williamsburg (South)
11212,2147,236,12.44,Ocean Hill-Brownsville
11213,1626,150,10.16,Crown Heights (East)
11214,1820,187,9.91,Bath Beach/Bensonhurst/Gravesend
11215,721,46,3.61,Gowanus/Park Slope/Windsor Terrace
11216,891,76,5.81,Bedford-Stuyvesant (West)/Crown Heights (West)
11217,710,86,5.21,Boerum Hill/Park Slope
11218,1943,138,10.4,Kensington/Windsor Terrace
11219,3367,240,15.06,Borough Park
11220,2026,168,9.81,Sunset Park
11221,1604,148,7.8,Bedford-Stuyvesant (East)/Bushwick
11222,557,34,4.48,Greenpoint
11223,2030,144,11.97,Gravesend/Homecrest
11224,1413,218,12.15,Brighton Beach/Coney Island/Seagate
11225,1314,140,8.76,Crown Heights (West)/Prospect Lefferts Gardens
11226,2616,305,10.88,Flatbush/Prospect Lefferts Gardens
11228,794,83,8.96,Bath Beach/Dyker Heights
11229,2013,155,11.46,Gerritsen Beach/Homecrest/Sheepshead Bay
11230,2780,229,11.98,Midwood
11231,491,35,4.48,Carroll Gardens/Cobble Hill/Red Hook
11232,649,42,8.93,Sunset Park
11233,1465,139,9.75,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville
11234,2526,195,12.24,Bergen Beach/Flatlands/Marine Park/Mill Basin
11235,2370,304,12.72,Brighton Beach/Manhattan Beach/Sheepshead Bay
11236,3046,301,14.02,Canarsie
11237,1153,115,8.74,Bushwick/East Williamsburg
11238,931,105,5.15,Clinton Hill/Prospect Heights
11239,581,89,14.83,East New York
11354,1486,301,9.82,Flushing/Murray Hill
11355,1607,169,9.35,Flushing/Murray Hill/Queensboro Hill
11356,655,42,12.16,College Point
11357,936,107,9.95,Whitestone
11358,648,43,7.61,Auburndale/Murray Hill
11360,356,28,7.62,Bayside (North)
11361,511,58,7.95,Bayside (North)/Bayside (South)
11362,359,36,8.54,Douglaston-Little Neck
11363,111,5,7.09,Douglaston-Little Neck
11364,519,35,7.09,Bayside (South)/Oakland Gardens
11365,976,68,9.76,Auburndale/Fresh Meadows/Pomonok/Utopia
11366,430,28,13.39,Fresh Meadows/Hillcrest
11367,1200,67,11.71,Kew Gardens Hills/Pomonok
11368,5147,448,16.7,Corona/North Corona
11369,1750,182,15.79,Airport/East Elmhurst
11370,1454,64,15.44,Jackson Heights/Rikers Island
11372,2847,260,14.14,Jackson Heights
11373,3553,297,13.56,Elmhurst
11374,1235,100,11.57,Rego Park
11375,1668,186,9.66,Forest Hills
11377,2536,196,10.37,Woodside
11378,842,74,9.78,Maspeth
11379,909,100,10.05,Middle Village
11385,2490,143,10.62,Glendale/Ridgewood
11411,733,49,16.4,Cambria Heights
11412,1339,91,15.27,St. Albans
11413,1431,103,15.3,Laurelton/Rosedale
11414,887,63,13.99,Hamilton Beach/Howard Beach/Lindenwood
11415,599,53,11.68,Kew Gardens
11416,805,57,14.34,Ozone Park
11417,960,47,13.02,Ozone Park
11418,1231,106,14.75,Richmond Hill
11419,1337,98,14.97,Richmond Hill/South Ozone Park
11420,1521,107,15.81,South Ozone Park
11421,1332,103,14.67,Woodhaven
11422,1089,67,15.09,Rosedale
11423,1187,106,15.46,Hollis/Holliswood
11426,546,34,13.15,Bellerose
11427,856,52,14.3,Bellerose/Hollis Hills/Holliswood
11428,721,54,16.33,Queens Village
11429,1045,75,15.21,Queens Village
11432,2055,258,14.6,Hillcrest/Jamaica Estates/Jamaica Hills
11433,1052,81,13.54,Jamaica
11434,2281,199,14.92,Airport/South Jamaica/Springfield Gardens/St. Albans
11435,1817,150,14.46,Briarwood/Jamaica
11436,590,46,14.51,South Jamaica/South Ozone Park
11691,2793,374,14.52,Edgemere/Far Rockaway
11692,715,93,12.99,Arverne/Edgemere
11693,354,29,12.82,Arverne/Broad Channel
11694,797,90,14.15,Belle Harbor-Neponsit/Rockaway Park
11697,122,5,7.34,Breezy Point
