MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,455,26,5.93,Chelsea/NoMad/West Chelsea
10002,1348,161,6.89,Chinatown/Lower East Side
10003,568,35,3.17,East Village/Gramercy/Greenwich Village
10004,43,1,4.6,Financial District
10005,102,2,4.31,Financial District
10006,46,0,4.84,Financial District
10007,73,3,3.05,TriBeCa
10009,860,70,4.85,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,356,19,3.39,Flatiron/Gramercy/Kips Bay
10011,645,44,4.14,Chelsea
10012,232,9,3.09,Greenwich Village/SoHo
10013,335,21,3.43,Hudson Square/Little Italy/SoHo/TriBeCa
10014,388,30,3.79,Hudson Square/Meatpacking District/West Village
10016,861,50,5.19,Kips Bay/Murray Hill/NoMad
10017,172,8,3.8,East Midtown/Murray Hill
10018,207,5,7.79,Hell's Kitchen/Midtown Manhattan
10019,721,42,5.05,Hell's Kitchen/Midtown Manhattan
10021,658,65,4.7,Lenox Hill/Upper East Side
10022,410,32,4.46,East Midtown
10023,668,53,3.89,Lincoln Square
10024,857,75,4.65,Upper West Side
10025,1585,178,4.88,Manhattan Valley/Morningside Heights/Upper West Side
10026,780,48,7.55,Central Harlem (South)
10027,1216,113,6.57,Central Harlem (South)/Morningside Heights/West Harlem
10028,561,34,4.32,Upper East Side/Yorkville
10029,2071,213,9.32,East Harlem
10030,586,57,8.37,Central Harlem (North)
10031,1559,132,9.68,Hamilton Heights/West Harlem
10032,1796,176,10.49,Washington Heights (South)
10033,1558,122,10.01,Washington Heights (North)/Washington Heights (South)
10034,889,72,8.49,Inwood/Washington Heights (North)
10035,1143,136,10.58,East Harlem
10036,530,40,5.76,Hell's Kitchen/Midtown Manhattan
10037,599,65,10.13,Central Harlem (North)/East Harlem
10038,317,28,5.41,Chinatown/Financial District
10039,623,66,9.7,Central Harlem (North)/Washington Heights (South)
10040,1322,120,10.44,Washington Heights (North)
10044,262,36,8.2,Roosevelt Island
10065,373,28,3.89,Lenox Hill/Upper East Side
10069,73,2,3.54,Lincoln Square
10075,460,45,5.68,Lenox Hill/Upper East Side
10128,734,41,4.07,Upper East Side/Yorkville
10280,64,0,3.17,Battery Park City
10282,86,15,6.62,Battery Park City
10301,1355,107,12.56,Silver Lake/St. George
10302,696,32,15.23,Elm Park
10303,957,47,14.18,Graniteville/Mariner's Harbor/Port Ivory
10304,1564,182,13.38,New Dorp/Todt Hill
10305,1393,81,13.46,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,1620,83,11.44,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,427,15,12.67,Tottenville
10308,736,28,11.28,Great Kills
10309,951,32,11.98,Charleston/Prince's Bay/Woodrow
10310,786,33,12.24,Port Richmond/Randall Manor/West Brighton
10312,1712,59,11.86,Annadale/Rossville
10314,2977,202,12.74,Bloomfield/Freshkills Park
10451,1776,153,12.75,Concourse/Melrose
10452,2830,178,13.51,Concourse/Highbridge
10453,2776,167,13.89,Morris Heights/Mount Hope/University Heights
10454,1301,106,13.13,Mott Haven/Port Morris
10455,1495,111,13.42,Mott Haven
10456,2913,298,12.47,Claremont/Morrisania
10457,2540,189,12.94,Belmont/Claremont/Mount Hope/Tremont
10458,2462,127,12.85,Belmont/Fordham University/Kingsbridge
10459,1720,166,12.79,Charlotte Gardens/Hunts Point
10460,1924,130,13.16,Charlotte Gardens/Tremont/Van Nest/West Farms
10461,2022,141,13.59,Morris Park/Pelham Bay/Westchester Square
10462,2566,183,12.72,Parkchester/Pelham Parkway/Van Nest/Westchester Square
10463,2319,216,10.99,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil
10464,136,9,11.19,City Island
10465,1627,90,13.23,Country Club/Throgs Neck
10466,2652,171,15.0,Edenwald/Wakefield
10467,3886,332,13.74,Allerton/Norwood/Pelham Parkway/Williamsbridge
10468,3179,225,14.11,Fordham/Kingsbridge/University Heights
10469,3276,368,15.49,Allerton/Baychester/Pelham Gardens/Williamsbridge
10470,502,21,13.76,Wakefield/Woodlawn
10471,877,88,10.95,Fieldston/North Riverdale/Riverdale
10472,2262,191,14.39,Soundview
10473,2192,139,13.57,Castle Hill/Clason Point/Soundview
10474,353,21,12.44,Hunts Point
10475,1886,177,14.51,Co-op City/Edenwald
11004,644,68,10.88,Bellerose/Douglaston-Little Neck
11101,760,39,6.05,Astoria (South)/Long Island City/Sunnyside
11102,736,81,7.96,Astoria (North)
11103,697,54,6.85,Astoria (North)/Astoria (South)
11104,570,42,7.9,Sunnyside
11105,583,43,6.18,Ditmars Steinway
11106,792,55,7.8,Astoria (South)
11109,64,2,3.69,Long Island City
11201,840,95,3.99,Brooklyn Heights/DUMBO/Downtown Brooklyn
11203,2293,245,13.65,East Flatbush (North)/East Flatbush (South)
11204,2327,146,14.15,Bensonhurst/Mapleton
11205,841,51,7.33,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene
11206,1854,153,8.39,Williamsburg (South)
11207,2429,217,11.66,Cypress Hills/East New York
11208,2770,248,13.36,Cypress Hills/East New York
11209,1332,116,7.79,Bay Ridge/Fort Hamilton
11210,1948,150,13.32,Flatlands/Midwood
11211,2409,137,8.09,East Williamsburg/Williamsburg (North)/Williamsburg (South)
11212,2144,236,12.6,Ocean Hill-Brownsville
11213,1612,150,10.29,Crown Heights (East)
11214,1815,187,10.04,Bath Beach/Bensonhurst/Gravesend
11215,718,46,3.66,Gowanus/Park Slope/Windsor Terrace
11216,886,76,5.86,Bedford-Stuyvesant (West)/Crown Heights (West)
11217,709,86,5.29,Boerum Hill/Park Slope
11218,1928,138,10.46,Kensington/Windsor Terrace
11219,3367,240,15.26,Borough Park
11220,2023,168,9.93,Sunset Park
11221,1603,148,7.91,Bedford-Stuyvesant (East)/Bushwick
11222,556,34,4.54,Greenpoint
11223,2011,144,12.08,Gravesend/Homecrest
11224,1412,217,12.32,Brighton Beach/Coney Island/Seagate
11225,1309,140,8.89,Crown Heights (West)/Prospect Lefferts Gardens
11226,2606,304,10.99,Flatbush/Prospect Lefferts Gardens
11228,790,82,9.04,Bath Beach/Dyker Heights
11229,1999,155,11.62,Gerritsen Beach/Homecrest/Sheepshead Bay
11230,2746,229,12.0,Midwood
11231,490,35,4.55,Carroll Gardens/Cobble Hill/Red Hook
11232,650,42,9.06,Sunset Park
11233,1460,138,9.87,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville
11234,2511,195,12.35,Bergen Beach/Flatlands/Marine Park/Mill Basin
11235,2359,303,12.86,Brighton Beach/Manhattan Beach/Sheepshead Bay
11236,3038,301,14.18,Canarsie
11237,1149,115,8.8,Bushwick/East Williamsburg
11238,926,105,5.21,Clinton Hill/Prospect Heights
11239,581,89,15.0,East New York
11354,1480,301,9.9,Flushing/Murray Hill
11355,1606,169,9.45,Flushing/Murray Hill/Queensboro Hill
11356,654,42,12.33,College Point
11357,936,107,10.09,Whitestone
11358,647,43,7.73,Auburndale/Murray Hill
11360,353,28,7.68,Bayside (North)
11361,510,58,8.08,Bayside (North)/Bayside (South)
11362,359,36,8.7,Douglaston-Little Neck
11363,111,5,7.23,Douglaston-Little Neck
11364,518,35,7.19,Bayside (South)/Oakland Gardens
11365,971,68,9.86,Auburndale/Fresh Meadows/Pomonok/Utopia
11366,429,28,13.58,Fresh Meadows/Hillcrest
11367,1195,67,11.81,Kew Gardens Hills/Pomonok
11368,5141,447,16.88,Corona/North Corona
11369,1745,182,15.92,Airport/East Elmhurst
11370,1454,64,15.6,Jackson Heights/Rikers Island
11372,2839,260,14.25,Jackson Heights
11373,3544,297,13.67,Elmhurst
11374,1228,99,11.67,Rego Park
11375,1651,184,9.73,Forest Hills
11377,2524,196,10.44,Woodside
11378,839,74,9.87,Maspeth
11379,907,100,10.2,Middle Village
11385,2484,143,10.74,Glendale/Ridgewood
11411,732,49,16.62,Cambria Heights
11412,1336,91,15.44,St. Albans
11413,1430,103,15.53,Laurelton/Rosedale
11414,882,63,14.16,Hamilton Beach/Howard Beach/Lindenwood
11415,594,53,11.73,Kew Gardens
11416,802,57,14.51,Ozone Park
11417,958,47,13.22,Ozone Park
11418,1227,106,14.95,Richmond Hill
11419,1338,98,15.18,Richmond Hill/South Ozone Park
11420,1516,107,15.97,South Ozone Park
11421,1330,102,14.81,Woodhaven
11422,1088,67,15.31,Rosedale
11423,1181,106,15.56,Hollis/Holliswood
11426,544,34,13.29,Bellerose
11427,856,52,14.48,Bellerose/Hollis Hills/Holliswood
11428,718,54,16.53,Queens Village
11429,1044,75,15.42,Queens Village
11432,2038,257,14.71,Hillcrest/Jamaica Estates/Jamaica Hills
11433,1050,80,13.7,Jamaica
11434,2278,199,15.1,Airport/South Jamaica/Springfield Gardens/St. Albans
11435,1813,150,14.64,Briarwood/Jamaica
11436,590,46,14.71,South Jamaica/South Ozone Park
11691,2768,374,14.58,Edgemere/Far Rockaway
11692,714,93,13.1,Arverne/Edgemere
11693,352,29,12.94,Arverne/Broad Channel
11694,795,90,14.29,Belle Harbor-Neponsit/Rockaway Park
11697,120,5,7.27,Breezy Point
