MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,624,23,4.61,Chelsea/NoMad/West Chelsea
10002,2174,164,6.65,Chinatown/Lower East Side
10003,1085,33,3.39,East Village/Gramercy/Greenwich Village
10004,93,1,4.01,Financial District
10005,172,0,3.91,Financial District
10006,74,1,4.33,Financial District
10007,146,4,3.24,TriBeCa
10009,1446,67,4.96,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,705,24,3.53,Flatiron/Gramercy/Kips Bay
10011,1126,47,4.16,Chelsea
10012,516,9,3.86,Greenwich Village/SoHo
10013,568,19,3.42,Hudson Square/Little Italy/SoHo/TriBeCa
10014,716,26,4.02,Hudson Square/Meatpacking District/West Village
10016,1359,43,4.64,Kips Bay/Murray Hill/NoMad
10017,339,11,4.13,East Midtown/Murray Hill
10018,224,7,4.51,Hell's Kitchen/Midtown Manhattan
10019,1103,42,4.69,Hell's Kitchen/Midtown Manhattan
10021,1028,68,4.4,Lenox Hill/Upper East Side
10022,693,32,4.3,East Midtown
10023,1131,55,3.77,Lincoln Square
10024,1210,74,4.17,Upper West Side
10025,2246,183,4.58,Manhattan Valley/Morningside Heights/Upper West Side
10026,1120,54,6.66,Central Harlem (South)
10027,1699,117,5.9,Central Harlem (South)/Morningside Heights/West Harlem
10028,919,33,4.08,Upper East Side/Yorkville
10029,2769,215,8.02,East Harlem
10030,901,61,7.66,Central Harlem (North)
10031,2194,133,9.03,Hamilton Heights/West Harlem
10032,2597,173,9.59,Washington Heights (South)
10033,2346,121,9.47,Washington Heights (North)/Washington Heights (South)
10034,1419,70,8.35,Inwood/Washington Heights (North)
10035,1488,136,8.95,East Harlem
10036,847,41,5.51,Hell's Kitchen/Midtown Manhattan
10037,649,62,8.06,Central Harlem (North)/East Harlem
10038,531,27,5.07,Chinatown/Financial District
10039,821,67,8.18,Central Harlem (North)/Washington Heights (South)
10040,1942,127,9.71,Washington Heights (North)
10044,324,36,6.47,Roosevelt Island
10065,657,28,4.02,Lenox Hill/Upper East Side
10069,159,3,4.16,Lincoln Square
10075,656,46,5.0,Lenox Hill/Upper East Side
10128,1215,43,3.91,Upper East Side/Yorkville
10280,116,0,3.15,Battery Park City
10282,119,14,4.69,Battery Park City
10301,2106,111,11.68,Silver Lake/St. George
10302,1092,34,13.26,Elm Park
10303,1429,49,12.19,Graniteville/Mariner's Harbor/Port Ivory
10304,2430,188,12.12,New Dorp/Todt Hill
10305,2353,87,12.5,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,3174,120,12.32,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,800,17,12.42,Tottenville
10308,1480,34,11.86,Great Kills
10309,1691,40,11.47,Charleston/Prince's Bay/Woodrow
10310,1293,39,11.51,Port Richmond/Randall Manor/West Brighton
10312,3132,70,11.66,Annadale/Rossville
10314,4967,221,12.21,Bloomfield/Freshkills Park
10451,2327,152,10.79,Concourse/Melrose
10452,3807,176,11.8,Concourse/Highbridge
10453,3850,168,12.08,Morris Heights/Mount Hope/University Heights
10454,1740,112,10.61,Mott Haven/Port Morris
10455,2010,114,11.38,Mott Haven
10456,3786,296,10.42,Claremont/Morrisania
10457,3346,193,11.11,Belmont/Claremont/Mount Hope/Tremont
10458,3400,134,11.02,Belmont/Fordham University/Kingsbridge
10459,2274,168,10.58,Charlotte Gardens/Hunts Point
10460,2613,134,11.21,Charlotte Gardens/Tremont/Van Nest/West Farms
10461,2730,142,11.64,Morris Park/Pelham Bay/Westchester Square
10462,3423,189,10.78,Parkchester/Pelham Parkway/Van Nest/Westchester Square
10463,3012,223,9.54,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil
10464,196,9,9.42,City Island
10465,2250,92,11.32,Country Club/Throgs Neck
10466,3217,174,11.57,Edenwald/Wakefield
10467,4973,337,11.36,Allerton/Norwood/Pelham Parkway/Williamsbridge
10468,4121,227,12.6,Fordham/Kingsbridge/University Heights
10469,3784,374,12.44,Allerton/Baychester/Pelham Gardens/Williamsbridge
10470,678,24,11.17,Wakefield/Woodlawn
