MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,1215,31,6.92,Chelsea/NoMad/West Chelsea
10002,4685,225,11.09,Chinatown/Lower East Side
10003,2176,43,5.72,East Village/Gramercy/Greenwich Village
10004,216,2,6.5,Financial District
10005,312,0,5.6,Financial District
10006,134,1,6.09,Financial District
10007,302,4,5.25,TriBeCa
10009,2872,97,8.15,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,1364,32,5.43,Flatiron/Gramercy/Kips Bay
10011,2073,56,6.31,Chelsea
10012,1001,14,6.22,Greenwich Village/SoHo
10013,1325,27,6.5,Hudson Square/Little Italy/SoHo/TriBeCa
10014,1273,29,5.94,Hudson Square/Meatpacking District/West Village
10016,2513,60,6.92,Kips Bay/Murray Hill/NoMad
10017,671,17,6.24,East Midtown/Murray Hill
10018,439,8,6.14,Hell's Kitchen/Midtown Manhattan
10019,1997,59,6.87,Hell's Kitchen/Midtown Manhattan
10021,1841,81,6.44,Lenox Hill/Upper East Side
10022,1330,42,6.04,East Midtown
10023,2201,71,5.93,Lincoln Square
10024,2207,91,6.12,Upper West Side
10025,4202,231,6.96,Manhattan Valley/Morningside Heights/Upper West Side
10026,2152,71,10.27,Central Harlem (South)
10027,3175,146,8.9,Central Harlem (South)/Morningside Heights/West Harlem
10028,1772,45,6.36,Upper East Side/Yorkville
10029,5223,270,11.98,East Harlem
10030,1678,74,11.08,Central Harlem (North)
10031,3851,168,12.63,Hamilton Heights/West Harlem
10032,4556,208,13.45,Washington Heights (South)
10033,4089,149,13.45,Washington Heights (North)/Washington Heights (South)
10034,3002,94,13.86,Inwood/Washington Heights (North)
10035,2579,159,12.42,East Harlem
10036,1485,51,7.61,Hell's Kitchen/Midtown Manhattan
10037,1167,81,10.79,Central Harlem (North)/East Harlem
10038,1077,43,8.0,Chinatown/Financial District
10039,1543,79,11.81,Central Harlem (North)/Washington Heights (South)
10040,3582,144,14.41,Washington Heights (North)
10044,490,38,7.96,Roosevelt Island
10065,1171,34,5.77,Lenox Hill/Upper East Side
10069,319,3,6.61,Lincoln Square
10075,1258,60,7.71,Lenox Hill/Upper East Side
10128,2441,64,6.49,Upper East Side/Yorkville
10280,266,2,5.56,Battery Park City
10282,181,14,5.78,Battery Park City
10301,3659,134,15.85,Silver Lake/St. George
10302,1963,51,18.44,Elm Park
10303,2524,64,16.58,Graniteville/Mariner's Harbor/Port Ivory
10304,4448,237,17.04,New Dorp/Todt Hill
10305,4521,118,18.36,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,6096,194,17.98,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,1514,24,17.96,Tottenville
10308,2909,52,17.54,Great Kills
10309,3518,55,17.84,Charleston/Prince's Bay/Woodrow
10310,2272,46,15.59,Port Richmond/Randall Manor/West Brighton
10312,6080,104,17.21,Annadale/Rossville
10314,9169,302,17.68,Bloomfield/Freshkills Park
10451,4120,176,14.74,Concourse/Melrose
10452,6905,224,16.43,Concourse/Highbridge
10453,7057,210,16.88,Morris Heights/Mount Hope/University Heights
10454,3199,135,14.86,Mott Haven/Port Morris
10455,3548,142,15.34,Mott Haven
10456,6750,325,14.39,Claremont/Morrisania
10457,6104,230,15.52,Belmont/Claremont/Mount Hope/Tremont
10458,6622,167,16.3,Belmont/Fordham University/Kingsbridge
