MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,786,24,5.3,Chelsea/NoMad/West Chelsea
10002,2929,172,8.16,Chinatown/Lower East Side
10003,1354,35,4.0,East Village/Gramercy/Greenwich Village
10004,131,1,4.81,Financial District
10005,220,0,4.57,Financial District
10006,99,1,5.22,Financial District
10007,188,4,3.77,TriBeCa
10009,1805,75,5.78,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,890,25,4.08,Flatiron/Gramercy/Kips Bay
10011,1376,47,4.7,Chelsea
10012,626,11,4.36,Greenwich Village/SoHo
10013,791,20,4.38,Hudson Square/Little Italy/SoHo/TriBeCa
10014,865,27,4.47,Hudson Square/Meatpacking District/West Village
10016,1725,44,5.37,Kips Bay/Murray Hill/NoMad
10017,458,14,4.96,East Midtown/Murray Hill
10018,292,7,5.19,Hell's Kitchen/Midtown Manhattan
10019,1340,48,5.25,Hell's Kitchen/Midtown Manhattan
10021,1288,71,5.03,Lenox Hill/Upper East Side
10022,913,36,4.97,East Midtown
10023,1429,57,4.32,Lincoln Square
10024,1508,75,4.76,Upper West Side
10025,2696,190,5.09,Manhattan Valley/Morningside Heights/Upper West Side
10026,1371,53,7.49,Central Harlem (South)
10027,2036,118,6.56,Central Harlem (South)/Morningside Heights/West Harlem
10028,1183,35,4.77,Upper East Side/Yorkville
10029,3356,225,8.99,East Harlem
10030,1094,63,8.52,Central Harlem (North)
10031,2642,139,10.09,Hamilton Heights/West Harlem
10032,3158,180,10.79,Washington Heights (South)
10033,2907,126,10.93,Washington Heights (North)/Washington Heights (South)
10034,1872,74,10.01,Inwood/Washington Heights (North)
10035,1767,138,9.86,East Harlem
10036,1017,40,6.03,Hell's Kitchen/Midtown Manhattan
10037,790,68,8.9,Central Harlem (North)/East Harlem
10038,668,30,5.83,Chinatown/Financial District
10039,1008,70,9.23,Central Harlem (North)/Washington Heights (South)
10040,2379,131,11.04,Washington Heights (North)
10044,373,36,6.81,Roosevelt Island
10065,828,31,4.63,Lenox Hill/Upper East Side
10069,205,3,4.86,Lincoln Square
10075,845,46,5.83,Lenox Hill/Upper East Side
10128,1563,47,4.66,Upper East Side/Yorkville
10280,177,0,4.27,Battery Park City
10282,137,14,4.82,Battery Park City
10301,2647,117,13.24,Silver Lake/St. George
10302,1395,38,15.35,Elm Park
10303,1780,55,13.64,Graniteville/Mariner's Harbor/Port Ivory
