MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,927,25,5.93,Chelsea/NoMad/West Chelsea
10002,3562,188,9.33,Chinatown/Lower East Side
10003,1623,36,4.6,East Village/Gramercy/Greenwich Village
10004,174,2,5.94,Financial District
10005,244,0,4.8,Financial District
10006,111,1,5.53,Financial District
10007,229,4,4.32,TriBeCa
10009,2123,81,6.49,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,1082,28,4.71,Flatiron/Gramercy/Kips Bay
10011,1624,47,5.32,Chelsea
10012,769,12,5.12,Greenwich Village/SoHo
10013,959,22,5.09,Hudson Square/Little Italy/SoHo/TriBeCa
10014,992,27,4.96,Hudson Square/Meatpacking District/West Village
10016,2017,47,6.02,Kips Bay/Murray Hill/NoMad
10017,535,14,5.54,East Midtown/Murray Hill
10018,351,7,5.72,Hell's Kitchen/Midtown Manhattan
10019,1550,50,5.84,Hell's Kitchen/Midtown Manhattan
10021,1478,73,5.52,Lenox Hill/Upper East Side
10022,1064,38,5.46,East Midtown
10023,1676,58,4.87,Lincoln Square
10024,1750,79,5.26,Upper West Side
10025,3186,196,5.73,Manhattan Valley/Morningside Heights/Upper West Side
10026,1606,58,8.38,Central Harlem (South)
10027,2465,124,7.54,Central Harlem (South)/Morningside Heights/West Harlem
10028,1400,37,5.41,Upper East Side/Yorkville
10029,3955,235,10.1,East Harlem
10030,1281,63,9.48,Central Harlem (North)
10031,3023,144,11.0,Hamilton Heights/West Harlem
10032,3686,190,11.98,Washington Heights (South)
10033,3382,129,12.2,Washington Heights (North)/Washington Heights (South)
10034,2284,75,11.64,Inwood/Washington Heights (North)
10035,2008,143,10.66,East Harlem
10036,1197,45,6.75,Hell's Kitchen/Midtown Manhattan
10037,932,74,9.79,Central Harlem (North)/East Harlem
10038,818,32,6.75,Chinatown/Financial District
10039,1163,72,10.02,Central Harlem (North)/Washington Heights (South)
10040,2775,134,12.28,Washington Heights (North)
10044,429,37,7.55,Roosevelt Island
10065,969,32,5.13,Lenox Hill/Upper East Side
10069,250,3,5.59,Lincoln Square
10075,988,49,6.52,Lenox Hill/Upper East Side
10128,1855,48,5.29,Upper East Side/Yorkville
10280,203,1,4.64,Battery Park City
