MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
11363,237,7,7.71,Douglaston-Little Neck
11364,1189,41,8.5,Bayside (South)/Oakland Gardens
11365,1892,81,10.29,Auburndale/Fresh Meadows/Pomonok/Utopia
11366,805,28,13.27,Fresh Meadows/Hillcrest
11367,2303,73,12.19,Kew Gardens Hills/Pomonok
11368,7652,455,14.45,Corona/North Corona
11369,2870,190,14.48,Airport/East Elmhurst
11370,2229,69,14.48,Jackson Heights/Rikers Island
11372,4315,278,12.59,Jackson Heights
11373,6089,290,13.23,Elmhurst
11374,2528,106,12.41,Rego Park
11375,3303,206,9.95,Forest Hills
11377,5250,224,11.99,Woodside
11378,1832,75,11.34,Maspeth
11379,1951,121,11.45,Middle Village
11385,5266,145,11.95,Glendale/Ridgewood
11411,1065,50,13.29,Cambria Heights
11412,2096,93,12.88,St. Albans
11413,2145,108,12.68,Laurelton/Rosedale
11414,1742,75,14.06,Hamilton Beach/Howard Beach/Lindenwood
11415,1118,63,11.5,Kew Gardens
11416,1689,69,15.24,Ozone Park
11417,2047,55,14.75,Ozone Park
11418,2352,97,14.09,Richmond Hill
11419,3129,118,16.19,Richmond Hill/South Ozone Park
11420,3023,107,15.54,South Ozone Park
11421,2635,111,15.25,Woodhaven
11422,1748,72,13.22,Rosedale
11423,2033,118,14.46,Hollis/Holliswood
11426,1108,40,13.96,Bellerose
11427,1386,43,13.74,Bellerose/Hollis Hills/Holliswood
11428,1195,62,14.25,Queens Village
11429,1680,80,13.46,Queens Village
11432,3684,253,13.82,Hillcrest/Jamaica Estates/Jamaica Hills
11433,1869,101,13.0,Jamaica
11434,3526,210,12.73,Airport/South Jamaica/Springfield Gardens/St. Albans
11435,3300,164,14.03,Briarwood/Jamaica
11436,1094,51,13.71,South Jamaica/South Ozone Park
11691,4812,391,15.0,Edgemere/Far Rockaway
11692,1125,94,12.18,Arverne/Edgemere
11693,661,30,12.2,Arverne/Broad Channel
11694,1499,89,13.66,Belle Harbor-Neponsit/Rockaway Park
11697,397,7,12.73,Breezy Point
