MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,451,26,6.03,Chelsea/NoMad/West Chelsea
10002,1345,161,7.03,Chinatown/Lower East Side
10003,563,36,3.22,East Village/Gramercy/Greenwich Village
10004,42,1,4.6,Financial District
10005,102,2,4.43,Financial District
10006,46,0,4.96,Financial District
10007,73,3,3.14,TriBeCa
10009,851,70,4.93,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,354,19,3.43,Flatiron/Gramercy/Kips Bay
10011,643,44,4.24,Chelsea
10012,231,9,3.12,Greenwich Village/SoHo
10013,331,21,3.5,Hudson Square/Little Italy/SoHo/TriBeCa
10014,384,30,3.86,Hudson Square/Meatpacking District/West Village
10016,856,50,5.29,Kips Bay/Murray Hill/NoMad
10017,171,8,3.86,East Midtown/Murray Hill
10018,210,5,8.12,Hell's Kitchen/Midtown Manhattan
10019,717,42,5.12,Hell's Kitchen/Midtown Manhattan
10021,654,65,4.75,Lenox Hill/Upper East Side
10022,409,32,4.53,East Midtown
10023,666,53,3.97,Lincoln Square
10024,856,75,4.76,Upper West Side
10025,1579,179,4.99,Manhattan Valley/Morningside Heights/Upper West Side
10026,775,48,7.68,Central Harlem (South)
10027,1212,114,6.74,Central Harlem (South)/Morningside Heights/West Harlem
10028,558,34,4.38,Upper East Side/Yorkville
10029,2068,213,9.45,East Harlem
10030,584,57,8.51,Central Harlem (North)
10031,1556,132,9.81,Hamilton Heights/West Harlem
10032,1788,176,10.63,Washington Heights (South)
10033,1555,122,10.17,Washington Heights (North)/Washington Heights (South)
10034,887,72,8.6,Inwood/Washington Heights (North)
10035,1140,136,10.8,East Harlem
10036,527,40,5.84,Hell's Kitchen/Midtown Manhattan
10037,596,65,10.25,Central Harlem (North)/East Harlem
10038,316,28,5.54,Chinatown/Financial District
10039,623,66,9.88,Central Harlem (North)/Washington Heights (South)
10040,1319,120,10.63,Washington Heights (North)
10044,262,36,8.34,Roosevelt Island
10065,371,28,3.95,Lenox Hill/Upper East Side
10069,73,2,3.63,Lincoln Square
10075,457,45,5.77,Lenox Hill/Upper East Side
10128,730,41,4.13,Upper East Side/Yorkville
10280,64,0,3.25,Battery Park City
10282,86,15,6.78,Battery Park City
10301,1353,107,12.72,Silver Lake/St. George
10302,692,32,15.5,Elm Park
10303,957,47,14.42,Graniteville/Mariner's Harbor/Port Ivory
10304,1559,182,13.54,New Dorp/Todt Hill
10305,1390,81,13.67,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,1609,83,11.57,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,425,15,12.93,Tottenville
10308,730,28,11.35,Great Kills
10309,945,32,12.13,Charleston/Prince's Bay/Woodrow
10310,784,33,12.49,Port Richmond/Randall Manor/West Brighton
10312,1705,59,12.03,Annadale/Rossville
10314,2962,202,12.91,Bloomfield/Freshkills Park
10451,1773,152,12.91,Concourse/Melrose
10452,2822,177,13.72,Concourse/Highbridge
10453,2771,168,14.14,Morris Heights/Mount Hope/University Heights
10454,1301,106,13.32,Mott Haven/Port Morris
10455,1492,112,13.6,Mott Haven
10456,2905,297,12.69,Claremont/Morrisania
10457,2530,189,13.11,Belmont/Claremont/Mount Hope/Tremont
10458,2456,126,13.11,Belmont/Fordham University/Kingsbridge
10459,1711,166,12.96,Charlotte Gardens/Hunts Point
10460,1920,130,13.37,Charlotte Gardens/Tremont/Van Nest/West Farms
10461,2019,141,13.8,Morris Park/Pelham Bay/Westchester Square
10462,2555,183,12.9,Parkchester/Pelham Parkway/Van Nest/Westchester Square
10463,2313,216,11.13,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil
10464,136,9,11.4,City Island
10465,1623,90,13.39,Country Club/Throgs Neck
10466,2650,171,15.26,Edenwald/Wakefield
10467,3878,333,13.94,Allerton/Norwood/Pelham Parkway/Williamsbridge
10468,3170,225,14.29,Fordham/Kingsbridge/University Heights
10469,3275,367,15.72,Allerton/Baychester/Pelham Gardens/Williamsbridge
10470,502,21,14.07,Wakefield/Woodlawn
10471,875,87,11.08,Fieldston/North Riverdale/Riverdale
10472,2252,191,14.64,Soundview
10473,2189,139,13.78,Castle Hill/Clason Point/Soundview
10474,352,21,12.59,Hunts Point
10475,1878,177,14.68,Co-op City/Edenwald
11004,640,68,11.03,Bellerose/Douglaston-Little Neck
11101,757,39,6.17,Astoria (South)/Long Island City/Sunnyside
11102,734,81,8.08,Astoria (North)
11103,688,54,6.9,Astoria (North)/Astoria (South)
11104,570,42,8.06,Sunnyside
11105,577,43,6.24,Ditmars Steinway
11106,790,55,7.92,Astoria (South)
11109,64,2,3.77,Long Island City
11201,839,95,4.06,Brooklyn Heights/DUMBO/Downtown Brooklyn
11203,2282,244,13.81,East Flatbush (North)/East Flatbush (South)
11204,2320,146,14.29,Bensonhurst/Mapleton
11205,839,50,7.47,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene
11206,1848,153,8.51,Williamsburg (South)
11207,2424,217,11.85,Cypress Hills/East New York
11208,2755,248,13.57,Cypress Hills/East New York
11209,1329,116,7.95,Bay Ridge/Fort Hamilton
11210,1932,150,13.43,Flatlands/Midwood
11211,2395,137,8.18,East Williamsburg/Williamsburg (North)/Williamsburg (South)
11212,2138,236,12.81,Ocean Hill-Brownsville
11213,1608,150,10.5,Crown Heights (East)
11214,1809,186,10.19,Bath Beach/Bensonhurst/Gravesend
11215,715,46,3.75,Gowanus/Park Slope/Windsor Terrace
11216,884,76,5.95,Bedford-Stuyvesant (West)/Crown Heights (West)
11217,710,86,5.41,Boerum Hill/Park Slope
11218,1928,138,10.7,Kensington/Windsor Terrace
11219,3363,240,15.44,Borough Park
11220,2022,168,10.1,Sunset Park
11221,1595,148,8.02,Bedford-Stuyvesant (East)/Bushwick
11222,549,34,4.58,Greenpoint
11223,1987,144,12.18,Gravesend/Homecrest
11224,1405,217,12.43,Brighton Beach/Coney Island/Seagate
11225,1303,140,9.03,Crown Heights (West)/Prospect Lefferts Gardens
11226,2601,304,11.17,Flatbush/Prospect Lefferts Gardens
11228,788,82,9.18,Bath Beach/Dyker Heights
11229,2006,154,11.87,Gerritsen Beach/Homecrest/Sheepshead Bay
11230,2724,229,12.16,Midwood
11231,486,35,4.63,Carroll Gardens/Cobble Hill/Red Hook
11232,649,42,9.2,Sunset Park
11233,1455,138,10.05,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville
11234,2509,195,12.55,Bergen Beach/Flatlands/Marine Park/Mill Basin
11235,2348,303,13.05,Brighton Beach/Manhattan Beach/Sheepshead Bay
11236,3037,300,14.48,Canarsie
11237,1149,115,8.95,Bushwick/East Williamsburg
11238,923,105,5.31,Clinton Hill/Prospect Heights
11239,581,89,15.2,East New York
11354,1479,300,10.04,Flushing/Murray Hill
11355,1604,169,9.6,Flushing/Murray Hill/Queensboro Hill
11356,652,42,12.51,College Point
11357,934,107,10.25,Whitestone
11358,645,43,7.87,Auburndale/Murray Hill
11360,353,28,7.84,Bayside (North)
11361,509,58,8.23,Bayside (North)/Bayside (South)
11362,359,36,8.93,Douglaston-Little Neck
11363,111,5,7.39,Douglaston-Little Neck
11364,517,35,7.31,Bayside (South)/Oakland Gardens
11365,965,68,9.96,Auburndale/Fresh Meadows/Pomonok/Utopia
11366,428,28,13.78,Fresh Meadows/Hillcrest
11367,1191,67,11.95,Kew Gardens Hills/Pomonok
11368,5131,446,17.12,Corona/North Corona
11369,1740,181,16.13,Airport/East Elmhurst
11370,1450,64,15.86,Jackson Heights/Rikers Island
11372,2837,260,14.51,Jackson Heights
11373,3539,297,13.87,Elmhurst
11374,1222,99,11.84,Rego Park
11375,1640,184,9.84,Forest Hills
11377,2515,196,10.61,Woodside
11378,834,74,10.03,Maspeth
11379,905,100,10.37,Middle Village
11385,2475,143,10.87,Glendale/Ridgewood
11411,730,49,16.82,Cambria Heights
11412,1333,92,15.66,St. Albans
11413,1426,103,15.77,Laurelton/Rosedale
11414,879,63,14.33,Hamilton Beach/Howard Beach/Lindenwood
11415,589,53,11.83,Kew Gardens
11416,799,57,14.68,Ozone Park
11417,958,47,13.5,Ozone Park
11418,1223,106,15.16,Richmond Hill
11419,1337,99,15.41,Richmond Hill/South Ozone Park
11420,1515,107,16.21,South Ozone Park
11421,1325,102,14.99,Woodhaven
11422,1086,67,15.55,Rosedale
11423,1179,106,15.75,Hollis/Holliswood
11426,543,34,13.59,Bellerose
11427,854,52,14.71,Bellerose/Hollis Hills/Holliswood
11428,718,54,16.81,Queens Village
11429,1040,75,15.57,Queens Village
11432,2032,257,14.87,Hillcrest/Jamaica Estates/Jamaica Hills
11433,1049,80,13.93,Jamaica
11434,2273,199,15.31,Airport/South Jamaica/Springfield Gardens/St. Albans
11435,1803,150,14.79,Briarwood/Jamaica
11436,585,46,14.84,South Jamaica/South Ozone Park
11691,2753,374,14.7,Edgemere/Far Rockaway
11692,706,93,13.18,Arverne/Edgemere
11693,351,29,13.2,Arverne/Broad Channel
11694,793,90,14.49,Belle Harbor-Neponsit/Rockaway Park
11697,120,5,7.35,Breezy Point
