MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,663,24,4.8,Chelsea/NoMad/West Chelsea
10002,2349,165,7.05,Chinatown/Lower East Side
10003,1149,34,3.54,East Village/Gramercy/Greenwich Village
10004,102,1,4.19,Financial District
10005,183,0,4.06,Financial District
10006,82,1,4.6,Financial District
10007,155,4,3.37,TriBeCa
10009,1520,67,5.11,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,748,24,3.66,Flatiron/Gramercy/Kips Bay
10011,1186,47,4.27,Chelsea
10012,545,9,4.0,Greenwich Village/SoHo
10013,631,19,3.74,Hudson Square/Little Italy/SoHo/TriBeCa
10014,757,26,4.12,Hudson Square/Meatpacking District/West Village
10016,1455,43,4.85,Kips Bay/Murray Hill/NoMad
10017,370,11,4.35,East Midtown/Murray Hill
10018,239,7,4.66,Hell's Kitchen/Midtown Manhattan
10019,1162,46,4.82,Hell's Kitchen/Midtown Manhattan
10021,1083,67,4.52,Lenox Hill/Upper East Side
10022,748,34,4.45,East Midtown
10023,1184,57,3.84,Lincoln Square
10024,1282,75,4.29,Upper West Side
10025,2343,185,4.69,Manhattan Valley/Morningside Heights/Upper West Side
10026,1161,54,6.78,Central Harlem (South)
10027,1757,117,6.01,Central Harlem (South)/Morningside Heights/West Harlem
10028,980,34,4.24,Upper East Side/Yorkville
10029,2898,217,8.26,East Harlem
10030,936,61,7.79,Central Harlem (North)
10031,2268,135,9.19,Hamilton Heights/West Harlem
10032,2710,173,9.79,Washington Heights (South)
10033,2481,122,9.85,Washington Heights (North)/Washington Heights (South)
10034,1519,72,8.7,Inwood/Washington Heights (North)
10035,1551,135,9.09,East Harlem
10036,888,40,5.59,Hell's Kitchen/Midtown Manhattan
10037,663,63,8.08,Central Harlem (North)/East Harlem
10038,562,26,5.21,Chinatown/Financial District
10039,857,68,8.33,Central Harlem (North)/Washington Heights (South)
10040,2047,127,10.08,Washington Heights (North)
10044,329,36,6.42,Roosevelt Island
10065,700,30,4.19,Lenox Hill/Upper East Side
10069,167,3,4.23,Lincoln Square
10075,712,46,5.23,Lenox Hill/Upper East Side
10128,1296,42,4.11,Upper East Side/Yorkville
10280,128,0,3.35,Battery Park City
10282,121,14,4.55,Battery Park City
10301,2218,111,11.96,Silver Lake/St. George
10302,1154,36,13.62,Elm Park
10303,1499,53,12.45,Graniteville/Mariner's Harbor/Port Ivory
10304,2564,189,12.45,New Dorp/Todt Hill
10305,2522,88,12.96,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,3403,132,12.78,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,846,17,12.74,Tottenville
10308,1609,34,12.4,Great Kills
10309,1823,41,11.96,Charleston/Prince's Bay/Woodrow
10310,1397,40,11.97,Port Richmond/Randall Manor/West Brighton
10312,3344,72,12.01,Annadale/Rossville
10314,5301,224,12.66,Bloomfield/Freshkills Park
10451,2419,152,11.0,Concourse/Melrose
10452,3983,177,12.07,Concourse/Highbridge
10453,4020,169,12.32,Morris Heights/Mount Hope/University Heights
10454,1819,113,10.91,Mott Haven/Port Morris
10455,2076,114,11.54,Mott Haven
10456,3915,296,10.56,Claremont/Morrisania
10457,3466,193,11.25,Belmont/Claremont/Mount Hope/Tremont
10458,3542,136,11.27,Belmont/Fordham University/Kingsbridge
10459,2363,168,10.75,Charlotte Gardens/Hunts Point
10460,2739,134,11.47,Charlotte Gardens/Tremont/Van Nest/West Farms
10461,2836,141,11.87,Morris Park/Pelham Bay/Westchester Square
10462,3570,190,10.98,Parkchester/Pelham Parkway/Van Nest/Westchester Square
