MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,1263,31,7.06,Chelsea/NoMad/West Chelsea
10002,4911,231,11.39,Chinatown/Lower East Side
10003,2282,44,5.93,East Village/Gramercy/Greenwich Village
10004,222,2,6.6,Financial District
10005,338,0,5.91,Financial District
10006,142,1,6.3,Financial District
10007,316,4,5.36,TriBeCa
10009,2989,104,8.34,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,1438,35,5.6,Flatiron/Gramercy/Kips Bay
10011,2173,60,6.53,Chelsea
10012,1042,14,6.38,Greenwich Village/SoHo
10013,1383,29,6.67,Hudson Square/Little Italy/SoHo/TriBeCa
10014,1324,30,6.12,Hudson Square/Meatpacking District/West Village
10016,2632,61,7.12,Kips Bay/Murray Hill/NoMad
10017,701,17,6.36,East Midtown/Murray Hill
10018,455,8,6.13,Hell's Kitchen/Midtown Manhattan
10019,2075,60,7.03,Hell's Kitchen/Midtown Manhattan
10021,1925,81,6.63,Lenox Hill/Upper East Side
10022,1365,45,6.08,East Midtown
10023,2307,72,6.07,Lincoln Square
10024,2308,92,6.28,Upper West Side
10025,4352,234,7.12,Manhattan Valley/Morningside Heights/Upper West Side
10026,2258,72,10.57,Central Harlem (South)
10027,3312,148,9.13,Central Harlem (South)/Morningside Heights/West Harlem
10028,1835,45,6.5,Upper East Side/Yorkville
10029,5420,281,12.14,East Harlem
10030,1767,76,11.4,Central Harlem (North)
10031,4011,172,12.85,Hamilton Heights/West Harlem
10032,4727,214,13.75,Washington Heights (South)
10033,4227,149,13.66,Washington Heights (North)/Washington Heights (South)
10034,3101,98,14.1,Inwood/Washington Heights (North)
10035,2673,162,12.6,East Harlem
10036,1550,52,7.77,Hell's Kitchen/Midtown Manhattan
10037,1215,84,10.99,Central Harlem (North)/East Harlem
10038,1118,44,8.18,Chinatown/Financial District
10039,1594,82,12.01,Central Harlem (North)/Washington Heights (South)
10040,3711,145,14.69,Washington Heights (North)
10044,499,38,7.99,Roosevelt Island
