MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,429,25,6.7,Chelsea/NoMad/West Chelsea
10002,1265,160,9.55,Chinatown/Lower East Side
10003,516,34,5.02,East Village/Gramercy/Greenwich Village
10004,39,1,5.6,Financial District
10005,86,2,5.23,Financial District
10006,38,0,5.19,Financial District
10007,70,3,4.1,TriBeCa
10009,809,69,6.81,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,313,19,4.56,Flatiron/Gramercy/Kips Bay
10011,599,43,5.57,Chelsea
10012,197,9,4.59,Greenwich Village/SoHo
10013,314,21,4.88,Hudson Square/Little Italy/SoHo/TriBeCa
10014,367,29,5.14,Hudson Square/Meatpacking District/West Village
10016,802,49,6.57,Kips Bay/Murray Hill/NoMad
10017,163,8,4.91,East Midtown/Murray Hill
10018,251,5,7.14,Hell's Kitchen/Midtown Manhattan
10019,680,42,6.64,Hell's Kitchen/Midtown Manhattan
10021,617,64,5.97,Lenox Hill/Upper East Side
10022,386,32,5.55,East Midtown
10023,629,54,5.15,Lincoln Square
10024,806,75,6.32,Upper West Side
10025,1490,176,6.83,Manhattan Valley/Morningside Heights/Upper West Side
10026,725,47,10.18,Central Harlem (South)
10027,1151,113,9.65,Central Harlem (South)/Morningside Heights/West Harlem
10028,523,33,5.55,Upper East Side/Yorkville
10029,1957,212,12.01,East Harlem
10030,559,56,11.31,Central Harlem (North)
10031,1464,132,12.01,Hamilton Heights/West Harlem
10032,1698,174,13.08,Washington Heights (South)
10033,1472,121,13.02,Washington Heights (North)/Washington Heights (South)
10034,827,71,10.52,Inwood/Washington Heights (North)
10035,1103,136,13.75,East Harlem
10036,502,40,7.67,Hell's Kitchen/Midtown Manhattan
10037,562,63,11.75,Central Harlem (North)/East Harlem
10038,278,28,7.01,Chinatown/Financial District
10039,587,64,12.6,Central Harlem (North)/Washington Heights (South)
10040,1239,118,13.37,Washington Heights (North)
10044,256,36,11.15,Roosevelt Island
10065,352,28,5.11,Lenox Hill/Upper East Side
10069,65,2,5.39,Lincoln Square
10075,441,45,7.47,Lenox Hill/Upper East Side
10128,702,41,5.59,Upper East Side/Yorkville
10280,62,0,4.79,Battery Park City
10282,84,15,9.5,Battery Park City
10301,1288,106,15.59,Silver Lake/St. George
10302,677,32,19.57,Elm Park
10303,932,47,17.59,Graniteville/Mariner's Harbor/Port Ivory
10304,1480,182,16.54,New Dorp/Todt Hill
10305,1340,80,16.38,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,1547,82,14.37,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,412,15,15.79,Tottenville
10308,693,28,14.27,Great Kills
10309,904,31,14.9,Charleston/Prince's Bay/Woodrow
10310,745,33,15.24,Port Richmond/Randall Manor/West Brighton
10312,1644,59,15.15,Annadale/Rossville
10314,2837,201,15.96,Bloomfield/Freshkills Park
10451,1691,150,15.8,Concourse/Melrose
10452,2650,171,16.67,Concourse/Highbridge
10453,2625,165,17.56,Morris Heights/Mount Hope/University Heights
10454,1249,105,15.82,Mott Haven/Port Morris
10455,1420,111,16.81,Mott Haven
10456,2781,290,15.54,Claremont/Morrisania
10457,2431,186,15.62,Belmont/Claremont/Mount Hope/Tremont
10458,2337,126,16.39,Belmont/Fordham University/Kingsbridge
10459,1642,166,16.54,Charlotte Gardens/Hunts Point
10460,1831,127,16.67,Charlotte Gardens/Tremont/Van Nest/West Farms
10461,1954,138,16.93,Morris Park/Pelham Bay/Westchester Square
10462,2431,183,15.71,Parkchester/Pelham Parkway/Van Nest/Westchester Square
10463,2206,215,13.72,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil
10464,132,9,13.0,City Island
10465,1575,85,16.52,Country Club/Throgs Neck
10466,2566,169,18.75,Edenwald/Wakefield
10467,3741,321,17.56,Allerton/Norwood/Pelham Parkway/Williamsbridge
10468,3035,221,17.21,Fordham/Kingsbridge/University Heights
10469,3197,361,19.09,Allerton/Baychester/Pelham Gardens/Williamsbridge
10470,483,20,16.11,Wakefield/Woodlawn
10471,846,85,13.99,Fieldston/North Riverdale/Riverdale
10472,2174,188,19.01,Soundview
10473,2112,137,17.1,Castle Hill/Clason Point/Soundview
10474,349,21,15.98,Hunts Point
10475,1834,176,18.49,Co-op City/Edenwald
11004,619,68,13.15,Bellerose/Douglaston-Little Neck
11101,712,40,7.94,Astoria (South)/Long Island City/Sunnyside
11102,693,80,10.15,Astoria (North)
