MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,423,25,6.83,Chelsea/NoMad/West Chelsea
10002,1250,160,9.77,Chinatown/Lower East Side
10003,516,34,5.23,East Village/Gramercy/Greenwich Village
10004,39,1,5.85,Financial District
10005,82,2,5.23,Financial District
10006,37,0,5.26,Financial District
10007,71,3,4.35,TriBeCa
10009,800,69,7.03,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,310,19,4.67,Flatiron/Gramercy/Kips Bay
10011,598,43,5.78,Chelsea
10012,196,9,4.76,Greenwich Village/SoHo
10013,309,21,4.99,Hudson Square/Little Italy/SoHo/TriBeCa
10014,361,29,5.24,Hudson Square/Meatpacking District/West Village
10016,800,49,6.77,Kips Bay/Murray Hill/NoMad
10017,162,8,5.06,East Midtown/Murray Hill
10018,247,5,7.18,Hell's Kitchen/Midtown Manhattan
10019,672,42,6.77,Hell's Kitchen/Midtown Manhattan
10021,616,64,6.18,Lenox Hill/Upper East Side
10022,382,31,5.7,East Midtown
10023,624,54,5.3,Lincoln Square
10024,803,75,6.54,Upper West Side
10025,1487,176,7.02,Manhattan Valley/Morningside Heights/Upper West Side
10026,723,47,10.51,Central Harlem (South)
10027,1143,113,9.91,Central Harlem (South)/Morningside Heights/West Harlem
10028,520,33,5.72,Upper East Side/Yorkville
10029,1947,212,12.31,East Harlem
10030,556,55,11.63,Central Harlem (North)
10031,1452,132,12.35,Hamilton Heights/West Harlem
10032,1684,174,13.4,Washington Heights (South)
10033,1461,121,13.32,Washington Heights (North)/Washington Heights (South)
10034,819,71,10.74,Inwood/Washington Heights (North)
10035,1100,135,14.1,East Harlem
10036,501,40,7.91,Hell's Kitchen/Midtown Manhattan
10037,561,63,12.18,Central Harlem (North)/East Harlem
10038,275,28,7.25,Chinatown/Financial District
10039,583,64,13.06,Central Harlem (North)/Washington Heights (South)
10040,1234,118,13.73,Washington Heights (North)
10044,255,36,11.39,Roosevelt Island
10065,345,28,5.19,Lenox Hill/Upper East Side
10069,65,2,5.65,Lincoln Square
10075,436,45,7.7,Lenox Hill/Upper East Side
10128,700,41,5.76,Upper East Side/Yorkville
10280,62,0,4.99,Battery Park City
10282,80,15,9.36,Battery Park City
10301,1284,106,15.98,Silver Lake/St. George
10302,672,32,20.05,Elm Park
10303,925,47,18.01,Graniteville/Mariner's Harbor/Port Ivory
10304,1472,182,16.89,New Dorp/Todt Hill
10305,1334,80,16.72,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,1539,82,14.72,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,411,15,16.12,Tottenville
10308,690,28,14.61,Great Kills
10309,902,31,15.22,Charleston/Prince's Bay/Woodrow
10310,741,33,15.59,Port Richmond/Randall Manor/West Brighton
10312,1636,59,15.46,Annadale/Rossville
10314,2824,201,16.32,Bloomfield/Freshkills Park
10451,1680,150,16.17,Concourse/Melrose
10452,2638,170,17.09,Concourse/Highbridge
10453,2617,164,18.02,Morris Heights/Mount Hope/University Heights
10454,1243,105,16.11,Mott Haven/Port Morris
10455,1410,111,17.26,Mott Haven
10456,2758,290,15.86,Claremont/Morrisania
10457,2422,186,16.07,Belmont/Claremont/Mount Hope/Tremont
10458,2312,126,16.85,Belmont/Fordham University/Kingsbridge
10459,1629,166,17.03,Charlotte Gardens/Hunts Point
10460,1816,127,17.21,Charlotte Gardens/Tremont/Van Nest/West Farms
10461,1949,138,17.5,Morris Park/Pelham Bay/Westchester Square
