MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,431,26,6.27,Chelsea/NoMad/West Chelsea
10002,1289,161,9.02,Chinatown/Lower East Side
10003,523,34,4.67,East Village/Gramercy/Greenwich Village
10004,39,1,5.13,Financial District
10005,89,2,4.9,Financial District
10006,39,0,4.99,Financial District
10007,71,3,3.85,TriBeCa
10009,820,69,6.35,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,322,19,4.34,Flatiron/Gramercy/Kips Bay
10011,610,43,5.28,Chelsea
10012,208,9,4.4,Greenwich Village/SoHo
10013,321,21,4.59,Hudson Square/Little Italy/SoHo/TriBeCa
10014,371,29,4.81,Hudson Square/Meatpacking District/West Village
10016,813,50,6.12,Kips Bay/Murray Hill/NoMad
10017,165,8,4.65,East Midtown/Murray Hill
10018,264,5,6.97,Hell's Kitchen/Midtown Manhattan
10019,689,42,6.24,Hell's Kitchen/Midtown Manhattan
10021,624,64,5.59,Lenox Hill/Upper East Side
10022,389,32,5.23,East Midtown
10023,643,54,4.86,Lincoln Square
10024,814,75,5.97,Upper West Side
10025,1511,177,6.46,Manhattan Valley/Morningside Heights/Upper West Side
10026,734,47,9.55,Central Harlem (South)
10027,1165,113,9.03,Central Harlem (South)/Morningside Heights/West Harlem
10028,528,34,5.21,Upper East Side/Yorkville
10029,1985,212,11.17,East Harlem
10030,565,56,10.5,Central Harlem (North)
10031,1497,133,11.4,Hamilton Heights/West Harlem
10032,1725,175,12.4,Washington Heights (South)
10033,1493,121,12.18,Washington Heights (North)/Washington Heights (South)
10034,845,71,10.02,Inwood/Washington Heights (North)
10035,1117,136,13.03,East Harlem
10036,503,40,7.16,Hell's Kitchen/Midtown Manhattan
10037,567,63,11.13,Central Harlem (North)/East Harlem
10038,286,28,6.68,Chinatown/Financial District
10039,597,64,11.5,Central Harlem (North)/Washington Heights (South)
10040,1263,119,12.7,Washington Heights (North)
10044,256,36,10.52,Roosevelt Island
10065,355,28,4.81,Lenox Hill/Upper East Side
10069,68,2,5.2,Lincoln Square
10075,441,45,6.96,Lenox Hill/Upper East Side
10128,710,41,5.22,Upper East Side/Yorkville
10280,64,0,4.63,Battery Park City
10282,84,15,8.8,Battery Park City
10301,1300,106,14.9,Silver Lake/St. George
10302,682,32,18.58,Elm Park
10303,936,47,16.79,Graniteville/Mariner's Harbor/Port Ivory
10304,1500,182,15.84,New Dorp/Todt Hill
10305,1351,80,15.71,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,1560,82,13.73,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,415,15,15.2,Tottenville
10308,699,28,13.72,Great Kills
10309,908,31,14.22,Charleston/Prince's Bay/Woodrow
10310,752,33,14.46,Port Richmond/Randall Manor/West Brighton
10312,1655,59,14.44,Annadale/Rossville
10314,2862,201,15.25,Bloomfield/Freshkills Park
10451,1712,150,14.92,Concourse/Melrose
10452,2698,172,15.6,Concourse/Highbridge
10453,2659,165,16.56,Morris Heights/Mount Hope/University Heights
10454,1261,105,14.98,Mott Haven/Port Morris
10455,1438,111,15.8,Mott Haven
10456,2807,291,14.59,Claremont/Morrisania
10457,2454,187,14.77,Belmont/Claremont/Mount Hope/Tremont
10458,2378,126,15.49,Belmont/Fordham University/Kingsbridge
10459,1654,166,15.41,Charlotte Gardens/Hunts Point
10460,1863,127,15.88,Charlotte Gardens/Tremont/Van Nest/West Farms
10461,1962,140,16.04,Morris Park/Pelham Bay/Westchester Square
10462,2453,183,14.69,Parkchester/Pelham Parkway/Van Nest/Westchester Square
10463,2227,215,12.99,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil
10464,134,9,12.16,City Island
10465,1580,86,15.63,Country Club/Throgs Neck
10466,2585,169,17.75,Edenwald/Wakefield
10467,3784,322,16.6,Allerton/Norwood/Pelham Parkway/Williamsbridge
10468,3074,221,16.4,Fordham/Kingsbridge/University Heights
10469,3216,363,18.27,Allerton/Baychester/Pelham Gardens/Williamsbridge
10470,484,20,15.22,Wakefield/Woodlawn
10471,855,85,13.41,Fieldston/North Riverdale/Riverdale
10472,2192,188,17.97,Soundview
10473,2136,137,16.21,Castle Hill/Clason Point/Soundview
10474,351,21,14.78,Hunts Point
10475,1848,176,17.19,Co-op City/Edenwald
11004,629,68,12.76,Bellerose/Douglaston-Little Neck
11096,1,0,100.0,
11101,718,40,7.41,Astoria (South)/Long Island City/Sunnyside
11102,707,80,9.48,Astoria (North)
11103,646,53,8.34,Astoria (North)/Astoria (South)
11104,550,42,9.3,Sunnyside
11105,543,43,7.37,Ditmars Steinway
11106,765,55,9.35,Astoria (South)
11109,62,2,4.66,Long Island City
11201,807,95,5.03,Brooklyn Heights/DUMBO/Downtown Brooklyn
11203,2241,243,16.21,East Flatbush (North)/East Flatbush (South)
11204,2191,145,14.95,Bensonhurst/Mapleton
11205,813,50,8.9,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene
11206,1789,153,10.41,Williamsburg (South)
11207,2361,216,14.48,Cypress Hills/East New York
11208,2670,249,16.08,Cypress Hills/East New York
11209,1270,116,9.53,Bay Ridge/Fort Hamilton
11210,1844,150,15.1,Flatlands/Midwood
11211,2324,138,9.7,East Williamsburg/Williamsburg (North)/Williamsburg (South)
11212,2105,235,15.13,Ocean Hill-Brownsville
11213,1553,149,12.32,Crown Heights (East)
11214,1722,184,11.91,Bath Beach/Bensonhurst/Gravesend
11215,687,46,4.59,Gowanus/Park Slope/Windsor Terrace
11216,849,76,7.21,Bedford-Stuyvesant (West)/Crown Heights (West)
11217,685,86,7.0,Boerum Hill/Park Slope
11218,1894,137,12.5,Kensington/Windsor Terrace
11219,3260,235,15.48,Borough Park
11220,1897,167,12.24,Sunset Park
11221,1532,147,9.65,Bedford-Stuyvesant (East)/Bushwick
11222,531,34,5.42,Greenpoint
11223,1884,144,13.5,Gravesend/Homecrest
11224,1329,213,15.56,Brighton Beach/Coney Island/Seagate
11225,1261,140,10.81,Crown Heights (West)/Prospect Lefferts Gardens
11226,2540,301,13.31,Flatbush/Prospect Lefferts Gardens
11228,761,82,11.62,Bath Beach/Dyker Heights
11229,1942,151,10.69,Gerritsen Beach/Homecrest/Sheepshead Bay
11230,2571,228,13.92,Midwood
11231,465,34,5.66,Carroll Gardens/Cobble Hill/Red Hook
11232,629,42,11.83,Sunset Park
11233,1419,136,12.45,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville
11234,2421,195,14.81,Bergen Beach/Flatlands/Marine Park/Mill Basin
11235,2255,300,13.58,Brighton Beach/Manhattan Beach/Sheepshead Bay
11236,2972,299,17.25,Canarsie
11237,1109,114,10.45,Bushwick/East Williamsburg
11238,886,105,6.42,Clinton Hill/Prospect Heights
11239,569,89,15.51,East New York
11354,1392,299,11.27,Flushing/Murray Hill
11355,1550,169,11.07,Flushing/Murray Hill/Queensboro Hill
11356,636,42,14.62,College Point
11357,901,105,12.05,Whitestone
11358,630,43,9.33,Auburndale/Murray Hill
11360,339,27,8.81,Bayside (North)
11361,489,58,9.67,Bayside (North)/Bayside (South)
11362,351,36,10.67,Douglaston-Little Neck
11363,108,5,8.96,Douglaston-Little Neck
11364,507,35,9.0,Bayside (South)/Oakland Gardens
11365,931,67,11.74,Auburndale/Fresh Meadows/Pomonok/Utopia
11366,415,28,15.73,Fresh Meadows/Hillcrest
11367,1143,67,13.86,Kew Gardens Hills/Pomonok
11368,5035,446,18.97,Corona/North Corona
11369,1720,180,19.68,Airport/East Elmhurst
11370,1418,64,18.65,Jackson Heights/Rikers Island
11372,2772,257,16.4,Jackson Heights
11373,3479,297,15.72,Elmhurst
11374,1165,99,13.7,Rego Park
11375,1558,181,11.75,Forest Hills
11377,2472,195,12.68,Woodside
11378,805,74,11.83,Maspeth
11379,881,99,12.27,Middle Village
11385,2409,142,12.84,Glendale/Ridgewood
11411,725,50,19.3,Cambria Heights
11412,1323,92,18.45,St. Albans
11413,1403,103,18.58,Laurelton/Rosedale
11414,857,63,16.99,Hamilton Beach/Howard Beach/Lindenwood
11415,562,52,14.05,Kew Gardens
11416,772,55,17.21,Ozone Park
11417,941,47,15.95,Ozone Park
11418,1195,106,16.76,Richmond Hill
11419,1298,98,18.0,Richmond Hill/South Ozone Park
11420,1464,107,18.26,South Ozone Park
11421,1292,103,16.95,Woodhaven
11422,1063,67,17.93,Rosedale
11423,1151,105,18.83,Hollis/Holliswood
11426,529,34,15.9,Bellerose
11427,835,51,16.96,Bellerose/Hollis Hills/Holliswood
11428,709,54,19.05,Queens Village
11429,1023,75,18.36,Queens Village
11432,1965,254,16.52,Hillcrest/Jamaica Estates/Jamaica Hills
11433,1026,79,16.53,Jamaica
11434,2229,197,17.78,Airport/South Jamaica/Springfield Gardens/St. Albans
11435,1745,150,16.61,Briarwood/Jamaica
11436,577,46,17.37,South Jamaica/South Ozone Park
11691,2614,372,16.58,Edgemere/Far Rockaway
11692,687,93,14.81,Arverne/Edgemere
11693,348,29,15.36,Arverne/Broad Channel
11694,774,89,16.53,Belle Harbor-Neponsit/Rockaway Park
11697,113,4,7.6,Breezy Point
