MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,1349,32,7.38,Chelsea/NoMad/West Chelsea
10002,5185,244,11.84,Chinatown/Lower East Side
10003,2417,45,6.24,East Village/Gramercy/Greenwich Village
10004,229,2,6.68,Financial District
10005,355,0,6.14,Financial District
10006,152,1,6.71,Financial District
10007,337,4,5.69,TriBeCa
10009,3139,108,8.66,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,1516,37,5.84,Flatiron/Gramercy/Kips Bay
10011,2267,60,6.74,Chelsea
10012,1099,14,6.65,Greenwich Village/SoHo
10013,1448,31,6.94,Hudson Square/Little Italy/SoHo/TriBeCa
10014,1392,31,6.36,Hudson Square/Meatpacking District/West Village
10016,2728,61,7.31,Kips Bay/Murray Hill/NoMad
10017,723,18,6.45,East Midtown/Murray Hill
10018,469,8,6.14,Hell's Kitchen/Midtown Manhattan
10019,2146,62,7.17,Hell's Kitchen/Midtown Manhattan
10021,1984,83,6.76,Lenox Hill/Upper East Side
10022,1411,46,6.18,East Midtown
10023,2411,73,6.26,Lincoln Square
10024,2397,93,6.43,Upper West Side
10025,4534,242,7.31,Manhattan Valley/Morningside Heights/Upper West Side
10026,2339,73,10.78,Central Harlem (South)
10027,3453,152,9.35,Central Harlem (South)/Morningside Heights/West Harlem
10028,1898,46,6.64,Upper East Side/Yorkville
10029,5635,287,12.39,East Harlem
10030,1846,80,11.73,Central Harlem (North)
10031,4181,176,13.18,Hamilton Heights/West Harlem
10032,4891,216,13.95,Washington Heights (South)
10033,4394,153,13.94,Washington Heights (North)/Washington Heights (South)
10034,3242,100,14.49,Inwood/Washington Heights (North)
10035,2780,163,12.89,East Harlem
10036,1618,53,7.97,Hell's Kitchen/Midtown Manhattan
10037,1284,84,11.37,Central Harlem (North)/East Harlem
10038,1164,44,8.44,Chinatown/Financial District
10039,1673,84,12.33,Central Harlem (North)/Washington Heights (South)
10040,3815,149,14.86,Washington Heights (North)
10044,508,38,8.04,Roosevelt Island
10065,1271,38,6.11,Lenox Hill/Upper East Side
10069,347,3,6.97,Lincoln Square
10075,1350,65,8.08,Lenox Hill/Upper East Side
10128,2648,67,6.87,Upper East Side/Yorkville
10280,282,3,5.79,Battery Park City
