MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10001,815,24,5.44,Chelsea/NoMad/West Chelsea
10002,3048,175,8.4,Chinatown/Lower East Side
10003,1396,35,4.1,East Village/Gramercy/Greenwich Village
10004,147,1,5.26,Financial District
10005,231,0,4.72,Financial District
10006,100,1,5.21,Financial District
10007,194,4,3.89,TriBeCa
10009,1869,75,5.92,Alphabet City/East Village/Stuyvesant Town-Cooper Village
10010,923,27,4.19,Flatiron/Gramercy/Kips Bay
10011,1419,47,4.81,Chelsea
10012,643,11,4.44,Greenwich Village/SoHo
10013,817,20,4.52,Hudson Square/Little Italy/SoHo/TriBeCa
10014,889,27,4.56,Hudson Square/Meatpacking District/West Village
10016,1782,44,5.53,Kips Bay/Murray Hill/NoMad
10017,475,14,5.13,East Midtown/Murray Hill
10018,304,7,5.29,Hell's Kitchen/Midtown Manhattan
10019,1368,49,5.3,Hell's Kitchen/Midtown Manhattan
10021,1319,71,5.15,Lenox Hill/Upper East Side
10022,943,37,5.08,East Midtown
10023,1476,58,4.44,Lincoln Square
10024,1558,76,4.87,Upper West Side
10025,2771,192,5.18,Manhattan Valley/Morningside Heights/Upper West Side
10026,1423,54,7.72,Central Harlem (South)
10027,2112,119,6.75,Central Harlem (South)/Morningside Heights/West Harlem
10028,1233,36,4.91,Upper East Side/Yorkville
10029,3461,225,9.14,East Harlem
10030,1137,63,8.76,Central Harlem (North)
10031,2711,141,10.26,Hamilton Heights/West Harlem
10032,3256,181,11.04,Washington Heights (South)
10033,3003,126,11.19,Washington Heights (North)/Washington Heights (South)
10034,1951,75,10.3,Inwood/Washington Heights (North)
10035,1796,140,9.94,East Harlem
10036,1044,40,6.12,Hell's Kitchen/Midtown Manhattan
10037,817,69,9.14,Central Harlem (North)/East Harlem
10038,681,30,5.91,Chinatown/Financial District
10039,1045,70,9.4,Central Harlem (North)/Washington Heights (South)
10040,2444,132,11.25,Washington Heights (North)
10044,384,36,7.01,Roosevelt Island
10065,845,31,4.73,Lenox Hill/Upper East Side
10069,216,3,5.09,Lincoln Square
10075,880,47,6.02,Lenox Hill/Upper East Side
10128,1626,47,4.79,Upper East Side/Yorkville
10280,185,0,4.41,Battery Park City
10282,138,14,4.78,Battery Park City
10301,2737,117,13.51,Silver Lake/St. George
10302,1442,39,15.58,Elm Park
10303,1844,55,13.94,Graniteville/Mariner's Harbor/Port Ivory
10304,3229,208,14.16,New Dorp/Todt Hill
10305,3218,95,14.99,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze
10306,4449,154,15.06,Lighthouse Hill/Midland Beach/New Dorp/Oakwood
10307,1096,17,14.88,Tottenville
10308,2104,39,14.62,Great Kills
10309,2520,42,14.78,Charleston/Prince's Bay/Woodrow
10310,1753,44,13.72,Port Richmond/Randall Manor/West Brighton
10312,4484,77,14.5,Annadale/Rossville
10314,6790,255,14.85,Bloomfield/Freshkills Park
10451,2856,152,12.02,Concourse/Melrose
10452,4817,183,13.55,Concourse/Highbridge
10453,4879,179,13.72,Morris Heights/Mount Hope/University Heights
10454,2188,120,11.94,Mott Haven/Port Morris
10455,2442,116,12.54,Mott Haven
10456,4641,294,11.62,Claremont/Morrisania
10457,4139,196,12.45,Belmont/Claremont/Mount Hope/Tremont
10458,4337,137,12.66,Belmont/Fordham University/Kingsbridge
10459,2881,173,12.14,Charlotte Gardens/Hunts Point
10460,3288,142,12.71,Charlotte Gardens/Tremont/Van Nest/West Farms
10461,3402,148,13.15,Morris Park/Pelham Bay/Westchester Square
10462,4304,198,12.22,Parkchester/Pelham Parkway/Van Nest/Westchester Square
10463,3834,237,10.99,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil
10464,252,10,10.67,City Island
10465,2901,98,13.15,Country Club/Throgs Neck
10466,3906,178,12.61,Edenwald/Wakefield
10467,6071,343,12.58,Allerton/Norwood/Pelham Parkway/Williamsbridge
10468,5132,232,14.22,Fordham/Kingsbridge/University Heights
10469,4568,382,13.6,Allerton/Baychester/Pelham Gardens/Williamsbridge
10470,965,26,13.78,Wakefield/Woodlawn
10471,1333,93,10.34,Fieldston/North Riverdale/Riverdale
10472,3815,210,13.14,Soundview
10473,3771,161,13.03,Castle Hill/Clason Point/Soundview
10474,615,21,12.04,Hunts Point
10475,2482,188,11.94,Co-op City/Edenwald
11004,951,70,10.29,Bellerose/Douglaston-Little Neck
11101,1591,45,7.03,Astoria (South)/Long Island City/Sunnyside
11102,1545,95,9.13,Astoria (North)
11103,1495,65,8.12,Astoria (North)/Astoria (South)
11104,1092,45,8.37,Sunnyside
11105,1424,50,8.38,Ditmars Steinway
11106,1649,65,8.77,Astoria (South)
11109,175,2,4.84,Long Island City
11201,1548,97,4.16,Brooklyn Heights/DUMBO/Downtown Brooklyn
11203,3505,252,11.58,East Flatbush (North)/East Flatbush (South)
11204,4530,161,14.23,Bensonhurst/Mapleton
11205,1532,56,7.1,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene
11206,3632,167,9.05,Williamsburg (South)
11207,4364,236,11.19,Cypress Hills/East New York
