MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
11237,1117,114,10.12,Bushwick/East Williamsburg
11238,891,105,6.19,Clinton Hill/Prospect Heights
11239,571,89,15.19,East New York
11354,1396,299,11.01,Flushing/Murray Hill
11355,1556,169,10.81,Flushing/Murray Hill/Queensboro Hill
11356,638,42,14.09,College Point
11357,903,105,11.7,Whitestone
11358,633,43,9.06,Auburndale/Murray Hill
11360,340,27,8.62,Bayside (North)
11361,492,58,9.44,Bayside (North)/Bayside (South)
11362,351,36,10.25,Douglaston-Little Neck
11363,108,5,8.7,Douglaston-Little Neck
11364,508,35,8.59,Bayside (South)/Oakland Gardens
11365,938,67,11.47,Auburndale/Fresh Meadows/Pomonok/Utopia
11366,415,28,15.26,Fresh Meadows/Hillcrest
11367,1147,67,13.5,Kew Gardens Hills/Pomonok
11368,5051,446,18.44,Corona/North Corona
11369,1727,180,19.14,Airport/East Elmhurst
11370,1423,64,18.1,Jackson Heights/Rikers Island
11372,2784,258,15.88,Jackson Heights
11373,3498,297,15.33,Elmhurst
11374,1170,99,13.25,Rego Park
11375,1564,181,11.35,Forest Hills
11377,2478,195,12.26,Woodside
11378,809,74,11.5,Maspeth
11379,883,99,11.9,Middle Village
11385,2414,142,12.42,Glendale/Ridgewood
11411,726,50,18.76,Cambria Heights
11412,1324,92,17.87,St. Albans
11413,1407,103,18.05,Laurelton/Rosedale
11414,862,63,16.54,Hamilton Beach/Howard Beach/Lindenwood
11415,564,52,13.67,Kew Gardens
11416,777,55,16.78,Ozone Park
11417,949,47,15.51,Ozone Park
11418,1196,106,16.3,Richmond Hill
11419,1304,98,17.51,Richmond Hill/South Ozone Park
11420,1470,107,17.81,South Ozone Park
11421,1298,103,16.49,Woodhaven
11422,1066,67,17.48,Rosedale
11423,1155,105,18.4,Hollis/Holliswood
11426,531,34,15.41,Bellerose
11427,837,51,16.41,Bellerose/Hollis Hills/Holliswood
11428,710,54,18.53,Queens Village
11429,1025,75,17.96,Queens Village
11432,1982,254,16.15,Hillcrest/Jamaica Estates/Jamaica Hills
11433,1031,79,15.99,Jamaica
11434,2235,197,17.27,Airport/South Jamaica/Springfield Gardens/St. Albans
11435,1749,150,16.16,Briarwood/Jamaica
11436,578,46,16.89,South Jamaica/South Ozone Park
11691,2624,373,16.22,Edgemere/Far Rockaway
11692,692,93,14.36,Arverne/Edgemere
11693,349,29,14.88,Arverne/Broad Channel
11694,775,90,16.05,Belle Harbor-Neponsit/Rockaway Park
11697,113,4,7.46,Breezy Point
