,Total Cases,Total Deaths,Population,COVID per 1000
Alamance County,2586,42,169509,15.255827124223492
Alexander County,327,2,37497,8.720697655812465
Alleghany County,172,0,11137,15.444015444015443
Anson County,363,3,24446,14.849055060132537
Ashe County,168,1,27203,6.175789434988788
Avery County,99,0,17557,5.638776556359287
Beaufort County,425,2,46994,9.043707707366899
Bertie County,299,5,18947,15.780862405657889
Bladen County,640,6,32722,19.55870668052075
Brunswick County,1293,22,142820,9.053353872006722
Buncombe County,2001,52,261191,7.661060296870872
Burke County,1686,27,90485,18.632922583853677
Cabarrus County,2753,50,216453,12.718696437563812
Caldwell County,1252,12,82178,15.235221105405339
Camden County,76,2,10867,6.993650501518358
Carteret County,369,5,69473,5.311415945763102
Caswell County,198,2,22604,8.759511590868874
Catawba County,2216,33,159551,13.888975938728056
Chatham County,1332,55,74470,17.886397206928965
Cherokee County,279,4,28612,9.75115336222564
Chowan County,162,2,13943,11.618733414616653
Clay County,74,1,11231,6.588905707416971
Cleveland County,1286,23,97947,13.129549654404933
Columbus County,961,48,55508,17.31281977372631
Craven County,758,18,102139,7.421259264335856
Cumberland County,3324,55,335509,9.907334825593352
Currituck County,78,0,27763,2.8094946511544143
Dare County,211,2,37009,5.701315896133373
Davidson County,1849,22,167609,11.031627179924707
Davie County,431,5,42846,10.059282080007469
Duplin County,2019,48,58741,34.37122282562435
Durham County,6330,80,321488,19.689692927885332
Edgecombe County,709,13,51472,13.774479328566988
Forsyth County,5477,56,382295,14.326632574320877
Franklin County,915,26,69685,13.130515892946832
Gaston County,3495,57,224529,15.565917988322221
Gates County,49,2,11562,4.238021103615291
Graham County,46,0,8441,5.449591280653951
Granville County,1313,29,60443,21.722945585096703
Greene County,338,3,21069,16.042526935307798
Guilford County,5858,158,537174,10.905218793165716
Halifax County,747,7,50010,14.937012597480503
Harnett County,1367,40,135976,10.053244690239454
Haywood County,455,19,62317,7.301378436060786
Henderson County,1526,56,117417,12.996414488532325
Hertford County,375,11,23677,15.838155171685601
Hoke County,767,11,55234,13.886374334648949
Hyde County,51,0,4937,10.330160016204173
Iredell County,1946,17,181806,10.703717149048986
Jackson County,460,7,43938,10.469297646683964
Johnston County,3399,45,209339,16.236821614701512
Jones County,99,4,9419,10.51066992249708
Lee County,1323,11,61779,21.415043946972272
Lenoir County,613,11,55949,10.956406727555452
Lincoln County,908,10,86111,10.544529734877077
Macon County,469,2,35858,13.079368620670422
Madison County,49,1,21755,2.2523557802803955
Martin County,273,6,22440,12.165775401069519
McDowell County,701,20,45756,15.320395139435265
Mecklenburg County,22850,253,1110356,20.57898547853121
Mitchell County,80,3,14964,5.346164127238707
Montgomery County,673,15,27173,24.767232179001216
Moore County,1062,20,100880,10.527359238699445
Nash County,1290,12,94298,13.680035631720715
New Hanover County,2666,21,234473,11.37017908245299
Northampton County,314,16,19483,16.116614484422318
Onslow County,1178,12,197938,5.951358506198911
Orange County,1403,48,148476,9.449338613647997
Pamlico County,73,1,12726,5.736287914505736
Pasquotank County,436,20,39824,10.94817195660908
Pender County,676,3,63060,10.719949254678085
Perquimans County,92,2,13463,6.83354378667459
Person County,237,2,39490,6.001519371992909
Pitt County,2205,14,180742,12.199710083987119
Polk County,165,6,20724,7.961783439490445
Randolph County,2225,39,143667,15.487203045932608
Richmond County,543,9,44829,12.112694907314461
Robeson County,2952,56,130625,22.599043062200955
Rockingham County,577,4,91010,6.33996264146797
Rowan County,2316,50,142088,16.299757896514837
Rutherford County,799,13,67029,11.920213638872728
Sampson County,1504,18,63531,23.67348223701815
Scotland County,395,5,34823,11.343077850845706
Stanly County,1207,31,62806,19.217909116963348
Stokes County,295,3,45591,6.470575332850782
Surry County,984,10,71783,13.707980998286502
Swain County,119,2,14271,8.338588746408801
Transylvania County,150,1,34385,4.362367311327613
Tyrrell County,100,2,4016,24.900398406374503
Union County,3276,43,239859,13.658024089152377
Vance County,801,41,44535,17.98585382283597
Wake County,12508,181,1111761,11.250619512647052
Warren County,266,6,19731,13.481323805179667
Washington County,137,4,11580,11.830742659758204
Watauga County,314,0,56177,5.589476120120334
Wayne County,2485,42,123131,20.18175764023682
Wilkes County,897,12,68412,13.111734783371338
Wilson County,1536,36,81801,18.77727656141123
Yadkin County,561,6,37667,14.893673507314094
Yancey County,78,0,18069,4.316785654989208
