,specimen_collection_date,pct,tests,Positive tests rate,Total tests,7 day average rate
53,2020-04-22,0.054466230936819175,919.0,5.446623093681917,919.0,9.964479740825293
54,2020-04-23,0.0527681660899654,1160.0,5.2768166089965405,1160.0,9.003000905141745
55,2020-04-24,0.05275056518462698,1329.0,5.275056518462698,1329.0,8.218118869317735
56,2020-04-25,0.02863317125877904,1851.0,2.863317125877904,1851.0,7.532273662065674
57,2020-04-26,0.02653631284916201,1433.0,2.653631284916201,1433.0,5.679220988482274
58,2020-04-27,0.035844155844155845,1927.0,3.5844155844155843,1927.0,4.8101841125399165
59,2020-04-28,0.031658637302133516,2914.0,3.1658637302133514,2914.0,4.037960563794885
60,2020-04-29,0.0723589001447178,1391.0,7.23589001447178,1391.0,4.293570123907722
61,2020-04-30,0.04196357878068092,1263.0,4.196357878068092,1263.0,4.1392188766322295
62,2020-05-01,0.03561643835616438,1461.0,3.5616438356164384,1461.0,3.8944456362256212
63,2020-05-02,0.05681818181818181,969.0,5.681818181818181,969.0,4.29708864421709
64,2020-05-03,0.049773755656108594,442.0,4.97737556561086,442.0,4.629052112887755
65,2020-05-04,0.05407586763518967,1240.0,5.407586763518967,1240.0,4.889505138473952
66,2020-05-05,0.04562178072111847,1360.0,4.5621780721118474,1360.0,5.088978615888023
67,2020-05-06,0.032903225806451615,1551.0,3.2903225806451615,1551.0,4.525326125341364
68,2020-05-07,0.0228310502283105,1752.0,2.28310502283105,1752.0,4.252004288878929
69,2020-05-08,0.022308979364194088,1799.0,2.230897936419409,1799.0,4.061897731850783
70,2020-05-09,0.01985981308411215,861.0,1.9859813084112148,861.0,3.5339210356497874
71,2020-05-10,0.021621621621621626,558.0,2.1621621621621627,558.0,3.1317476922999736
72,2020-05-11,0.025445292620865142,1575.0,2.544529262086514,1575.0,2.7227394778096223
73,2020-05-12,0.037544696066746125,1681.0,3.7544696066746126,1681.0,2.607352554175732
74,2020-05-13,0.03110823071937784,1545.0,3.110823071937784,1545.0,2.5817097672175353
75,2020-05-14,0.02417088251826869,1780.0,2.417088251826869,1780.0,2.6008502285026522
76,2020-05-15,0.02977963073257892,1680.0,2.977963073257892,1680.0,2.7075738194795784
77,2020-05-16,0.013513513513513514,814.0,1.3513513513513513,814.0,2.616912397042455
78,2020-05-17,0.032710280373831765,428.0,3.2710280373831764,428.0,2.7753218077883135
79,2020-05-18,0.03033367037411527,1979.0,3.033367037411527,1979.0,2.845155775691887
80,2020-05-19,0.02914931588340273,1683.0,2.914931588340273,1683.0,2.7252217730726964
81,2020-05-20,0.025614218504966018,1914.0,2.5614218504966018,1914.0,2.6467358842953845
82,2020-05-21,0.014912654452492544,2348.0,1.4912654452492544,2348.0,2.5144754833557252
83,2020-05-22,0.01832126118449084,2349.0,1.832126118449084,2349.0,2.35078448981161
84,2020-05-23,0.017350157728706624,1269.0,1.7350157728706623,1269.0,2.4055936928857973
85,2020-05-24,0.0136986301369863,805.0,1.36986301369863,805.0,2.1339986895022904
86,2020-05-25,0.01914580265095729,679.0,1.914580265095729,679.0,1.9741720077428908
87,2020-05-26,0.02695167286245353,2153.0,2.6951672862453533,2153.0,1.9427771074436164
88,2020-05-27,0.02092050209205021,2152.0,2.092050209205021,2152.0,1.8757240158305335
89,2020-05-28,0.01413427561837456,2264.0,1.4134275618374559,2264.0,1.8646043182002765
90,2020-05-29,0.017338709677419354,2487.0,1.7338709677419355,2487.0,1.8505678680992552
91,2020-05-30,0.01829652996845426,1587.0,1.829652996845426,1587.0,1.8640874715242215
92,2020-05-31,0.021261516654854717,1412.0,2.1261516654854717,1412.0,1.9721287074937701
93,2020-06-01,0.01711783439490446,2513.0,1.7117834394904459,2513.0,1.943157732407301
94,2020-06-02,0.02120658135283364,2736.0,2.1206581352833638,2736.0,1.8610849965555887
95,2020-06-03,0.016903914590747332,2249.0,1.6903914590747333,2249.0,1.8037051751084048
96,2020-06-04,0.01940962393853619,2475.0,1.9409623938536191,2475.0,1.8790672939678565
97,2020-06-05,0.014817781337605128,2499.0,1.481778133760513,2499.0,1.8430540319705102
98,2020-06-06,0.011400651465798044,1842.0,1.1400651465798044,1842.0,1.7445414819325644
99,2020-06-07,0.012253596164091636,1877.0,1.2253596164091636,1877.0,1.6158569034930916
100,2020-06-08,0.01243781094527363,3216.0,1.243781094527363,3216.0,1.5489994256412227
101,2020-06-09,0.012306811677160849,3494.0,1.230681167716085,3494.0,1.4218598588458973
102,2020-06-10,0.00600400266844563,2998.0,0.600400266844563,2998.0,1.2661468313844444
103,2020-06-11,0.00904581266413773,3428.0,0.9045812664137729,3428.0,1.1180923846073236
104,2020-06-12,0.011479987589202606,3233.0,1.1479987589202605,3233.0,1.0704096167730017
105,2020-06-13,0.012547735951991271,1833.0,1.2547735951991272,1833.0,1.0867965380043336
106,2020-06-14,0.0114247311827957,1488.0,1.14247311827957,1488.0,1.074955609700106
107,2020-06-15,0.0115521327014218,3376.0,1.15521327014218,3376.0,1.0623030633593655
108,2020-06-16,0.01858736059479554,2960.0,1.858736059479554,2960.0,1.1520251907541468
109,2020-06-17,0.017982579376229282,3559.0,1.7982579376229282,3559.0,1.323147715151056
110,2020-06-18,0.012960082944530844,3859.0,1.2960082944530844,3859.0,1.379065862013815
111,2020-06-19,0.015943312666076175,3387.0,1.5943312666076175,3387.0,1.4428276488262946
112,2020-06-20,0.03366583541147132,1604.0,3.366583541147132,1604.0,1.7445147839617239
113,2020-06-21,0.030039525691699605,1265.0,3.0039525691699605,1265.0,2.0104404198032078
114,2020-06-22,0.03364540667056758,3422.0,3.364540667056758,3422.0,2.326058619362434
115,2020-06-23,0.02445265851578049,3540.0,2.445265851578049,3540.0,2.4098485896622184
116,2020-06-24,0.01878538342768914,3886.0,1.878538342768914,3886.0,2.4213172189687877
117,2020-06-25,0.02103395843892549,3946.0,2.103395843892549,3946.0,2.5366582974601397
118,2020-06-26,0.020298047276464545,3894.0,2.0298047276464546,3894.0,2.598868791894259
119,2020-06-27,0.02746212121212121,2112.0,2.7462121212121207,2112.0,2.5102443033321156
120,2020-06-28,0.0205,2000.0,2.0500000000000003,2000.0,2.373965364879264
121,2020-06-29,0.02336448598130841,3863.0,2.336448598130841,3863.0,2.2270950693184184
122,2020-06-30,0.02594568380213385,4126.0,2.594568380213385,4126.0,2.2484240019806094
123,2020-07-01,0.02527357998957791,3839.0,2.527357998957791,3839.0,2.341112524293306
124,2020-07-02,0.03078403078403078,4158.0,3.078403078403078,4158.0,2.4803992720805246
125,2020-07-03,0.0411214953271028,2676.0,4.11214953271028,2676.0,2.7778771013753567
126,2020-07-04,0.04005524861878453,724.0,4.005524861878453,724.0,2.9577789214705463
127,2020-07-05,0.03259098316132537,1841.0,3.259098316132537,1841.0,3.1305072523466237
128,2020-07-06,0.024919243193354867,4334.0,2.491924319335487,4334.0,3.1527180696615735
129,2020-07-07,0.02478231748158071,4484.0,2.478231748158071,4484.0,3.136098550796528
130,2020-07-08,0.03191974464204286,4386.0,3.191974464204286,4386.0,3.2310437601174558
131,2020-07-09,0.030450953045095305,4303.0,3.0450953045095304,4303.0,3.226285506704092
132,2020-07-10,0.034224097515236765,4267.0,3.4224097515236767,4267.0,3.127751252248863
133,2020-07-11,0.02987622705932565,2344.0,2.987622705932565,2344.0,2.982336658542308
134,2020-07-12,0.03728813559322034,2065.0,3.728813559322034,2065.0,3.0494388361408076
135,2020-07-13,0.03622081605934977,4583.0,3.622081605934977,4583.0,3.2108898770835914
136,2020-07-14,0.03570720095219203,5042.0,3.570720095219203,5042.0,3.3669596409494673
137,2020-07-15,0.03711696158826068,4637.0,3.711696158826068,4637.0,3.4412055973240077
138,2020-07-16,0.035398230088495575,4860.0,3.5398230088495577,4860.0,3.511880983658297
139,2020-07-17,0.0499412455934195,3406.0,4.99412455934195,3406.0,3.736411670489479
140,2020-07-18,0.0457516339869281,1989.0,4.57516339869281,1989.0,3.963203198026657
141,2020-07-19,0.05134474327628362,1636.0,5.134474327628362,1636.0,4.164011879213275
142,2020-07-20,0.04707560627674751,3505.0,4.707560627674751,3505.0,4.319080310890386
143,2020-07-21,0.04027226318774816,3529.0,4.027226318774816,3529.0,4.384295485684045
144,2020-07-22,0.029719853836784414,4106.0,2.9719853836784416,4106.0,4.278622517805813
145,2020-07-23,0.037964671763775375,3795.0,3.7964671763775373,3795.0,4.31528597030981
146,2020-07-24,0.04017857142857143,3140.0,4.017857142857143,3140.0,4.175819196526265
147,2020-07-25,0.0470770822555613,1934.0,4.70770822555613,1934.0,4.194754171792454
148,2020-07-26,0.04189336235038085,1839.0,4.189336235038085,1839.0,4.059734444279558
149,2020-07-27,0.03026096612992782,3602.0,3.0260966129927818,3602.0,3.8195252993249906
150,2020-07-28,0.0322265625,3072.0,3.22265625,3072.0,3.704586718071446
151,2020-07-29,0.03377720038973693,3079.0,3.377720038973693,3079.0,3.7625488116850527
152,2020-07-30,0.025990903183885642,1539.0,2.5990903183885643,1539.0,3.591494974829485
153,2020-07-31,0.025974025974025976,77.0,2.5974025974025974,77.0,3.3885728969074074
