,specimen_collection_date,pct,tests,Positive tests rate,Total tests,7 day average rate
134,2020-07-12,0.03728813559322034,2065.0,3.728813559322034,2065.0,3.0545960877985445
135,2020-07-13,0.03618134263295553,4588.0,3.618134263295553,4588.0,3.2154832226499823
136,2020-07-14,0.035869996036464534,5047.0,3.5869996036464533,5047.0,3.373878630576894
137,2020-07-15,0.03715635738831615,4659.0,3.7156357388316152,4659.0,3.4486873840950842
138,2020-07-16,0.03524590163934426,4881.0,3.524590163934426,4881.0,3.5173887936003214
139,2020-07-17,0.049678550555230856,3424.0,4.967855055523086,3424.0,3.738166694171665
140,2020-07-18,0.045816733067729085,2008.0,4.581673306772909,2008.0,3.9605288130465826
141,2020-07-19,0.051608986035215534,1647.0,5.160898603521553,1647.0,4.16511239078937
142,2020-07-20,0.046831183398766116,3566.0,4.683118339876612,3566.0,4.3172529731580935
143,2020-07-21,0.040738728951656714,3685.0,4.073872895165671,3685.0,4.386806300517981
144,2020-07-22,0.031545741324921134,4122.0,3.1545741324921135,4122.0,4.306654642469481
145,2020-07-23,0.03865369445174862,3805.0,3.865369445174862,3805.0,4.3553373969324
146,2020-07-24,0.04125674389082831,3155.0,4.125674389082831,3155.0,4.235025873155222
147,2020-07-25,0.04693140794223827,1940.0,4.693140794223827,1940.0,4.250949799933925
148,2020-07-26,0.04223064428803465,1848.0,4.223064428803465,1848.0,4.1169734892599115
149,2020-07-27,0.030739934711643088,3677.0,3.0739934711643087,3677.0,3.8870985080152964
150,2020-07-28,0.0317557251908397,3277.0,3.17557251908397,3277.0,3.758769882860768
151,2020-07-29,0.03557312252964427,3552.0,3.557312252964427,3552.0,3.8163039000710985
152,2020-07-30,0.03808705612829325,3503.0,3.8087056128293253,3503.0,3.8082090668788786
153,2020-07-31,0.03247863247863248,3513.0,3.2478632478632483,3513.0,3.682807475276081
154,2020-08-01,0.02003338898163606,1797.0,2.003338898163606,1797.0,3.298550061553193
155,2020-08-02,0.03448275862068965,348.0,3.448275862068965,348.0,3.187865980591121
156,2020-08-03,0.027027027027027032,74.0,2.702702702702703,74.0,3.1348244422394633
