,specimen_collection_date,pct,tests,Positive tests rate,Total tests
131,2020-07-09,0.03011907541442914,4284.0,3.011907541442914,4284.0
132,2020-07-10,0.03333333333333333,4231.0,3.3333333333333335,4231.0
133,2020-07-11,0.0303161541792984,2310.0,3.03161541792984,2310.0
134,2020-07-12,0.03739679456046625,2059.0,3.7396794560466247,2059.0
135,2020-07-13,0.03932853717026378,4170.0,3.932853717026378,4170.0
136,2020-07-14,0.03661971830985916,4616.0,3.661971830985916,4616.0
137,2020-07-15,0.03770949720670391,4298.0,3.7709497206703912,4298.0
138,2020-07-16,0.03513638465094776,4327.0,3.5136384650947763,4327.0
139,2020-07-17,0.04697986577181208,2982.0,4.697986577181208,2982.0
140,2020-07-18,0.04350282485875706,1770.0,4.350282485875706,1770.0
141,2020-07-19,0.047416843595187545,1413.0,4.7416843595187546,1413.0
142,2020-07-20,0.04227459783015339,2673.0,4.227459783015338,2673.0
143,2020-07-21,0.043230944254835035,879.0,4.323094425483504,879.0
144,2020-07-22,0.042265426880811495,1183.0,4.22654268808115,1183.0
