specimen_collection_date,pos,tests,Positive tests rate,Total tests,7 day average rate,Data Reliability
2020-02-28,0.0,2.0,0.0,2.0,0.0,More reliable
2020-03-01,0.0,2.0,0.0,2.0,0.0,More reliable
2020-03-02,0.0,2.0,0.0,2.0,0.0,More reliable
2020-03-03,2.0,8.0,25.0,8.0,0.0,More reliable
2020-03-04,0.0,12.0,0.0,12.0,0.0,More reliable
2020-03-05,6.0,23.0,26.08695652173913,23.0,0.0,More reliable
2020-03-06,1.0,21.0,4.761904761904762,21.0,7.978408754806269,More reliable
2020-03-07,7.0,23.0,30.434782608695656,23.0,12.326234841762792,More reliable
2020-03-08,3.0,12.0,25.0,12.0,15.897663413191363,More reliable
2020-03-09,4.0,63.0,6.349206349206349,63.0,16.804692891649413,More reliable
2020-03-10,7.0,91.0,7.6923076923076925,91.0,14.33216541912194,More reliable
2020-03-11,12.0,91.0,13.186813186813188,91.0,16.21599587438097,More reliable
2020-03-12,9.0,192.0,4.6875,192.0,13.158930656989664,More reliable
2020-03-13,18.0,254.0,7.086614173228346,254.0,13.49103200146446,More reliable
2020-03-14,10.0,153.0,6.535947712418301,153.0,10.076912730567697,More reliable
2020-03-15,11.0,150.0,7.333333333333333,150.0,7.553103206758173,More reliable
2020-03-16,42.0,318.0,13.20754716981132,318.0,8.532866181130311,More reliable
2020-03-17,29.0,337.0,8.605341246290802,337.0,8.663299545985042,More reliable
2020-03-18,26.0,326.0,7.975460122699387,326.0,7.918820536825927,More reliable
2020-03-19,22.0,295.0,7.457627118644068,295.0,8.314552982346509,More reliable
2020-03-20,38.0,322.0,11.801242236024844,322.0,8.988071277031723,More reliable
2020-03-21,17.0,171.0,9.941520467836257,171.0,9.47458167066286,More reliable
2020-03-22,27.0,142.0,19.014084507042252,142.0,11.143260409764133,More reliable
2020-03-23,37.0,346.0,10.69364161849711,346.0,10.784131045290675,More reliable
2020-03-24,49.0,353.0,13.881019830028329,353.0,11.537799414396034,More reliable
2020-03-25,49.0,409.0,11.98044009779951,409.0,12.109939410838914,More reliable
2020-03-26,45.0,419.0,10.739856801909307,419.0,12.57882936559109,More reliable
2020-03-27,37.0,497.0,7.44466800804829,497.0,11.956461618737295,More reliable
2020-03-28,23.0,305.0,7.540983606557377,305.0,11.613527781411738,More reliable
2020-03-29,16.0,161.0,9.937888198757763,161.0,10.31692830879967,More reliable
2020-03-30,47.0,401.0,11.72069825436409,401.0,10.463650685352095,More reliable
2020-03-31,60.0,398.0,15.07537688442211,398.0,10.634273121694063,More reliable
2020-04-01,45.0,414.0,10.869565217391305,414.0,10.475576710207179,More reliable
2020-04-02,46.0,439.0,10.478359908883828,439.0,10.438220011203537,More reliable
2020-04-03,31.0,410.0,7.560975609756097,410.0,10.454835382876082,More reliable
2020-04-04,21.0,234.0,8.974358974358974,234.0,10.659603292562025,More reliable
2020-04-05,37.0,271.0,13.653136531365314,271.0,11.190353054363104,More reliable
2020-04-06,63.0,482.0,13.070539419087138,482.0,11.383187506466397,More reliable
2020-04-07,66.0,493.0,13.387423935091277,493.0,11.142051370847705,More reliable
2020-04-08,82.0,519.0,15.79961464354528,519.0,11.846344146012559,More reliable
2020-04-09,87.0,601.0,14.47587354409318,601.0,12.417417522471037,More reliable
2020-04-10,44.0,566.0,7.773851590106007,566.0,12.447828376806738,More reliable
2020-04-11,55.0,317.0,17.350157728706623,317.0,13.644371055999258,More reliable
2020-04-12,31.0,196.0,15.816326530612246,196.0,13.95339819874882,More reliable
2020-04-13,44.0,476.0,9.243697478991598,476.0,13.406706493020886,More reliable
2020-04-14,63.0,567.0,11.11111111111111,567.0,13.081518946738004,More reliable
2020-04-15,70.0,542.0,12.915129151291513,542.0,12.669449590701754,More reliable
2020-04-16,67.0,571.0,11.733800350262696,571.0,12.27772484872597,More reliable
2020-04-17,61.0,603.0,10.11608623548922,603.0,12.61232979806643,More reliable
2020-04-18,22.0,287.0,7.665505226480835,287.0,11.228808012034174,More reliable
2020-04-19,46.0,302.0,15.2317880794702,302.0,11.145302519013882,More reliable
2020-04-20,64.0,677.0,9.453471196454949,677.0,11.175270192937218,More reliable
2020-04-21,53.0,648.0,8.179012345679013,648.0,10.756398940732632,More reliable
2020-04-22,51.0,933.0,5.466237942122187,933.0,9.692271625137014,More reliable
2020-04-23,66.0,1199.0,5.5045871559633035,1199.0,8.802384025951387,More reliable
2020-04-24,70.0,1337.0,5.2356020942408374,1337.0,8.105172005773046,More reliable
2020-04-25,62.0,1872.0,3.311965811965812,1872.0,7.483237803699471,More reliable
2020-04-26,39.0,1438.0,2.7121001390820583,1438.0,5.694710955072595,More reliable
2020-04-27,69.0,1945.0,3.547557840616967,1945.0,4.851009047095739,More reliable
2020-04-28,94.0,2939.0,3.1983667914256553,2939.0,4.139488253630975,More reliable
2020-04-29,100.0,1401.0,7.137758743754461,1401.0,4.378276939578442,More reliable
2020-04-30,53.0,1237.0,4.284559417946645,1237.0,4.20398726271892,More reliable
2020-05-01,54.0,1449.0,3.7267080745341614,1449.0,3.9884309741893946,More reliable
2020-05-02,56.0,964.0,5.809128630705394,964.0,4.345168519723621,More reliable
2020-05-03,22.0,433.0,5.080831408775981,433.0,4.683558701108467,More reliable
2020-05-04,67.0,1162.0,5.76592082616179,1162.0,5.000467699043441,More reliable
2020-05-05,62.0,1385.0,4.4765342960288805,1385.0,5.183063056843902,More reliable
2020-05-06,53.0,1589.0,3.335431088735054,1589.0,4.639873391841129,More reliable
2020-05-07,40.0,1763.0,2.2688598979013044,1763.0,4.3519163175489375,More reliable
2020-05-08,40.0,1803.0,2.2185246810870773,1803.0,4.136461547056498,More reliable
2020-05-09,17.0,880.0,1.9318181818181817,880.0,3.582560054358324,More reliable
2020-05-10,13.0,571.0,2.276707530647986,571.0,3.181970928911468,More reliable
2020-05-11,41.0,1608.0,2.5497512437810945,1608.0,2.722518131428511,More reliable
2020-05-12,67.0,1758.0,3.8111490329920366,1758.0,2.6274630938518193,More reliable
2020-05-13,48.0,1596.0,3.007518796992481,1596.0,2.5806184807457373,More reliable
2020-05-14,44.0,1838.0,2.3939064200217626,1838.0,2.598482269620088,More reliable
2020-05-15,50.0,1748.0,2.8604118993135015,1748.0,2.690180443652435,More reliable
2020-05-16,11.0,829.0,1.3268998793727382,829.0,2.603763543303086,More reliable
2020-05-17,14.0,440.0,3.1818181818181817,440.0,2.733065064898828,More reliable
2020-05-18,60.0,2087.0,2.8749401054144705,2087.0,2.7795206165607387,More reliable
2020-05-19,52.0,1746.0,2.978235967926689,1746.0,2.6605330358371178,More reliable
2020-05-20,50.0,1971.0,2.536783358701167,1971.0,2.593285116081216,More reliable
2020-05-21,35.0,2413.0,1.4504765851636967,2413.0,2.458509425387206,More reliable
2020-05-22,46.0,2453.0,1.8752547900529963,2453.0,2.3177726954928484,More reliable
2020-05-23,22.0,1302.0,1.6897081413210446,1302.0,2.3696024471997497,More reliable
2020-05-24,12.0,902.0,1.3303769401330376,902.0,2.105110841244729,More reliable
2020-05-25,13.0,694.0,1.8731988472622478,694.0,1.9620049472229828,More reliable
2020-05-26,59.0,2238.0,2.636282394995532,2238.0,1.913154436804246,More reliable
2020-05-27,46.0,2222.0,2.07020702070207,2222.0,1.8465006742329468,More reliable
2020-05-28,32.0,2352.0,1.3605442176870748,2352.0,1.8336531931648576,More reliable
2020-05-29,45.0,2577.0,1.7462165308498252,2577.0,1.8152191561358333,More reliable
2020-05-30,29.0,1637.0,1.77153329260843,1637.0,1.8269084634626025,More reliable
2020-05-31,32.0,1469.0,2.1783526208304966,1469.0,1.9480478464193822,More reliable
2020-06-01,44.0,2590.0,1.698841698841699,2590.0,1.9231396823593039,More reliable
2020-06-02,58.0,2840.0,2.0422535211267605,2840.0,1.8382784146637652,More reliable
2020-06-03,38.0,2376.0,1.5993265993265993,2376.0,1.771009783038698,More reliable
2020-06-04,49.0,2565.0,1.9103313840155944,2565.0,1.8495508067999147,More reliable
2020-06-05,39.0,2593.0,1.504049363671423,2593.0,1.8149554972030002,More reliable
2020-06-06,21.0,1887.0,1.1128775834658187,1887.0,1.7208618244683418,More reliable
2020-06-07,24.0,1932.0,1.2422360248447204,1932.0,1.5871308821846593,More reliable
2020-06-08,41.0,3295.0,1.244309559939302,3295.0,1.5221977194843166,More reliable
2020-06-09,43.0,3611.0,1.1908058709498754,3611.0,1.4005623408876189,More reliable
2020-06-10,21.0,3112.0,0.6748071979434447,3112.0,1.2684881406900252,More reliable
2020-06-11,33.0,3542.0,0.9316770186335404,3542.0,1.128680374206875,More reliable
2020-06-12,39.0,3357.0,1.161751563896336,3357.0,1.0797806885247196,More reliable
2020-06-13,26.0,1947.0,1.335387776065742,1947.0,1.1115678588961373,More reliable
2020-06-14,17.0,1546.0,1.0996119016817594,1546.0,1.0911929841585715,More reliable
2020-06-15,39.0,3497.0,1.1152416356877324,3497.0,1.07275470926549,More reliable
2020-06-16,55.0,3117.0,1.7645171639396855,3117.0,1.1547134654068916,More reliable
2020-06-17,66.0,3706.0,1.7808958445763627,3706.0,1.3127261292115942,More reliable
2020-06-18,55.0,3986.0,1.3798294029101856,3986.0,1.376747898393972,More reliable
2020-06-19,55.0,3484.0,1.5786452353616531,3484.0,1.4363041371747316,More reliable
