,specimen_collection_date,case_disposition,transmission_category,case_count,last_updated_at
0,2020-03-03T00:00:00.000,Confirmed,Community,2,2020-09-07T15:19:06.607
1,2020-03-05T00:00:00.000,Confirmed,Community,1,2020-09-07T15:19:06.607
2,2020-03-05T00:00:00.000,Confirmed,From Contact,5,2020-09-07T15:19:06.607
3,2020-03-07T00:00:00.000,Confirmed,From Contact,5,2020-09-07T15:19:06.607
4,2020-03-08T00:00:00.000,Confirmed,From Contact,1,2020-09-07T15:19:06.607
5,2020-03-10T00:00:00.000,Confirmed,From Contact,2,2020-09-07T15:19:06.607
6,2020-03-10T00:00:00.000,Confirmed,Community,4,2020-09-07T15:19:06.607
7,2020-03-11T00:00:00.000,Confirmed,From Contact,4,2020-09-07T15:19:06.607
8,2020-03-11T00:00:00.000,Confirmed,Community,5,2020-09-07T15:19:06.607
9,2020-03-12T00:00:00.000,Confirmed,Community,6,2020-09-07T15:19:06.607
10,2020-03-13T00:00:00.000,Confirmed,From Contact,3,2020-09-07T15:19:06.607
11,2020-03-13T00:00:00.000,Confirmed,Community,12,2020-09-07T15:19:06.607
12,2020-03-14T00:00:00.000,Confirmed,Community,10,2020-09-07T15:19:06.607
13,2020-03-15T00:00:00.000,Confirmed,Community,9,2020-09-07T15:19:06.607
14,2020-03-15T00:00:00.000,Confirmed,Unknown,1,2020-09-07T15:19:06.607
15,2020-03-15T00:00:00.000,Confirmed,From Contact,1,2020-09-07T15:19:06.607
16,2020-03-16T00:00:00.000,Confirmed,Unknown,1,2020-09-07T15:19:06.607
17,2020-03-16T00:00:00.000,Confirmed,Community,31,2020-09-07T15:19:06.607
18,2020-03-16T00:00:00.000,Confirmed,From Contact,9,2020-09-07T15:19:06.607
19,2020-03-17T00:00:00.000,Confirmed,From Contact,5,2020-09-07T15:19:06.607
20,2020-03-17T00:00:00.000,Confirmed,Community,19,2020-09-07T15:19:06.607
21,2020-03-17T00:00:00.000,Death,From Contact,1,2020-09-07T15:19:06.607
22,2020-03-17T00:00:00.000,Confirmed,Unknown,2,2020-09-07T15:19:06.607
23,2020-03-18T00:00:00.000,Confirmed,Unknown,1,2020-09-07T15:19:06.607
24,2020-03-18T00:00:00.000,Confirmed,From Contact,6,2020-09-07T15:19:06.607
25,2020-03-18T00:00:00.000,Confirmed,Community,14,2020-09-07T15:19:06.607
26,2020-03-19T00:00:00.000,Confirmed,Community,16,2020-09-07T15:19:06.607
27,2020-03-19T00:00:00.000,Confirmed,From Contact,3,2020-09-07T15:19:06.607
28,2020-03-20T00:00:00.000,Confirmed,Community,30,2020-09-07T15:19:06.607
29,2020-03-20T00:00:00.000,Confirmed,Unknown,1,2020-09-07T15:19:06.607
30,2020-03-20T00:00:00.000,Confirmed,From Contact,5,2020-09-07T15:19:06.607
31,2020-03-21T00:00:00.000,Confirmed,Community,15,2020-09-07T15:19:06.607
32,2020-03-21T00:00:00.000,Confirmed,From Contact,2,2020-09-07T15:19:06.607
33,2020-03-22T00:00:00.000,Confirmed,Community,21,2020-09-07T15:19:06.607
34,2020-03-22T00:00:00.000,Confirmed,From Contact,3,2020-09-07T15:19:06.607
35,2020-03-23T00:00:00.000,Confirmed,Unknown,3,2020-09-07T15:19:06.607
36,2020-03-23T00:00:00.000,Confirmed,Community,26,2020-09-07T15:19:06.607
37,2020-03-23T00:00:00.000,Confirmed,From Contact,4,2020-09-07T15:19:06.607
38,2020-03-24T00:00:00.000,Death,Community,1,2020-09-07T15:19:06.607
39,2020-03-24T00:00:00.000,Confirmed,Community,32,2020-09-07T15:19:06.607
40,2020-03-24T00:00:00.000,Confirmed,From Contact,7,2020-09-07T15:19:06.607
41,2020-03-24T00:00:00.000,Confirmed,Unknown,2,2020-09-07T15:19:06.607
42,2020-03-25T00:00:00.000,Confirmed,Unknown,5,2020-09-07T15:19:06.607
43,2020-03-25T00:00:00.000,Confirmed,From Contact,4,2020-09-07T15:19:06.607
44,2020-03-25T00:00:00.000,Confirmed,Community,34,2020-09-07T15:19:06.607
45,2020-03-26T00:00:00.000,Confirmed,Community,28,2020-09-07T15:19:06.607
46,2020-03-26T00:00:00.000,Death,Community,2,2020-09-07T15:19:06.607
47,2020-03-26T00:00:00.000,Confirmed,From Contact,6,2020-09-07T15:19:06.607
48,2020-03-26T00:00:00.000,Confirmed,Unknown,6,2020-09-07T15:19:06.607
49,2020-03-26T00:00:00.000,Death,From Contact,1,2020-09-07T15:19:06.607
50,2020-03-27T00:00:00.000,Death,Community,1,2020-09-07T15:19:06.607
51,2020-03-27T00:00:00.000,Confirmed,Community,25,2020-09-07T15:19:06.607
52,2020-03-27T00:00:00.000,Confirmed,Unknown,3,2020-09-07T15:19:06.607
53,2020-03-27T00:00:00.000,Death,From Contact,1,2020-09-07T15:19:06.607
54,2020-03-27T00:00:00.000,Confirmed,From Contact,4,2020-09-07T15:19:06.607
55,2020-03-28T00:00:00.000,Confirmed,Community,13,2020-09-07T15:19:06.607
56,2020-03-28T00:00:00.000,Confirmed,From Contact,4,2020-09-07T15:19:06.607
57,2020-03-29T00:00:00.000,Confirmed,Community,11,2020-09-07T15:19:06.607
58,2020-03-29T00:00:00.000,Confirmed,From Contact,1,2020-09-07T15:19:06.607
59,2020-03-29T00:00:00.000,Confirmed,Unknown,1,2020-09-07T15:19:06.607
60,2020-03-30T00:00:00.000,Confirmed,From Contact,12,2020-09-07T15:19:06.607
61,2020-03-30T00:00:00.000,Confirmed,Unknown,3,2020-09-07T15:19:06.607
62,2020-03-30T00:00:00.000,Death,Community,1,2020-09-07T15:19:06.607
63,2020-03-30T00:00:00.000,Confirmed,Community,27,2020-09-07T15:19:06.607
64,2020-03-31T00:00:00.000,Death,Community,1,2020-09-07T15:19:06.607
65,2020-03-31T00:00:00.000,Confirmed,From Contact,14,2020-09-07T15:19:06.607
66,2020-03-31T00:00:00.000,Confirmed,Community,29,2020-09-07T15:19:06.607
67,2020-03-31T00:00:00.000,Confirmed,Unknown,12,2020-09-07T15:19:06.607
68,2020-04-01T00:00:00.000,Death,From Contact,1,2020-09-07T15:19:06.607
69,2020-04-01T00:00:00.000,Confirmed,Community,18,2020-09-07T15:19:06.607
70,2020-04-01T00:00:00.000,Confirmed,From Contact,14,2020-09-07T15:19:06.607
71,2020-04-01T00:00:00.000,Confirmed,Unknown,7,2020-09-07T15:19:06.607
72,2020-04-01T00:00:00.000,Death,Community,2,2020-09-07T15:19:06.607
73,2020-04-02T00:00:00.000,Confirmed,Unknown,4,2020-09-07T15:19:06.607
74,2020-04-02T00:00:00.000,Confirmed,Community,18,2020-09-07T15:19:06.607
75,2020-04-02T00:00:00.000,Confirmed,From Contact,11,2020-09-07T15:19:06.607
76,2020-04-03T00:00:00.000,Confirmed,Community,13,2020-09-07T15:19:06.607
77,2020-04-03T00:00:00.000,Confirmed,Unknown,3,2020-09-07T15:19:06.607
