,specimen_collection_date,case_disposition,transmission_category,case_count,last_updated_at
0,2020-03-03T00:00:00.000,Confirmed,Community,2,2020-09-21T14:20:28.837
1,2020-03-05T00:00:00.000,Confirmed,From Contact,5,2020-09-21T14:20:28.837
2,2020-03-05T00:00:00.000,Confirmed,Community,1,2020-09-21T14:20:28.837
3,2020-03-07T00:00:00.000,Confirmed,From Contact,5,2020-09-21T14:20:28.837
4,2020-03-08T00:00:00.000,Confirmed,From Contact,1,2020-09-21T14:20:28.837
5,2020-03-10T00:00:00.000,Confirmed,From Contact,2,2020-09-21T14:20:28.837
6,2020-03-10T00:00:00.000,Confirmed,Community,4,2020-09-21T14:20:28.837
7,2020-03-11T00:00:00.000,Confirmed,From Contact,4,2020-09-21T14:20:28.837
8,2020-03-11T00:00:00.000,Confirmed,Community,5,2020-09-21T14:20:28.837
9,2020-03-12T00:00:00.000,Confirmed,Community,6,2020-09-21T14:20:28.837
10,2020-03-13T00:00:00.000,Confirmed,From Contact,3,2020-09-21T14:20:28.837
11,2020-03-13T00:00:00.000,Confirmed,Community,12,2020-09-21T14:20:28.837
12,2020-03-14T00:00:00.000,Confirmed,Community,10,2020-09-21T14:20:28.837
13,2020-03-15T00:00:00.000,Confirmed,Community,9,2020-09-21T14:20:28.837
14,2020-03-15T00:00:00.000,Confirmed,Unknown,1,2020-09-21T14:20:28.837
15,2020-03-15T00:00:00.000,Confirmed,From Contact,1,2020-09-21T14:20:28.837
16,2020-03-16T00:00:00.000,Confirmed,Unknown,1,2020-09-21T14:20:28.837
17,2020-03-16T00:00:00.000,Confirmed,From Contact,9,2020-09-21T14:20:28.837
18,2020-03-16T00:00:00.000,Confirmed,Community,31,2020-09-21T14:20:28.837
19,2020-03-17T00:00:00.000,Death,From Contact,1,2020-09-21T14:20:28.837
20,2020-03-17T00:00:00.000,Confirmed,Unknown,2,2020-09-21T14:20:28.837
21,2020-03-17T00:00:00.000,Confirmed,Community,19,2020-09-21T14:20:28.837
22,2020-03-17T00:00:00.000,Confirmed,From Contact,5,2020-09-21T14:20:28.837
23,2020-03-18T00:00:00.000,Confirmed,Unknown,1,2020-09-21T14:20:28.837
24,2020-03-18T00:00:00.000,Confirmed,From Contact,6,2020-09-21T14:20:28.837
25,2020-03-18T00:00:00.000,Confirmed,Community,14,2020-09-21T14:20:28.837
26,2020-03-19T00:00:00.000,Confirmed,From Contact,3,2020-09-21T14:20:28.837
27,2020-03-19T00:00:00.000,Confirmed,Community,16,2020-09-21T14:20:28.837
28,2020-03-20T00:00:00.000,Confirmed,From Contact,5,2020-09-21T14:20:28.837
29,2020-03-20T00:00:00.000,Confirmed,Unknown,1,2020-09-21T14:20:28.837
30,2020-03-20T00:00:00.000,Confirmed,Community,30,2020-09-21T14:20:28.837
31,2020-03-21T00:00:00.000,Confirmed,From Contact,2,2020-09-21T14:20:28.837
32,2020-03-21T00:00:00.000,Confirmed,Community,15,2020-09-21T14:20:28.837
33,2020-03-22T00:00:00.000,Confirmed,Community,21,2020-09-21T14:20:28.837
34,2020-03-22T00:00:00.000,Confirmed,From Contact,3,2020-09-21T14:20:28.837
35,2020-03-23T00:00:00.000,Confirmed,From Contact,4,2020-09-21T14:20:28.837
36,2020-03-23T00:00:00.000,Confirmed,Unknown,3,2020-09-21T14:20:28.837
37,2020-03-23T00:00:00.000,Confirmed,Community,26,2020-09-21T14:20:28.837
38,2020-03-24T00:00:00.000,Confirmed,Unknown,2,2020-09-21T14:20:28.837
39,2020-03-24T00:00:00.000,Confirmed,Community,32,2020-09-21T14:20:28.837
40,2020-03-24T00:00:00.000,Death,Community,1,2020-09-21T14:20:28.837
41,2020-03-24T00:00:00.000,Confirmed,From Contact,7,2020-09-21T14:20:28.837
42,2020-03-25T00:00:00.000,Confirmed,Community,34,2020-09-21T14:20:28.837
43,2020-03-25T00:00:00.000,Confirmed,Unknown,5,2020-09-21T14:20:28.837
44,2020-03-25T00:00:00.000,Confirmed,From Contact,4,2020-09-21T14:20:28.837
45,2020-03-26T00:00:00.000,Confirmed,From Contact,6,2020-09-21T14:20:28.837
46,2020-03-26T00:00:00.000,Death,From Contact,1,2020-09-21T14:20:28.837
47,2020-03-26T00:00:00.000,Confirmed,Unknown,6,2020-09-21T14:20:28.837
48,2020-03-26T00:00:00.000,Confirmed,Community,29,2020-09-21T14:20:28.837
49,2020-03-26T00:00:00.000,Death,Community,2,2020-09-21T14:20:28.837
50,2020-03-27T00:00:00.000,Confirmed,Community,25,2020-09-21T14:20:28.837
51,2020-03-27T00:00:00.000,Death,From Contact,1,2020-09-21T14:20:28.837
52,2020-03-27T00:00:00.000,Death,Community,1,2020-09-21T14:20:28.837
53,2020-03-27T00:00:00.000,Confirmed,Unknown,3,2020-09-21T14:20:28.837
54,2020-03-27T00:00:00.000,Confirmed,From Contact,4,2020-09-21T14:20:28.837
55,2020-03-28T00:00:00.000,Confirmed,Community,13,2020-09-21T14:20:28.837
56,2020-03-28T00:00:00.000,Confirmed,From Contact,4,2020-09-21T14:20:28.837
57,2020-03-29T00:00:00.000,Confirmed,Community,11,2020-09-21T14:20:28.837
58,2020-03-29T00:00:00.000,Confirmed,From Contact,1,2020-09-21T14:20:28.837
59,2020-03-29T00:00:00.000,Confirmed,Unknown,1,2020-09-21T14:20:28.837
60,2020-03-30T00:00:00.000,Death,Community,1,2020-09-21T14:20:28.837
61,2020-03-30T00:00:00.000,Confirmed,Community,27,2020-09-21T14:20:28.837
62,2020-03-30T00:00:00.000,Confirmed,From Contact,12,2020-09-21T14:20:28.837
63,2020-03-30T00:00:00.000,Confirmed,Unknown,3,2020-09-21T14:20:28.837
64,2020-03-31T00:00:00.000,Confirmed,Community,29,2020-09-21T14:20:28.837
65,2020-03-31T00:00:00.000,Confirmed,Unknown,12,2020-09-21T14:20:28.837
66,2020-03-31T00:00:00.000,Confirmed,From Contact,14,2020-09-21T14:20:28.837
67,2020-03-31T00:00:00.000,Death,Community,1,2020-09-21T14:20:28.837
68,2020-04-01T00:00:00.000,Confirmed,Unknown,7,2020-09-21T14:20:28.837
69,2020-04-01T00:00:00.000,Confirmed,Community,18,2020-09-21T14:20:28.837
70,2020-04-01T00:00:00.000,Death,From Contact,1,2020-09-21T14:20:28.837
71,2020-04-01T00:00:00.000,Confirmed,From Contact,14,2020-09-21T14:20:28.837
72,2020-04-01T00:00:00.000,Death,Community,2,2020-09-21T14:20:28.837
73,2020-04-02T00:00:00.000,Confirmed,Community,18,2020-09-21T14:20:28.837
74,2020-04-02T00:00:00.000,Confirmed,Unknown,4,2020-09-21T14:20:28.837
75,2020-04-02T00:00:00.000,Confirmed,From Contact,11,2020-09-21T14:20:28.837
76,2020-04-03T00:00:00.000,Confirmed,Community,13,2020-09-21T14:20:28.837
77,2020-04-03T00:00:00.000,Confirmed,Unknown,3,2020-09-21T14:20:28.837
78,2020-04-03T00:00:00.000,Confirmed,From Contact,11,2020-09-21T14:20:28.837
79,2020-04-04T00:00:00.000,Confirmed,Community,7,2020-09-21T14:20:28.837
80,2020-04-04T00:00:00.000,Confirmed,From Contact,8,2020-09-21T14:20:28.837
81,2020-04-05T00:00:00.000,Confirmed,Community,24,2020-09-21T14:20:28.837
82,2020-04-05T00:00:00.000,Confirmed,From Contact,7,2020-09-21T14:20:28.837
83,2020-04-05T00:00:00.000,Death,Community,1,2020-09-21T14:20:28.837
84,2020-04-05T00:00:00.000,Confirmed,Unknown,4,2020-09-21T14:20:28.837
85,2020-04-06T00:00:00.000,Confirmed,Community,26,2020-09-21T14:20:28.837
86,2020-04-06T00:00:00.000,Death,From Contact,1,2020-09-21T14:20:28.837
87,2020-04-06T00:00:00.000,Confirmed,From Contact,18,2020-09-21T14:20:28.837
88,2020-04-06T00:00:00.000,Confirmed,Unknown,8,2020-09-21T14:20:28.837
89,2020-04-07T00:00:00.000,Confirmed,Unknown,7,2020-09-21T14:20:28.837
90,2020-04-07T00:00:00.000,Death,Community,1,2020-09-21T14:20:28.837
91,2020-04-07T00:00:00.000,Confirmed,Community,24,2020-09-21T14:20:28.837
92,2020-04-07T00:00:00.000,Confirmed,From Contact,26,2020-09-21T14:20:28.837
93,2020-04-08T00:00:00.000,Confirmed,Community,44,2020-09-21T14:20:28.837
94,2020-04-08T00:00:00.000,Confirmed,From Contact,20,2020-09-21T14:20:28.837
95,2020-04-08T00:00:00.000,Death,From Contact,1,2020-09-21T14:20:28.837
96,2020-04-08T00:00:00.000,Confirmed,Unknown,2,2020-09-21T14:20:28.837
97,2020-04-09T00:00:00.000,Confirmed,Community,58,2020-09-21T14:20:28.837
98,2020-04-09T00:00:00.000,Confirmed,Unknown,1,2020-09-21T14:20:28.837
99,2020-04-09T00:00:00.000,Confirmed,From Contact,17,2020-09-21T14:20:28.837
100,2020-04-10T00:00:00.000,Confirmed,From Contact,9,2020-09-21T14:20:28.837
101,2020-04-10T00:00:00.000,Confirmed,Community,17,2020-09-21T14:20:28.837
102,2020-04-10T00:00:00.000,Death,Community,2,2020-09-21T14:20:28.837
103,2020-04-11T00:00:00.000,Confirmed,Community,16,2020-09-21T14:20:28.837
104,2020-04-11T00:00:00.000,Death,From Contact,1,2020-09-21T14:20:28.837
105,2020-04-11T00:00:00.000,Confirmed,From Contact,7,2020-09-21T14:20:28.837
106,2020-04-12T00:00:00.000,Confirmed,Community,9,2020-09-21T14:20:28.837
107,2020-04-12T00:00:00.000,Confirmed,From Contact,9,2020-09-21T14:20:28.837
108,2020-04-13T00:00:00.000,Confirmed,From Contact,14,2020-09-21T14:20:28.837
