,specimen_collection_date,case_disposition,transmission_category,case_count,last_updated_at
0,2020-03-03T00:00:00.000,Confirmed,Community,2,2020-09-20T14:20:04.637
1,2020-03-05T00:00:00.000,Confirmed,Community,1,2020-09-20T14:20:04.637
2,2020-03-05T00:00:00.000,Confirmed,From Contact,5,2020-09-20T14:20:04.637
3,2020-03-07T00:00:00.000,Confirmed,From Contact,5,2020-09-20T14:20:04.637
4,2020-03-08T00:00:00.000,Confirmed,From Contact,1,2020-09-20T14:20:04.637
5,2020-03-10T00:00:00.000,Confirmed,From Contact,2,2020-09-20T14:20:04.637
6,2020-03-10T00:00:00.000,Confirmed,Community,4,2020-09-20T14:20:04.637
7,2020-03-11T00:00:00.000,Confirmed,From Contact,4,2020-09-20T14:20:04.637
8,2020-03-11T00:00:00.000,Confirmed,Community,5,2020-09-20T14:20:04.637
9,2020-03-12T00:00:00.000,Confirmed,Community,6,2020-09-20T14:20:04.637
10,2020-03-13T00:00:00.000,Confirmed,From Contact,3,2020-09-20T14:20:04.637
11,2020-03-13T00:00:00.000,Confirmed,Community,12,2020-09-20T14:20:04.637
12,2020-03-14T00:00:00.000,Confirmed,Community,10,2020-09-20T14:20:04.637
13,2020-03-15T00:00:00.000,Confirmed,Community,9,2020-09-20T14:20:04.637
14,2020-03-15T00:00:00.000,Confirmed,Unknown,1,2020-09-20T14:20:04.637
15,2020-03-15T00:00:00.000,Confirmed,From Contact,1,2020-09-20T14:20:04.637
16,2020-03-16T00:00:00.000,Confirmed,Unknown,1,2020-09-20T14:20:04.637
17,2020-03-16T00:00:00.000,Confirmed,Community,31,2020-09-20T14:20:04.637
18,2020-03-16T00:00:00.000,Confirmed,From Contact,9,2020-09-20T14:20:04.637
19,2020-03-17T00:00:00.000,Death,From Contact,1,2020-09-20T14:20:04.637
20,2020-03-17T00:00:00.000,Confirmed,Unknown,2,2020-09-20T14:20:04.637
21,2020-03-17T00:00:00.000,Confirmed,Community,19,2020-09-20T14:20:04.637
22,2020-03-17T00:00:00.000,Confirmed,From Contact,5,2020-09-20T14:20:04.637
23,2020-03-18T00:00:00.000,Confirmed,Community,14,2020-09-20T14:20:04.637
24,2020-03-18T00:00:00.000,Confirmed,From Contact,6,2020-09-20T14:20:04.637
25,2020-03-18T00:00:00.000,Confirmed,Unknown,1,2020-09-20T14:20:04.637
26,2020-03-19T00:00:00.000,Confirmed,Community,16,2020-09-20T14:20:04.637
27,2020-03-19T00:00:00.000,Confirmed,From Contact,3,2020-09-20T14:20:04.637
28,2020-03-20T00:00:00.000,Confirmed,Unknown,1,2020-09-20T14:20:04.637
29,2020-03-20T00:00:00.000,Confirmed,From Contact,5,2020-09-20T14:20:04.637
30,2020-03-20T00:00:00.000,Confirmed,Community,30,2020-09-20T14:20:04.637
31,2020-03-21T00:00:00.000,Confirmed,From Contact,2,2020-09-20T14:20:04.637
32,2020-03-21T00:00:00.000,Confirmed,Community,15,2020-09-20T14:20:04.637
33,2020-03-22T00:00:00.000,Confirmed,From Contact,3,2020-09-20T14:20:04.637
34,2020-03-22T00:00:00.000,Confirmed,Community,21,2020-09-20T14:20:04.637
35,2020-03-23T00:00:00.000,Confirmed,Community,26,2020-09-20T14:20:04.637
36,2020-03-23T00:00:00.000,Confirmed,From Contact,4,2020-09-20T14:20:04.637
37,2020-03-23T00:00:00.000,Confirmed,Unknown,3,2020-09-20T14:20:04.637
38,2020-03-24T00:00:00.000,Confirmed,Unknown,2,2020-09-20T14:20:04.637
39,2020-03-24T00:00:00.000,Confirmed,Community,32,2020-09-20T14:20:04.637
40,2020-03-24T00:00:00.000,Death,Community,1,2020-09-20T14:20:04.637
41,2020-03-24T00:00:00.000,Confirmed,From Contact,7,2020-09-20T14:20:04.637
42,2020-03-25T00:00:00.000,Confirmed,Unknown,5,2020-09-20T14:20:04.637
43,2020-03-25T00:00:00.000,Confirmed,Community,34,2020-09-20T14:20:04.637
44,2020-03-25T00:00:00.000,Confirmed,From Contact,4,2020-09-20T14:20:04.637
45,2020-03-26T00:00:00.000,Confirmed,Community,29,2020-09-20T14:20:04.637
46,2020-03-26T00:00:00.000,Confirmed,Unknown,6,2020-09-20T14:20:04.637
47,2020-03-26T00:00:00.000,Death,Community,2,2020-09-20T14:20:04.637
48,2020-03-26T00:00:00.000,Confirmed,From Contact,6,2020-09-20T14:20:04.637
49,2020-03-26T00:00:00.000,Death,From Contact,1,2020-09-20T14:20:04.637
50,2020-03-27T00:00:00.000,Death,Community,1,2020-09-20T14:20:04.637
51,2020-03-27T00:00:00.000,Death,From Contact,1,2020-09-20T14:20:04.637
