,specimen_collection_date,case_disposition,transmission_category,case_count,last_updated_at
0,2020-03-03T00:00:00.000,Confirmed,Community,2,2020-08-21T15:56:09.383
1,2020-03-05T00:00:00.000,Confirmed,Community,1,2020-08-21T15:56:09.383
2,2020-03-05T00:00:00.000,Confirmed,From Contact,5,2020-08-21T15:56:09.383
3,2020-03-07T00:00:00.000,Confirmed,From Contact,5,2020-08-21T15:56:09.383
4,2020-03-08T00:00:00.000,Confirmed,From Contact,1,2020-08-21T15:56:09.383
5,2020-03-10T00:00:00.000,Confirmed,Community,4,2020-08-21T15:56:09.383
6,2020-03-10T00:00:00.000,Confirmed,From Contact,2,2020-08-21T15:56:09.383
7,2020-03-11T00:00:00.000,Confirmed,Community,5,2020-08-21T15:56:09.383
8,2020-03-11T00:00:00.000,Confirmed,From Contact,4,2020-08-21T15:56:09.383
9,2020-03-12T00:00:00.000,Confirmed,Community,6,2020-08-21T15:56:09.383
10,2020-03-13T00:00:00.000,Confirmed,From Contact,3,2020-08-21T15:56:09.383
11,2020-03-13T00:00:00.000,Confirmed,Community,12,2020-08-21T15:56:09.383
12,2020-03-14T00:00:00.000,Confirmed,Community,10,2020-08-21T15:56:09.383
13,2020-03-15T00:00:00.000,Confirmed,From Contact,1,2020-08-21T15:56:09.383
14,2020-03-15T00:00:00.000,Confirmed,Community,9,2020-08-21T15:56:09.383
15,2020-03-15T00:00:00.000,Confirmed,Unknown,1,2020-08-21T15:56:09.383
16,2020-03-16T00:00:00.000,Confirmed,From Contact,9,2020-08-21T15:56:09.383
17,2020-03-16T00:00:00.000,Confirmed,Unknown,1,2020-08-21T15:56:09.383
18,2020-03-16T00:00:00.000,Confirmed,Community,31,2020-08-21T15:56:09.383
19,2020-03-17T00:00:00.000,Confirmed,Unknown,2,2020-08-21T15:56:09.383
20,2020-03-17T00:00:00.000,Confirmed,Community,19,2020-08-21T15:56:09.383
21,2020-03-17T00:00:00.000,Confirmed,From Contact,5,2020-08-21T15:56:09.383
22,2020-03-17T00:00:00.000,Death,From Contact,1,2020-08-21T15:56:09.383
23,2020-03-18T00:00:00.000,Confirmed,Unknown,1,2020-08-21T15:56:09.383
24,2020-03-18T00:00:00.000,Confirmed,From Contact,6,2020-08-21T15:56:09.383
25,2020-03-18T00:00:00.000,Confirmed,Community,14,2020-08-21T15:56:09.383
26,2020-03-19T00:00:00.000,Confirmed,From Contact,3,2020-08-21T15:56:09.383
27,2020-03-19T00:00:00.000,Confirmed,Community,16,2020-08-21T15:56:09.383
28,2020-03-20T00:00:00.000,Confirmed,Unknown,1,2020-08-21T15:56:09.383
29,2020-03-20T00:00:00.000,Confirmed,Community,30,2020-08-21T15:56:09.383
30,2020-03-20T00:00:00.000,Confirmed,From Contact,5,2020-08-21T15:56:09.383
31,2020-03-21T00:00:00.000,Confirmed,Community,15,2020-08-21T15:56:09.383
32,2020-03-21T00:00:00.000,Confirmed,From Contact,2,2020-08-21T15:56:09.383
33,2020-03-22T00:00:00.000,Confirmed,Community,21,2020-08-21T15:56:09.383
34,2020-03-22T00:00:00.000,Confirmed,From Contact,3,2020-08-21T15:56:09.383
35,2020-03-23T00:00:00.000,Confirmed,Community,26,2020-08-21T15:56:09.383
36,2020-03-23T00:00:00.000,Confirmed,From Contact,4,2020-08-21T15:56:09.383
37,2020-03-23T00:00:00.000,Confirmed,Unknown,3,2020-08-21T15:56:09.383
38,2020-03-24T00:00:00.000,Confirmed,From Contact,7,2020-08-21T15:56:09.383
39,2020-03-24T00:00:00.000,Confirmed,Unknown,2,2020-08-21T15:56:09.383
40,2020-03-24T00:00:00.000,Death,Community,1,2020-08-21T15:56:09.383
41,2020-03-24T00:00:00.000,Confirmed,Community,32,2020-08-21T15:56:09.383
42,2020-03-25T00:00:00.000,Confirmed,Unknown,5,2020-08-21T15:56:09.383
43,2020-03-25T00:00:00.000,Confirmed,From Contact,4,2020-08-21T15:56:09.383
44,2020-03-25T00:00:00.000,Confirmed,Community,34,2020-08-21T15:56:09.383
45,2020-03-26T00:00:00.000,Confirmed,From Contact,6,2020-08-21T15:56:09.383
46,2020-03-26T00:00:00.000,Confirmed,Community,28,2020-08-21T15:56:09.383
47,2020-03-26T00:00:00.000,Death,Community,2,2020-08-21T15:56:09.383
48,2020-03-26T00:00:00.000,Confirmed,Unknown,6,2020-08-21T15:56:09.383
49,2020-03-26T00:00:00.000,Death,From Contact,1,2020-08-21T15:56:09.383
50,2020-03-27T00:00:00.000,Confirmed,Community,25,2020-08-21T15:56:09.383
51,2020-03-27T00:00:00.000,Death,From Contact,1,2020-08-21T15:56:09.383
52,2020-03-27T00:00:00.000,Death,Community,1,2020-08-21T15:56:09.383
53,2020-03-27T00:00:00.000,Confirmed,Unknown,3,2020-08-21T15:56:09.383
54,2020-03-27T00:00:00.000,Confirmed,From Contact,4,2020-08-21T15:56:09.383
55,2020-03-28T00:00:00.000,Confirmed,Community,13,2020-08-21T15:56:09.383
56,2020-03-28T00:00:00.000,Confirmed,From Contact,4,2020-08-21T15:56:09.383
57,2020-03-29T00:00:00.000,Confirmed,Unknown,1,2020-08-21T15:56:09.383
58,2020-03-29T00:00:00.000,Confirmed,Community,11,2020-08-21T15:56:09.383
59,2020-03-29T00:00:00.000,Confirmed,From Contact,1,2020-08-21T15:56:09.383
60,2020-03-30T00:00:00.000,Confirmed,Community,27,2020-08-21T15:56:09.383
61,2020-03-30T00:00:00.000,Confirmed,Unknown,3,2020-08-21T15:56:09.383
62,2020-03-30T00:00:00.000,Confirmed,From Contact,12,2020-08-21T15:56:09.383
63,2020-03-30T00:00:00.000,Death,Community,1,2020-08-21T15:56:09.383
64,2020-03-31T00:00:00.000,Confirmed,Community,29,2020-08-21T15:56:09.383
65,2020-03-31T00:00:00.000,Confirmed,Unknown,12,2020-08-21T15:56:09.383
66,2020-03-31T00:00:00.000,Death,Community,1,2020-08-21T15:56:09.383
67,2020-03-31T00:00:00.000,Confirmed,From Contact,14,2020-08-21T15:56:09.383
68,2020-04-01T00:00:00.000,Confirmed,Unknown,7,2020-08-21T15:56:09.383
69,2020-04-01T00:00:00.000,Confirmed,Community,18,2020-08-21T15:56:09.383
70,2020-04-01T00:00:00.000,Death,Community,2,2020-08-21T15:56:09.383
71,2020-04-01T00:00:00.000,Confirmed,From Contact,14,2020-08-21T15:56:09.383
72,2020-04-01T00:00:00.000,Death,From Contact,1,2020-08-21T15:56:09.383
73,2020-04-02T00:00:00.000,Confirmed,From Contact,11,2020-08-21T15:56:09.383
74,2020-04-02T00:00:00.000,Confirmed,Unknown,4,2020-08-21T15:56:09.383
75,2020-04-02T00:00:00.000,Confirmed,Community,18,2020-08-21T15:56:09.383
76,2020-04-03T00:00:00.000,Confirmed,Unknown,3,2020-08-21T15:56:09.383
77,2020-04-03T00:00:00.000,Confirmed,From Contact,11,2020-08-21T15:56:09.383
