,specimen_collection_date,case_disposition,transmission_category,case_count,last_updated_at
0,2020-03-03T00:00:00.000,Confirmed,Community,2,2020-08-17T15:18:20.070
1,2020-03-05T00:00:00.000,Confirmed,Community,1,2020-08-17T15:18:20.070
2,2020-03-05T00:00:00.000,Confirmed,Unknown,1,2020-08-17T15:18:20.070
3,2020-03-05T00:00:00.000,Confirmed,From Contact,5,2020-08-17T15:18:20.070
4,2020-03-07T00:00:00.000,Confirmed,From Contact,5,2020-08-17T15:18:20.070
5,2020-03-08T00:00:00.000,Confirmed,From Contact,1,2020-08-17T15:18:20.070
6,2020-03-10T00:00:00.000,Confirmed,From Contact,2,2020-08-17T15:18:20.070
7,2020-03-10T00:00:00.000,Confirmed,Community,4,2020-08-17T15:18:20.070
8,2020-03-11T00:00:00.000,Confirmed,Community,5,2020-08-17T15:18:20.070
9,2020-03-11T00:00:00.000,Confirmed,From Contact,4,2020-08-17T15:18:20.070
10,2020-03-12T00:00:00.000,Confirmed,Community,6,2020-08-17T15:18:20.070
11,2020-03-13T00:00:00.000,Confirmed,From Contact,3,2020-08-17T15:18:20.070
12,2020-03-13T00:00:00.000,Confirmed,Community,12,2020-08-17T15:18:20.070
13,2020-03-14T00:00:00.000,Confirmed,Community,10,2020-08-17T15:18:20.070
14,2020-03-15T00:00:00.000,Confirmed,From Contact,1,2020-08-17T15:18:20.070
15,2020-03-15T00:00:00.000,Confirmed,Community,9,2020-08-17T15:18:20.070
16,2020-03-15T00:00:00.000,Confirmed,Unknown,1,2020-08-17T15:18:20.070
17,2020-03-16T00:00:00.000,Confirmed,From Contact,9,2020-08-17T15:18:20.070
18,2020-03-16T00:00:00.000,Confirmed,Community,31,2020-08-17T15:18:20.070
19,2020-03-16T00:00:00.000,Confirmed,Unknown,1,2020-08-17T15:18:20.070
20,2020-03-17T00:00:00.000,Confirmed,Community,19,2020-08-17T15:18:20.070
21,2020-03-17T00:00:00.000,Confirmed,Unknown,2,2020-08-17T15:18:20.070
22,2020-03-17T00:00:00.000,Confirmed,From Contact,5,2020-08-17T15:18:20.070
23,2020-03-17T00:00:00.000,Death,From Contact,1,2020-08-17T15:18:20.070
24,2020-03-18T00:00:00.000,Confirmed,Unknown,1,2020-08-17T15:18:20.070
25,2020-03-18T00:00:00.000,Confirmed,From Contact,6,2020-08-17T15:18:20.070
26,2020-03-18T00:00:00.000,Confirmed,Community,14,2020-08-17T15:18:20.070
27,2020-03-19T00:00:00.000,Confirmed,Community,16,2020-08-17T15:18:20.070
28,2020-03-19T00:00:00.000,Confirmed,From Contact,3,2020-08-17T15:18:20.070
29,2020-03-20T00:00:00.000,Confirmed,Community,30,2020-08-17T15:18:20.070
30,2020-03-20T00:00:00.000,Confirmed,Unknown,1,2020-08-17T15:18:20.070
31,2020-03-20T00:00:00.000,Confirmed,From Contact,5,2020-08-17T15:18:20.070
32,2020-03-21T00:00:00.000,Confirmed,From Contact,2,2020-08-17T15:18:20.070
33,2020-03-21T00:00:00.000,Confirmed,Community,15,2020-08-17T15:18:20.070
34,2020-03-22T00:00:00.000,Confirmed,From Contact,3,2020-08-17T15:18:20.070
35,2020-03-22T00:00:00.000,Confirmed,Community,21,2020-08-17T15:18:20.070
36,2020-03-23T00:00:00.000,Confirmed,Community,26,2020-08-17T15:18:20.070
37,2020-03-23T00:00:00.000,Confirmed,Unknown,3,2020-08-17T15:18:20.070
38,2020-03-23T00:00:00.000,Confirmed,From Contact,4,2020-08-17T15:18:20.070
39,2020-03-24T00:00:00.000,Confirmed,From Contact,7,2020-08-17T15:18:20.070
40,2020-03-24T00:00:00.000,Confirmed,Unknown,2,2020-08-17T15:18:20.070
41,2020-03-24T00:00:00.000,Confirmed,Community,32,2020-08-17T15:18:20.070
42,2020-03-24T00:00:00.000,Death,Community,1,2020-08-17T15:18:20.070
43,2020-03-25T00:00:00.000,Confirmed,From Contact,4,2020-08-17T15:18:20.070
44,2020-03-25T00:00:00.000,Confirmed,Unknown,4,2020-08-17T15:18:20.070
45,2020-03-25T00:00:00.000,Confirmed,Community,34,2020-08-17T15:18:20.070
46,2020-03-26T00:00:00.000,Death,From Contact,1,2020-08-17T15:18:20.070
47,2020-03-26T00:00:00.000,Death,Community,2,2020-08-17T15:18:20.070
48,2020-03-26T00:00:00.000,Confirmed,Unknown,6,2020-08-17T15:18:20.070
49,2020-03-26T00:00:00.000,Confirmed,From Contact,6,2020-08-17T15:18:20.070
50,2020-03-26T00:00:00.000,Confirmed,Community,29,2020-08-17T15:18:20.070
51,2020-03-27T00:00:00.000,Confirmed,Community,25,2020-08-17T15:18:20.070
52,2020-03-27T00:00:00.000,Confirmed,From Contact,4,2020-08-17T15:18:20.070
53,2020-03-27T00:00:00.000,Death,Community,1,2020-08-17T15:18:20.070
54,2020-03-27T00:00:00.000,Confirmed,Unknown,3,2020-08-17T15:18:20.070
55,2020-03-27T00:00:00.000,Death,From Contact,1,2020-08-17T15:18:20.070
56,2020-03-28T00:00:00.000,Confirmed,Community,13,2020-08-17T15:18:20.070
57,2020-03-28T00:00:00.000,Confirmed,From Contact,4,2020-08-17T15:18:20.070
58,2020-03-29T00:00:00.000,Confirmed,Community,11,2020-08-17T15:18:20.070
59,2020-03-29T00:00:00.000,Confirmed,From Contact,1,2020-08-17T15:18:20.070
60,2020-03-29T00:00:00.000,Confirmed,Unknown,1,2020-08-17T15:18:20.070
61,2020-03-30T00:00:00.000,Death,Community,1,2020-08-17T15:18:20.070
62,2020-03-30T00:00:00.000,Confirmed,Community,27,2020-08-17T15:18:20.070
63,2020-03-30T00:00:00.000,Confirmed,From Contact,12,2020-08-17T15:18:20.070
64,2020-03-30T00:00:00.000,Confirmed,Unknown,3,2020-08-17T15:18:20.070
65,2020-03-31T00:00:00.000,Death,Community,1,2020-08-17T15:18:20.070
66,2020-03-31T00:00:00.000,Confirmed,Unknown,12,2020-08-17T15:18:20.070
67,2020-03-31T00:00:00.000,Confirmed,Community,29,2020-08-17T15:18:20.070
68,2020-03-31T00:00:00.000,Confirmed,From Contact,14,2020-08-17T15:18:20.070
69,2020-04-01T00:00:00.000,Confirmed,Unknown,7,2020-08-17T15:18:20.070
70,2020-04-01T00:00:00.000,Death,Community,2,2020-08-17T15:18:20.070
71,2020-04-01T00:00:00.000,Death,From Contact,1,2020-08-17T15:18:20.070
72,2020-04-01T00:00:00.000,Confirmed,From Contact,14,2020-08-17T15:18:20.070
73,2020-04-01T00:00:00.000,Confirmed,Community,18,2020-08-17T15:18:20.070
74,2020-04-02T00:00:00.000,Confirmed,From Contact,11,2020-08-17T15:18:20.070
75,2020-04-02T00:00:00.000,Confirmed,Community,18,2020-08-17T15:18:20.070
76,2020-04-02T00:00:00.000,Confirmed,Unknown,4,2020-08-17T15:18:20.070
77,2020-04-03T00:00:00.000,Confirmed,Unknown,3,2020-08-17T15:18:20.070
78,2020-04-03T00:00:00.000,Confirmed,Community,13,2020-08-17T15:18:20.070
79,2020-04-03T00:00:00.000,Confirmed,From Contact,11,2020-08-17T15:18:20.070
80,2020-04-04T00:00:00.000,Confirmed,From Contact,8,2020-08-17T15:18:20.070
81,2020-04-04T00:00:00.000,Confirmed,Community,7,2020-08-17T15:18:20.070
82,2020-04-05T00:00:00.000,Confirmed,From Contact,7,2020-08-17T15:18:20.070
83,2020-04-05T00:00:00.000,Death,Community,1,2020-08-17T15:18:20.070
84,2020-04-05T00:00:00.000,Confirmed,Community,24,2020-08-17T15:18:20.070
85,2020-04-05T00:00:00.000,Confirmed,Unknown,4,2020-08-17T15:18:20.070
86,2020-04-06T00:00:00.000,Confirmed,From Contact,18,2020-08-17T15:18:20.070
87,2020-04-06T00:00:00.000,Confirmed,Unknown,8,2020-08-17T15:18:20.070
88,2020-04-06T00:00:00.000,Confirmed,Community,26,2020-08-17T15:18:20.070
89,2020-04-06T00:00:00.000,Death,From Contact,1,2020-08-17T15:18:20.070
90,2020-04-07T00:00:00.000,Confirmed,From Contact,27,2020-08-17T15:18:20.070
91,2020-04-07T00:00:00.000,Confirmed,Unknown,7,2020-08-17T15:18:20.070
92,2020-04-07T00:00:00.000,Death,Community,1,2020-08-17T15:18:20.070
93,2020-04-07T00:00:00.000,Confirmed,Community,24,2020-08-17T15:18:20.070
94,2020-04-08T00:00:00.000,Confirmed,Community,44,2020-08-17T15:18:20.070
95,2020-04-08T00:00:00.000,Death,From Contact,1,2020-08-17T15:18:20.070
96,2020-04-08T00:00:00.000,Confirmed,From Contact,20,2020-08-17T15:18:20.070
97,2020-04-08T00:00:00.000,Confirmed,Unknown,2,2020-08-17T15:18:20.070
98,2020-04-09T00:00:00.000,Confirmed,Unknown,2,2020-08-17T15:18:20.070
99,2020-04-09T00:00:00.000,Confirmed,From Contact,17,2020-08-17T15:18:20.070
100,2020-04-09T00:00:00.000,Confirmed,Community,58,2020-08-17T15:18:20.070
101,2020-04-10T00:00:00.000,Confirmed,From Contact,9,2020-08-17T15:18:20.070
102,2020-04-10T00:00:00.000,Death,Community,2,2020-08-17T15:18:20.070
103,2020-04-10T00:00:00.000,Confirmed,Community,17,2020-08-17T15:18:20.070
104,2020-04-11T00:00:00.000,Confirmed,Community,17,2020-08-17T15:18:20.070
105,2020-04-11T00:00:00.000,Confirmed,From Contact,7,2020-08-17T15:18:20.070
106,2020-04-11T00:00:00.000,Death,From Contact,1,2020-08-17T15:18:20.070
107,2020-04-12T00:00:00.000,Confirmed,Community,9,2020-08-17T15:18:20.070
108,2020-04-12T00:00:00.000,Confirmed,From Contact,9,2020-08-17T15:18:20.070
109,2020-04-13T00:00:00.000,Confirmed,Unknown,1,2020-08-17T15:18:20.070
110,2020-04-13T00:00:00.000,Confirmed,From Contact,13,2020-08-17T15:18:20.070
111,2020-04-13T00:00:00.000,Death,Unknown,1,2020-08-17T15:18:20.070
112,2020-04-13T00:00:00.000,Confirmed,Community,18,2020-08-17T15:18:20.070
113,2020-04-14T00:00:00.000,Confirmed,Community,28,2020-08-17T15:18:20.070
114,2020-04-14T00:00:00.000,Death,Community,2,2020-08-17T15:18:20.070
115,2020-04-14T00:00:00.000,Confirmed,From Contact,18,2020-08-17T15:18:20.070
116,2020-04-15T00:00:00.000,Confirmed,Unknown,1,2020-08-17T15:18:20.070
