,specimen_collection_date,case_disposition,transmission_category,case_count,last_updated_at
0,2020-03-03T00:00:00.000,Confirmed,Community,2,2020-07-28T15:15:02.543
1,2020-03-05T00:00:00.000,Confirmed,Community,1,2020-07-28T15:15:02.543
2,2020-03-05T00:00:00.000,Confirmed,From Contact,5,2020-07-28T15:15:02.543
3,2020-03-05T00:00:00.000,Confirmed,Unknown,1,2020-07-28T15:15:02.543
4,2020-03-07T00:00:00.000,Confirmed,From Contact,5,2020-07-28T15:15:02.543
5,2020-03-08T00:00:00.000,Confirmed,From Contact,1,2020-07-28T15:15:02.543
6,2020-03-10T00:00:00.000,Confirmed,From Contact,2,2020-07-28T15:15:02.543
7,2020-03-10T00:00:00.000,Confirmed,Community,4,2020-07-28T15:15:02.543
8,2020-03-11T00:00:00.000,Confirmed,From Contact,4,2020-07-28T15:15:02.543
9,2020-03-11T00:00:00.000,Confirmed,Community,5,2020-07-28T15:15:02.543
10,2020-03-12T00:00:00.000,Confirmed,Community,6,2020-07-28T15:15:02.543
11,2020-03-13T00:00:00.000,Confirmed,From Contact,3,2020-07-28T15:15:02.543
12,2020-03-13T00:00:00.000,Confirmed,Community,12,2020-07-28T15:15:02.543
13,2020-03-14T00:00:00.000,Confirmed,Community,10,2020-07-28T15:15:02.543
14,2020-03-15T00:00:00.000,Confirmed,Community,9,2020-07-28T15:15:02.543
15,2020-03-15T00:00:00.000,Confirmed,From Contact,1,2020-07-28T15:15:02.543
16,2020-03-15T00:00:00.000,Confirmed,Unknown,1,2020-07-28T15:15:02.543
17,2020-03-16T00:00:00.000,Confirmed,Community,31,2020-07-28T15:15:02.543
18,2020-03-16T00:00:00.000,Confirmed,From Contact,9,2020-07-28T15:15:02.543
19,2020-03-16T00:00:00.000,Confirmed,Unknown,1,2020-07-28T15:15:02.543
20,2020-03-17T00:00:00.000,Confirmed,From Contact,5,2020-07-28T15:15:02.543
21,2020-03-17T00:00:00.000,Confirmed,Community,19,2020-07-28T15:15:02.543
22,2020-03-17T00:00:00.000,Death,From Contact,1,2020-07-28T15:15:02.543
23,2020-03-17T00:00:00.000,Confirmed,Unknown,2,2020-07-28T15:15:02.543
24,2020-03-18T00:00:00.000,Confirmed,Community,14,2020-07-28T15:15:02.543
25,2020-03-18T00:00:00.000,Confirmed,From Contact,6,2020-07-28T15:15:02.543
26,2020-03-18T00:00:00.000,Confirmed,Unknown,1,2020-07-28T15:15:02.543
27,2020-03-19T00:00:00.000,Confirmed,Community,16,2020-07-28T15:15:02.543
28,2020-03-19T00:00:00.000,Confirmed,From Contact,3,2020-07-28T15:15:02.543
29,2020-03-20T00:00:00.000,Confirmed,Unknown,1,2020-07-28T15:15:02.543
30,2020-03-20T00:00:00.000,Confirmed,From Contact,5,2020-07-28T15:15:02.543
31,2020-03-20T00:00:00.000,Confirmed,Community,30,2020-07-28T15:15:02.543
32,2020-03-21T00:00:00.000,Confirmed,Community,15,2020-07-28T15:15:02.543
33,2020-03-21T00:00:00.000,Confirmed,From Contact,2,2020-07-28T15:15:02.543
34,2020-03-22T00:00:00.000,Confirmed,From Contact,3,2020-07-28T15:15:02.543
35,2020-03-22T00:00:00.000,Confirmed,Community,21,2020-07-28T15:15:02.543
36,2020-03-23T00:00:00.000,Confirmed,From Contact,4,2020-07-28T15:15:02.543
37,2020-03-23T00:00:00.000,Confirmed,Unknown,3,2020-07-28T15:15:02.543
38,2020-03-23T00:00:00.000,Confirmed,Community,26,2020-07-28T15:15:02.543
39,2020-03-24T00:00:00.000,Death,Community,1,2020-07-28T15:15:02.543
40,2020-03-24T00:00:00.000,Confirmed,Unknown,2,2020-07-28T15:15:02.543
41,2020-03-24T00:00:00.000,Confirmed,Community,32,2020-07-28T15:15:02.543
42,2020-03-24T00:00:00.000,Confirmed,From Contact,7,2020-07-28T15:15:02.543
43,2020-03-25T00:00:00.000,Confirmed,Community,34,2020-07-28T15:15:02.543
44,2020-03-25T00:00:00.000,Confirmed,From Contact,4,2020-07-28T15:15:02.543
45,2020-03-25T00:00:00.000,Confirmed,Unknown,4,2020-07-28T15:15:02.543
46,2020-03-26T00:00:00.000,Confirmed,Unknown,6,2020-07-28T15:15:02.543
47,2020-03-26T00:00:00.000,Death,Community,2,2020-07-28T15:15:02.543
48,2020-03-26T00:00:00.000,Death,From Contact,1,2020-07-28T15:15:02.543
49,2020-03-26T00:00:00.000,Confirmed,From Contact,6,2020-07-28T15:15:02.543
50,2020-03-26T00:00:00.000,Confirmed,Community,29,2020-07-28T15:15:02.543
51,2020-03-27T00:00:00.000,Confirmed,From Contact,4,2020-07-28T15:15:02.543
52,2020-03-27T00:00:00.000,Death,Community,1,2020-07-28T15:15:02.543
53,2020-03-27T00:00:00.000,Confirmed,Unknown,3,2020-07-28T15:15:02.543
54,2020-03-27T00:00:00.000,Death,From Contact,1,2020-07-28T15:15:02.543
55,2020-03-27T00:00:00.000,Confirmed,Community,25,2020-07-28T15:15:02.543
56,2020-03-28T00:00:00.000,Confirmed,From Contact,4,2020-07-28T15:15:02.543
57,2020-03-28T00:00:00.000,Confirmed,Community,13,2020-07-28T15:15:02.543
58,2020-03-29T00:00:00.000,Confirmed,From Contact,1,2020-07-28T15:15:02.543
59,2020-03-29T00:00:00.000,Confirmed,Community,11,2020-07-28T15:15:02.543
60,2020-03-29T00:00:00.000,Confirmed,Unknown,1,2020-07-28T15:15:02.543
61,2020-03-30T00:00:00.000,Confirmed,Community,27,2020-07-28T15:15:02.543
62,2020-03-30T00:00:00.000,Death,Community,1,2020-07-28T15:15:02.543
