,specimen_collection_date,case_disposition,transmission_category,case_count,last_updated_at
0,2020-03-03T00:00:00.000,Confirmed,Community,2,2020-10-05T14:22:00.947
1,2020-03-05T00:00:00.000,Confirmed,Community,1,2020-10-05T14:22:00.947
2,2020-03-05T00:00:00.000,Confirmed,From Contact,5,2020-10-05T14:22:00.947
3,2020-03-07T00:00:00.000,Confirmed,From Contact,5,2020-10-05T14:22:00.947
4,2020-03-08T00:00:00.000,Confirmed,From Contact,1,2020-10-05T14:22:00.947
5,2020-03-10T00:00:00.000,Confirmed,Community,4,2020-10-05T14:22:00.947
6,2020-03-10T00:00:00.000,Confirmed,From Contact,2,2020-10-05T14:22:00.947
7,2020-03-11T00:00:00.000,Confirmed,From Contact,4,2020-10-05T14:22:00.947
8,2020-03-11T00:00:00.000,Confirmed,Community,5,2020-10-05T14:22:00.947
9,2020-03-12T00:00:00.000,Confirmed,Community,6,2020-10-05T14:22:00.947
10,2020-03-13T00:00:00.000,Confirmed,Community,13,2020-10-05T14:22:00.947
11,2020-03-13T00:00:00.000,Confirmed,From Contact,3,2020-10-05T14:22:00.947
12,2020-03-14T00:00:00.000,Confirmed,Community,10,2020-10-05T14:22:00.947
13,2020-03-15T00:00:00.000,Confirmed,Community,9,2020-10-05T14:22:00.947
14,2020-03-15T00:00:00.000,Confirmed,Unknown,1,2020-10-05T14:22:00.947
15,2020-03-15T00:00:00.000,Confirmed,From Contact,1,2020-10-05T14:22:00.947
16,2020-03-16T00:00:00.000,Confirmed,Unknown,1,2020-10-05T14:22:00.947
17,2020-03-16T00:00:00.000,Confirmed,Community,31,2020-10-05T14:22:00.947
18,2020-03-16T00:00:00.000,Confirmed,From Contact,9,2020-10-05T14:22:00.947
19,2020-03-17T00:00:00.000,Death,From Contact,1,2020-10-05T14:22:00.947
20,2020-03-17T00:00:00.000,Confirmed,Unknown,2,2020-10-05T14:22:00.947
21,2020-03-17T00:00:00.000,Confirmed,From Contact,5,2020-10-05T14:22:00.947
22,2020-03-17T00:00:00.000,Confirmed,Community,19,2020-10-05T14:22:00.947
23,2020-03-18T00:00:00.000,Confirmed,Unknown,1,2020-10-05T14:22:00.947
24,2020-03-18T00:00:00.000,Confirmed,From Contact,6,2020-10-05T14:22:00.947
25,2020-03-18T00:00:00.000,Confirmed,Community,14,2020-10-05T14:22:00.947
26,2020-03-19T00:00:00.000,Confirmed,Community,16,2020-10-05T14:22:00.947
27,2020-03-19T00:00:00.000,Confirmed,From Contact,3,2020-10-05T14:22:00.947
28,2020-03-20T00:00:00.000,Confirmed,Unknown,1,2020-10-05T14:22:00.947
29,2020-03-20T00:00:00.000,Confirmed,Community,30,2020-10-05T14:22:00.947
30,2020-03-20T00:00:00.000,Confirmed,From Contact,5,2020-10-05T14:22:00.947
31,2020-03-21T00:00:00.000,Confirmed,From Contact,2,2020-10-05T14:22:00.947
32,2020-03-21T00:00:00.000,Confirmed,Community,15,2020-10-05T14:22:00.947
33,2020-03-22T00:00:00.000,Confirmed,From Contact,3,2020-10-05T14:22:00.947
34,2020-03-22T00:00:00.000,Confirmed,Community,21,2020-10-05T14:22:00.947
35,2020-03-23T00:00:00.000,Confirmed,Community,26,2020-10-05T14:22:00.947
36,2020-03-23T00:00:00.000,Confirmed,From Contact,4,2020-10-05T14:22:00.947
37,2020-03-23T00:00:00.000,Confirmed,Unknown,3,2020-10-05T14:22:00.947
38,2020-03-24T00:00:00.000,Death,Community,1,2020-10-05T14:22:00.947
39,2020-03-24T00:00:00.000,Confirmed,Unknown,2,2020-10-05T14:22:00.947
40,2020-03-24T00:00:00.000,Confirmed,Community,32,2020-10-05T14:22:00.947
41,2020-03-24T00:00:00.000,Confirmed,From Contact,7,2020-10-05T14:22:00.947
42,2020-03-25T00:00:00.000,Confirmed,From Contact,4,2020-10-05T14:22:00.947
43,2020-03-25T00:00:00.000,Confirmed,Community,34,2020-10-05T14:22:00.947
44,2020-03-25T00:00:00.000,Confirmed,Unknown,5,2020-10-05T14:22:00.947
45,2020-03-26T00:00:00.000,Confirmed,Unknown,6,2020-10-05T14:22:00.947
46,2020-03-26T00:00:00.000,Death,Community,2,2020-10-05T14:22:00.947
47,2020-03-26T00:00:00.000,Death,From Contact,1,2020-10-05T14:22:00.947
48,2020-03-26T00:00:00.000,Confirmed,From Contact,6,2020-10-05T14:22:00.947
49,2020-03-26T00:00:00.000,Confirmed,Community,29,2020-10-05T14:22:00.947
50,2020-03-27T00:00:00.000,Confirmed,Community,25,2020-10-05T14:22:00.947
51,2020-03-27T00:00:00.000,Death,From Contact,1,2020-10-05T14:22:00.947
52,2020-03-27T00:00:00.000,Confirmed,Unknown,3,2020-10-05T14:22:00.947
53,2020-03-27T00:00:00.000,Death,Community,1,2020-10-05T14:22:00.947
54,2020-03-27T00:00:00.000,Confirmed,From Contact,4,2020-10-05T14:22:00.947
55,2020-03-28T00:00:00.000,Confirmed,Community,13,2020-10-05T14:22:00.947
56,2020-03-28T00:00:00.000,Confirmed,From Contact,4,2020-10-05T14:22:00.947
57,2020-03-29T00:00:00.000,Confirmed,From Contact,1,2020-10-05T14:22:00.947
58,2020-03-29T00:00:00.000,Confirmed,Unknown,1,2020-10-05T14:22:00.947
59,2020-03-29T00:00:00.000,Confirmed,Community,11,2020-10-05T14:22:00.947
60,2020-03-30T00:00:00.000,Death,Community,1,2020-10-05T14:22:00.947
61,2020-03-30T00:00:00.000,Confirmed,From Contact,12,2020-10-05T14:22:00.947
62,2020-03-30T00:00:00.000,Confirmed,Unknown,3,2020-10-05T14:22:00.947
63,2020-03-30T00:00:00.000,Confirmed,Community,27,2020-10-05T14:22:00.947
64,2020-03-31T00:00:00.000,Death,Community,1,2020-10-05T14:22:00.947
65,2020-03-31T00:00:00.000,Confirmed,Community,29,2020-10-05T14:22:00.947
66,2020-03-31T00:00:00.000,Confirmed,Unknown,12,2020-10-05T14:22:00.947
67,2020-03-31T00:00:00.000,Confirmed,From Contact,14,2020-10-05T14:22:00.947
68,2020-04-01T00:00:00.000,Confirmed,Community,18,2020-10-05T14:22:00.947
69,2020-04-01T00:00:00.000,Confirmed,From Contact,14,2020-10-05T14:22:00.947
70,2020-04-01T00:00:00.000,Confirmed,Unknown,7,2020-10-05T14:22:00.947
71,2020-04-01T00:00:00.000,Death,From Contact,1,2020-10-05T14:22:00.947
72,2020-04-01T00:00:00.000,Death,Community,2,2020-10-05T14:22:00.947
73,2020-04-02T00:00:00.000,Confirmed,From Contact,12,2020-10-05T14:22:00.947
74,2020-04-02T00:00:00.000,Confirmed,Unknown,4,2020-10-05T14:22:00.947
75,2020-04-02T00:00:00.000,Confirmed,Community,18,2020-10-05T14:22:00.947
76,2020-04-03T00:00:00.000,Confirmed,From Contact,11,2020-10-05T14:22:00.947
77,2020-04-03T00:00:00.000,Confirmed,Community,13,2020-10-05T14:22:00.947
78,2020-04-03T00:00:00.000,Confirmed,Unknown,3,2020-10-05T14:22:00.947
79,2020-04-04T00:00:00.000,Confirmed,Community,7,2020-10-05T14:22:00.947
80,2020-04-04T00:00:00.000,Confirmed,From Contact,8,2020-10-05T14:22:00.947
81,2020-04-05T00:00:00.000,Confirmed,Unknown,4,2020-10-05T14:22:00.947
82,2020-04-05T00:00:00.000,Death,Community,1,2020-10-05T14:22:00.947
