,specimen_collection_date,case_disposition,transmission_category,case_count,last_updated_at
0,2020-03-03T00:00:00.000,Confirmed,Community,2,2020-07-29T15:15:02.057
1,2020-03-05T00:00:00.000,Confirmed,Unknown,1,2020-07-29T15:15:02.057
2,2020-03-05T00:00:00.000,Confirmed,From Contact,5,2020-07-29T15:15:02.057
3,2020-03-05T00:00:00.000,Confirmed,Community,1,2020-07-29T15:15:02.057
4,2020-03-07T00:00:00.000,Confirmed,From Contact,5,2020-07-29T15:15:02.057
5,2020-03-08T00:00:00.000,Confirmed,From Contact,1,2020-07-29T15:15:02.057
6,2020-03-10T00:00:00.000,Confirmed,From Contact,2,2020-07-29T15:15:02.057
7,2020-03-10T00:00:00.000,Confirmed,Community,4,2020-07-29T15:15:02.057
8,2020-03-11T00:00:00.000,Confirmed,From Contact,4,2020-07-29T15:15:02.057
9,2020-03-11T00:00:00.000,Confirmed,Community,5,2020-07-29T15:15:02.057
10,2020-03-12T00:00:00.000,Confirmed,Community,6,2020-07-29T15:15:02.057
11,2020-03-13T00:00:00.000,Confirmed,From Contact,3,2020-07-29T15:15:02.057
12,2020-03-13T00:00:00.000,Confirmed,Community,12,2020-07-29T15:15:02.057
13,2020-03-14T00:00:00.000,Confirmed,Community,10,2020-07-29T15:15:02.057
14,2020-03-15T00:00:00.000,Confirmed,Community,9,2020-07-29T15:15:02.057
15,2020-03-15T00:00:00.000,Confirmed,From Contact,1,2020-07-29T15:15:02.057
16,2020-03-15T00:00:00.000,Confirmed,Unknown,1,2020-07-29T15:15:02.057
17,2020-03-16T00:00:00.000,Confirmed,Community,31,2020-07-29T15:15:02.057
18,2020-03-16T00:00:00.000,Confirmed,From Contact,9,2020-07-29T15:15:02.057
19,2020-03-16T00:00:00.000,Confirmed,Unknown,1,2020-07-29T15:15:02.057
20,2020-03-17T00:00:00.000,Confirmed,From Contact,5,2020-07-29T15:15:02.057
21,2020-03-17T00:00:00.000,Confirmed,Community,19,2020-07-29T15:15:02.057
22,2020-03-17T00:00:00.000,Death,From Contact,1,2020-07-29T15:15:02.057
23,2020-03-17T00:00:00.000,Confirmed,Unknown,2,2020-07-29T15:15:02.057
24,2020-03-18T00:00:00.000,Confirmed,Community,14,2020-07-29T15:15:02.057
25,2020-03-18T00:00:00.000,Confirmed,From Contact,6,2020-07-29T15:15:02.057
26,2020-03-18T00:00:00.000,Confirmed,Unknown,1,2020-07-29T15:15:02.057
27,2020-03-19T00:00:00.000,Confirmed,Community,16,2020-07-29T15:15:02.057
28,2020-03-19T00:00:00.000,Confirmed,From Contact,3,2020-07-29T15:15:02.057
29,2020-03-20T00:00:00.000,Confirmed,Unknown,1,2020-07-29T15:15:02.057
30,2020-03-20T00:00:00.000,Confirmed,From Contact,5,2020-07-29T15:15:02.057
31,2020-03-20T00:00:00.000,Confirmed,Community,30,2020-07-29T15:15:02.057
