,specimen_collection_date,case_disposition,transmission_category,case_count,last_updated_at
0,2020-03-03T00:00:00.000,Confirmed,Community,2,2020-09-22T14:20:16.510
1,2020-03-05T00:00:00.000,Confirmed,Community,1,2020-09-22T14:20:16.510
2,2020-03-05T00:00:00.000,Confirmed,From Contact,5,2020-09-22T14:20:16.510
3,2020-03-07T00:00:00.000,Confirmed,From Contact,5,2020-09-22T14:20:16.510
4,2020-03-08T00:00:00.000,Confirmed,From Contact,1,2020-09-22T14:20:16.510
5,2020-03-10T00:00:00.000,Confirmed,Community,4,2020-09-22T14:20:16.510
6,2020-03-10T00:00:00.000,Confirmed,From Contact,2,2020-09-22T14:20:16.510
7,2020-03-11T00:00:00.000,Confirmed,From Contact,4,2020-09-22T14:20:16.510
8,2020-03-11T00:00:00.000,Confirmed,Community,5,2020-09-22T14:20:16.510
9,2020-03-12T00:00:00.000,Confirmed,Community,6,2020-09-22T14:20:16.510
10,2020-03-13T00:00:00.000,Confirmed,From Contact,3,2020-09-22T14:20:16.510
11,2020-03-13T00:00:00.000,Confirmed,Community,12,2020-09-22T14:20:16.510
12,2020-03-14T00:00:00.000,Confirmed,Community,10,2020-09-22T14:20:16.510
13,2020-03-15T00:00:00.000,Confirmed,Community,9,2020-09-22T14:20:16.510
14,2020-03-15T00:00:00.000,Confirmed,Unknown,1,2020-09-22T14:20:16.510
15,2020-03-15T00:00:00.000,Confirmed,From Contact,1,2020-09-22T14:20:16.510
16,2020-03-16T00:00:00.000,Confirmed,Community,31,2020-09-22T14:20:16.510
17,2020-03-16T00:00:00.000,Confirmed,From Contact,9,2020-09-22T14:20:16.510
18,2020-03-16T00:00:00.000,Confirmed,Unknown,1,2020-09-22T14:20:16.510
19,2020-03-17T00:00:00.000,Confirmed,Community,19,2020-09-22T14:20:16.510
20,2020-03-17T00:00:00.000,Death,From Contact,1,2020-09-22T14:20:16.510
21,2020-03-17T00:00:00.000,Confirmed,From Contact,5,2020-09-22T14:20:16.510
22,2020-03-17T00:00:00.000,Confirmed,Unknown,2,2020-09-22T14:20:16.510
23,2020-03-18T00:00:00.000,Confirmed,From Contact,6,2020-09-22T14:20:16.510
24,2020-03-18T00:00:00.000,Confirmed,Unknown,1,2020-09-22T14:20:16.510
25,2020-03-18T00:00:00.000,Confirmed,Community,14,2020-09-22T14:20:16.510
26,2020-03-19T00:00:00.000,Confirmed,From Contact,3,2020-09-22T14:20:16.510
27,2020-03-19T00:00:00.000,Confirmed,Community,16,2020-09-22T14:20:16.510
28,2020-03-20T00:00:00.000,Confirmed,Community,30,2020-09-22T14:20:16.510
29,2020-03-20T00:00:00.000,Confirmed,From Contact,5,2020-09-22T14:20:16.510
30,2020-03-20T00:00:00.000,Confirmed,Unknown,1,2020-09-22T14:20:16.510
