,specimen_collection_date,case_disposition,transmission_category,case_count,last_updated_at
0,2020-03-03T00:00:00.000,Confirmed,Community,2,2020-09-29T14:21:07.977
1,2020-03-05T00:00:00.000,Confirmed,Community,1,2020-09-29T14:21:07.977
2,2020-03-05T00:00:00.000,Confirmed,From Contact,5,2020-09-29T14:21:07.977
3,2020-03-07T00:00:00.000,Confirmed,From Contact,5,2020-09-29T14:21:07.977
4,2020-03-08T00:00:00.000,Confirmed,From Contact,1,2020-09-29T14:21:07.977
5,2020-03-10T00:00:00.000,Confirmed,From Contact,2,2020-09-29T14:21:07.977
6,2020-03-10T00:00:00.000,Confirmed,Community,4,2020-09-29T14:21:07.977
7,2020-03-11T00:00:00.000,Confirmed,Community,5,2020-09-29T14:21:07.977
8,2020-03-11T00:00:00.000,Confirmed,From Contact,4,2020-09-29T14:21:07.977
9,2020-03-12T00:00:00.000,Confirmed,Community,6,2020-09-29T14:21:07.977
10,2020-03-13T00:00:00.000,Confirmed,Community,12,2020-09-29T14:21:07.977
11,2020-03-13T00:00:00.000,Confirmed,From Contact,3,2020-09-29T14:21:07.977
12,2020-03-14T00:00:00.000,Confirmed,Community,10,2020-09-29T14:21:07.977
13,2020-03-15T00:00:00.000,Confirmed,Unknown,1,2020-09-29T14:21:07.977
14,2020-03-15T00:00:00.000,Confirmed,From Contact,1,2020-09-29T14:21:07.977
15,2020-03-15T00:00:00.000,Confirmed,Community,9,2020-09-29T14:21:07.977
16,2020-03-16T00:00:00.000,Confirmed,From Contact,9,2020-09-29T14:21:07.977
17,2020-03-16T00:00:00.000,Confirmed,Community,31,2020-09-29T14:21:07.977
18,2020-03-16T00:00:00.000,Confirmed,Unknown,1,2020-09-29T14:21:07.977
19,2020-03-17T00:00:00.000,Confirmed,Community,19,2020-09-29T14:21:07.977
20,2020-03-17T00:00:00.000,Death,From Contact,1,2020-09-29T14:21:07.977
21,2020-03-17T00:00:00.000,Confirmed,Unknown,2,2020-09-29T14:21:07.977
22,2020-03-17T00:00:00.000,Confirmed,From Contact,5,2020-09-29T14:21:07.977
23,2020-03-18T00:00:00.000,Confirmed,From Contact,6,2020-09-29T14:21:07.977
24,2020-03-18T00:00:00.000,Confirmed,Unknown,1,2020-09-29T14:21:07.977
25,2020-03-18T00:00:00.000,Confirmed,Community,14,2020-09-29T14:21:07.977
26,2020-03-19T00:00:00.000,Confirmed,From Contact,3,2020-09-29T14:21:07.977
27,2020-03-19T00:00:00.000,Confirmed,Community,16,2020-09-29T14:21:07.977
28,2020-03-20T00:00:00.000,Confirmed,From Contact,5,2020-09-29T14:21:07.977
29,2020-03-20T00:00:00.000,Confirmed,Unknown,1,2020-09-29T14:21:07.977
30,2020-03-20T00:00:00.000,Confirmed,Community,30,2020-09-29T14:21:07.977
31,2020-03-21T00:00:00.000,Confirmed,From Contact,2,2020-09-29T14:21:07.977
32,2020-03-21T00:00:00.000,Confirmed,Community,15,2020-09-29T14:21:07.977
33,2020-03-22T00:00:00.000,Confirmed,From Contact,3,2020-09-29T14:21:07.977
34,2020-03-22T00:00:00.000,Confirmed,Community,21,2020-09-29T14:21:07.977
35,2020-03-23T00:00:00.000,Confirmed,Community,26,2020-09-29T14:21:07.977
36,2020-03-23T00:00:00.000,Confirmed,From Contact,4,2020-09-29T14:21:07.977
37,2020-03-23T00:00:00.000,Confirmed,Unknown,3,2020-09-29T14:21:07.977
38,2020-03-24T00:00:00.000,Confirmed,Unknown,2,2020-09-29T14:21:07.977
39,2020-03-24T00:00:00.000,Death,Community,1,2020-09-29T14:21:07.977
40,2020-03-24T00:00:00.000,Confirmed,From Contact,7,2020-09-29T14:21:07.977
41,2020-03-24T00:00:00.000,Confirmed,Community,32,2020-09-29T14:21:07.977
42,2020-03-25T00:00:00.000,Confirmed,Community,34,2020-09-29T14:21:07.977
43,2020-03-25T00:00:00.000,Confirmed,Unknown,5,2020-09-29T14:21:07.977
44,2020-03-25T00:00:00.000,Confirmed,From Contact,4,2020-09-29T14:21:07.977
45,2020-03-26T00:00:00.000,Death,From Contact,1,2020-09-29T14:21:07.977
46,2020-03-26T00:00:00.000,Confirmed,From Contact,6,2020-09-29T14:21:07.977
47,2020-03-26T00:00:00.000,Death,Community,2,2020-09-29T14:21:07.977
48,2020-03-26T00:00:00.000,Confirmed,Community,29,2020-09-29T14:21:07.977
49,2020-03-26T00:00:00.000,Confirmed,Unknown,6,2020-09-29T14:21:07.977
50,2020-03-27T00:00:00.000,Confirmed,From Contact,4,2020-09-29T14:21:07.977
51,2020-03-27T00:00:00.000,Confirmed,Community,25,2020-09-29T14:21:07.977
52,2020-03-27T00:00:00.000,Death,Community,1,2020-09-29T14:21:07.977
53,2020-03-27T00:00:00.000,Confirmed,Unknown,3,2020-09-29T14:21:07.977
54,2020-03-27T00:00:00.000,Death,From Contact,1,2020-09-29T14:21:07.977
55,2020-03-28T00:00:00.000,Confirmed,From Contact,4,2020-09-29T14:21:07.977
56,2020-03-28T00:00:00.000,Confirmed,Community,13,2020-09-29T14:21:07.977
57,2020-03-29T00:00:00.000,Confirmed,Unknown,1,2020-09-29T14:21:07.977
58,2020-03-29T00:00:00.000,Confirmed,Community,11,2020-09-29T14:21:07.977
59,2020-03-29T00:00:00.000,Confirmed,From Contact,1,2020-09-29T14:21:07.977
60,2020-03-30T00:00:00.000,Death,Community,1,2020-09-29T14:21:07.977
61,2020-03-30T00:00:00.000,Confirmed,From Contact,12,2020-09-29T14:21:07.977
62,2020-03-30T00:00:00.000,Confirmed,Community,27,2020-09-29T14:21:07.977
63,2020-03-30T00:00:00.000,Confirmed,Unknown,3,2020-09-29T14:21:07.977
64,2020-03-31T00:00:00.000,Confirmed,Community,29,2020-09-29T14:21:07.977
65,2020-03-31T00:00:00.000,Confirmed,Unknown,12,2020-09-29T14:21:07.977
66,2020-03-31T00:00:00.000,Confirmed,From Contact,14,2020-09-29T14:21:07.977
67,2020-03-31T00:00:00.000,Death,Community,1,2020-09-29T14:21:07.977
68,2020-04-01T00:00:00.000,Confirmed,Unknown,7,2020-09-29T14:21:07.977
69,2020-04-01T00:00:00.000,Confirmed,From Contact,14,2020-09-29T14:21:07.977
70,2020-04-01T00:00:00.000,Death,Community,2,2020-09-29T14:21:07.977
71,2020-04-01T00:00:00.000,Death,From Contact,1,2020-09-29T14:21:07.977
72,2020-04-01T00:00:00.000,Confirmed,Community,18,2020-09-29T14:21:07.977
73,2020-04-02T00:00:00.000,Confirmed,Unknown,4,2020-09-29T14:21:07.977
74,2020-04-02T00:00:00.000,Confirmed,From Contact,11,2020-09-29T14:21:07.977
75,2020-04-02T00:00:00.000,Confirmed,Community,18,2020-09-29T14:21:07.977
76,2020-04-03T00:00:00.000,Confirmed,Unknown,3,2020-09-29T14:21:07.977
77,2020-04-03T00:00:00.000,Confirmed,Community,13,2020-09-29T14:21:07.977
78,2020-04-03T00:00:00.000,Confirmed,From Contact,11,2020-09-29T14:21:07.977
79,2020-04-04T00:00:00.000,Confirmed,Community,7,2020-09-29T14:21:07.977
80,2020-04-04T00:00:00.000,Confirmed,From Contact,8,2020-09-29T14:21:07.977
81,2020-04-05T00:00:00.000,Confirmed,From Contact,7,2020-09-29T14:21:07.977
82,2020-04-05T00:00:00.000,Confirmed,Community,24,2020-09-29T14:21:07.977
83,2020-04-05T00:00:00.000,Confirmed,Unknown,4,2020-09-29T14:21:07.977
84,2020-04-05T00:00:00.000,Death,Community,1,2020-09-29T14:21:07.977
85,2020-04-06T00:00:00.000,Death,From Contact,1,2020-09-29T14:21:07.977
86,2020-04-06T00:00:00.000,Confirmed,Community,25,2020-09-29T14:21:07.977
87,2020-04-06T00:00:00.000,Confirmed,Unknown,8,2020-09-29T14:21:07.977
88,2020-04-06T00:00:00.000,Confirmed,From Contact,18,2020-09-29T14:21:07.977
89,2020-04-07T00:00:00.000,Death,Community,1,2020-09-29T14:21:07.977
90,2020-04-07T00:00:00.000,Confirmed,From Contact,26,2020-09-29T14:21:07.977
91,2020-04-07T00:00:00.000,Confirmed,Unknown,7,2020-09-29T14:21:07.977
92,2020-04-07T00:00:00.000,Confirmed,Community,24,2020-09-29T14:21:07.977
93,2020-04-08T00:00:00.000,Confirmed,Unknown,2,2020-09-29T14:21:07.977
94,2020-04-08T00:00:00.000,Confirmed,Community,44,2020-09-29T14:21:07.977
95,2020-04-08T00:00:00.000,Death,From Contact,1,2020-09-29T14:21:07.977
96,2020-04-08T00:00:00.000,Confirmed,From Contact,20,2020-09-29T14:21:07.977
97,2020-04-09T00:00:00.000,Confirmed,Community,58,2020-09-29T14:21:07.977
98,2020-04-09T00:00:00.000,Confirmed,Unknown,1,2020-09-29T14:21:07.977
99,2020-04-09T00:00:00.000,Confirmed,From Contact,17,2020-09-29T14:21:07.977
100,2020-04-10T00:00:00.000,Death,Community,2,2020-09-29T14:21:07.977
101,2020-04-10T00:00:00.000,Confirmed,From Contact,9,2020-09-29T14:21:07.977
102,2020-04-10T00:00:00.000,Confirmed,Community,17,2020-09-29T14:21:07.977
103,2020-04-11T00:00:00.000,Confirmed,From Contact,7,2020-09-29T14:21:07.977
104,2020-04-11T00:00:00.000,Confirmed,Community,16,2020-09-29T14:21:07.977
105,2020-04-11T00:00:00.000,Death,From Contact,1,2020-09-29T14:21:07.977
106,2020-04-12T00:00:00.000,Confirmed,Community,9,2020-09-29T14:21:07.977
107,2020-04-12T00:00:00.000,Confirmed,From Contact,9,2020-09-29T14:21:07.977
108,2020-04-13T00:00:00.000,Confirmed,Unknown,1,2020-09-29T14:21:07.977
109,2020-04-13T00:00:00.000,Confirmed,Community,17,2020-09-29T14:21:07.977
110,2020-04-13T00:00:00.000,Confirmed,From Contact,14,2020-09-29T14:21:07.977
111,2020-04-13T00:00:00.000,Death,Unknown,1,2020-09-29T14:21:07.977
112,2020-04-14T00:00:00.000,Death,From Contact,1,2020-09-29T14:21:07.977
113,2020-04-14T00:00:00.000,Confirmed,From Contact,18,2020-09-29T14:21:07.977
