,specimen_collection_date,case_disposition,transmission_category,case_count,last_updated_at
0,2020-03-03T00:00:00.000,Confirmed,Community,2,2020-09-04T15:19:15.133
1,2020-03-05T00:00:00.000,Confirmed,Community,1,2020-09-04T15:19:15.133
2,2020-03-05T00:00:00.000,Confirmed,From Contact,5,2020-09-04T15:19:15.133
3,2020-03-07T00:00:00.000,Confirmed,From Contact,5,2020-09-04T15:19:15.133
4,2020-03-08T00:00:00.000,Confirmed,From Contact,1,2020-09-04T15:19:15.133
5,2020-03-10T00:00:00.000,Confirmed,From Contact,2,2020-09-04T15:19:15.133
6,2020-03-10T00:00:00.000,Confirmed,Community,4,2020-09-04T15:19:15.133
7,2020-03-11T00:00:00.000,Confirmed,From Contact,4,2020-09-04T15:19:15.133
8,2020-03-11T00:00:00.000,Confirmed,Community,5,2020-09-04T15:19:15.133
9,2020-03-12T00:00:00.000,Confirmed,Community,6,2020-09-04T15:19:15.133
10,2020-03-13T00:00:00.000,Confirmed,From Contact,3,2020-09-04T15:19:15.133
11,2020-03-13T00:00:00.000,Confirmed,Community,12,2020-09-04T15:19:15.133
12,2020-03-14T00:00:00.000,Confirmed,Community,10,2020-09-04T15:19:15.133
13,2020-03-15T00:00:00.000,Confirmed,Community,9,2020-09-04T15:19:15.133
14,2020-03-15T00:00:00.000,Confirmed,Unknown,1,2020-09-04T15:19:15.133
15,2020-03-15T00:00:00.000,Confirmed,From Contact,1,2020-09-04T15:19:15.133
16,2020-03-16T00:00:00.000,Confirmed,Unknown,1,2020-09-04T15:19:15.133
17,2020-03-16T00:00:00.000,Confirmed,Community,31,2020-09-04T15:19:15.133
18,2020-03-16T00:00:00.000,Confirmed,From Contact,9,2020-09-04T15:19:15.133
19,2020-03-17T00:00:00.000,Confirmed,From Contact,5,2020-09-04T15:19:15.133
20,2020-03-17T00:00:00.000,Confirmed,Community,19,2020-09-04T15:19:15.133
21,2020-03-17T00:00:00.000,Death,From Contact,1,2020-09-04T15:19:15.133
22,2020-03-17T00:00:00.000,Confirmed,Unknown,2,2020-09-04T15:19:15.133
23,2020-03-18T00:00:00.000,Confirmed,Unknown,1,2020-09-04T15:19:15.133
24,2020-03-18T00:00:00.000,Confirmed,From Contact,6,2020-09-04T15:19:15.133
25,2020-03-18T00:00:00.000,Confirmed,Community,14,2020-09-04T15:19:15.133
26,2020-03-19T00:00:00.000,Confirmed,Community,16,2020-09-04T15:19:15.133
27,2020-03-19T00:00:00.000,Confirmed,From Contact,3,2020-09-04T15:19:15.133
28,2020-03-20T00:00:00.000,Confirmed,Community,30,2020-09-04T15:19:15.133
29,2020-03-20T00:00:00.000,Confirmed,Unknown,1,2020-09-04T15:19:15.133
30,2020-03-20T00:00:00.000,Confirmed,From Contact,5,2020-09-04T15:19:15.133
31,2020-03-21T00:00:00.000,Confirmed,Community,15,2020-09-04T15:19:15.133
32,2020-03-21T00:00:00.000,Confirmed,From Contact,2,2020-09-04T15:19:15.133
33,2020-03-22T00:00:00.000,Confirmed,Community,21,2020-09-04T15:19:15.133
34,2020-03-22T00:00:00.000,Confirmed,From Contact,3,2020-09-04T15:19:15.133
35,2020-03-23T00:00:00.000,Confirmed,Unknown,3,2020-09-04T15:19:15.133
36,2020-03-23T00:00:00.000,Confirmed,Community,26,2020-09-04T15:19:15.133
37,2020-03-23T00:00:00.000,Confirmed,From Contact,4,2020-09-04T15:19:15.133
38,2020-03-24T00:00:00.000,Death,Community,1,2020-09-04T15:19:15.133
39,2020-03-24T00:00:00.000,Confirmed,Community,32,2020-09-04T15:19:15.133
40,2020-03-24T00:00:00.000,Confirmed,From Contact,7,2020-09-04T15:19:15.133
41,2020-03-24T00:00:00.000,Confirmed,Unknown,2,2020-09-04T15:19:15.133
42,2020-03-25T00:00:00.000,Confirmed,Unknown,5,2020-09-04T15:19:15.133
43,2020-03-25T00:00:00.000,Confirmed,From Contact,4,2020-09-04T15:19:15.133
44,2020-03-25T00:00:00.000,Confirmed,Community,34,2020-09-04T15:19:15.133
45,2020-03-26T00:00:00.000,Death,Community,2,2020-09-04T15:19:15.133
46,2020-03-26T00:00:00.000,Confirmed,From Contact,6,2020-09-04T15:19:15.133
47,2020-03-26T00:00:00.000,Confirmed,Unknown,6,2020-09-04T15:19:15.133
48,2020-03-26T00:00:00.000,Confirmed,Community,28,2020-09-04T15:19:15.133
49,2020-03-26T00:00:00.000,Death,From Contact,1,2020-09-04T15:19:15.133
50,2020-03-27T00:00:00.000,Confirmed,Unknown,3,2020-09-04T15:19:15.133
51,2020-03-27T00:00:00.000,Confirmed,Community,25,2020-09-04T15:19:15.133
52,2020-03-27T00:00:00.000,Death,Community,1,2020-09-04T15:19:15.133
53,2020-03-27T00:00:00.000,Death,From Contact,1,2020-09-04T15:19:15.133
54,2020-03-27T00:00:00.000,Confirmed,From Contact,4,2020-09-04T15:19:15.133
55,2020-03-28T00:00:00.000,Confirmed,Community,13,2020-09-04T15:19:15.133
56,2020-03-28T00:00:00.000,Confirmed,From Contact,4,2020-09-04T15:19:15.133
57,2020-03-29T00:00:00.000,Confirmed,Unknown,1,2020-09-04T15:19:15.133
58,2020-03-29T00:00:00.000,Confirmed,From Contact,1,2020-09-04T15:19:15.133
59,2020-03-29T00:00:00.000,Confirmed,Community,11,2020-09-04T15:19:15.133
60,2020-03-30T00:00:00.000,Confirmed,Unknown,3,2020-09-04T15:19:15.133
61,2020-03-30T00:00:00.000,Death,Community,1,2020-09-04T15:19:15.133
62,2020-03-30T00:00:00.000,Confirmed,Community,27,2020-09-04T15:19:15.133
63,2020-03-30T00:00:00.000,Confirmed,From Contact,12,2020-09-04T15:19:15.133
64,2020-03-31T00:00:00.000,Confirmed,Unknown,12,2020-09-04T15:19:15.133
65,2020-03-31T00:00:00.000,Death,Community,1,2020-09-04T15:19:15.133
66,2020-03-31T00:00:00.000,Confirmed,From Contact,14,2020-09-04T15:19:15.133
67,2020-03-31T00:00:00.000,Confirmed,Community,29,2020-09-04T15:19:15.133
68,2020-04-01T00:00:00.000,Death,Community,2,2020-09-04T15:19:15.133
69,2020-04-01T00:00:00.000,Confirmed,Community,18,2020-09-04T15:19:15.133
70,2020-04-01T00:00:00.000,Death,From Contact,1,2020-09-04T15:19:15.133
71,2020-04-01T00:00:00.000,Confirmed,Unknown,7,2020-09-04T15:19:15.133
72,2020-04-01T00:00:00.000,Confirmed,From Contact,14,2020-09-04T15:19:15.133
73,2020-04-02T00:00:00.000,Confirmed,From Contact,11,2020-09-04T15:19:15.133
74,2020-04-02T00:00:00.000,Confirmed,Unknown,4,2020-09-04T15:19:15.133
75,2020-04-02T00:00:00.000,Confirmed,Community,18,2020-09-04T15:19:15.133
76,2020-04-03T00:00:00.000,Confirmed,Unknown,2,2020-09-04T15:19:15.133
77,2020-04-03T00:00:00.000,Confirmed,Community,13,2020-09-04T15:19:15.133
78,2020-04-03T00:00:00.000,Confirmed,From Contact,11,2020-09-04T15:19:15.133
79,2020-04-04T00:00:00.000,Confirmed,Community,7,2020-09-04T15:19:15.133
80,2020-04-04T00:00:00.000,Confirmed,From Contact,8,2020-09-04T15:19:15.133
81,2020-04-05T00:00:00.000,Confirmed,Unknown,4,2020-09-04T15:19:15.133
82,2020-04-05T00:00:00.000,Confirmed,From Contact,7,2020-09-04T15:19:15.133
83,2020-04-05T00:00:00.000,Death,Community,1,2020-09-04T15:19:15.133
84,2020-04-05T00:00:00.000,Confirmed,Community,24,2020-09-04T15:19:15.133
85,2020-04-06T00:00:00.000,Confirmed,Community,26,2020-09-04T15:19:15.133
86,2020-04-06T00:00:00.000,Death,From Contact,1,2020-09-04T15:19:15.133
87,2020-04-06T00:00:00.000,Confirmed,Unknown,8,2020-09-04T15:19:15.133
88,2020-04-06T00:00:00.000,Confirmed,From Contact,18,2020-09-04T15:19:15.133
89,2020-04-07T00:00:00.000,Death,Community,1,2020-09-04T15:19:15.133
90,2020-04-07T00:00:00.000,Confirmed,Unknown,7,2020-09-04T15:19:15.133
91,2020-04-07T00:00:00.000,Confirmed,From Contact,26,2020-09-04T15:19:15.133
92,2020-04-07T00:00:00.000,Confirmed,Community,24,2020-09-04T15:19:15.133
93,2020-04-08T00:00:00.000,Death,From Contact,1,2020-09-04T15:19:15.133
94,2020-04-08T00:00:00.000,Confirmed,From Contact,20,2020-09-04T15:19:15.133
95,2020-04-08T00:00:00.000,Confirmed,Community,44,2020-09-04T15:19:15.133
96,2020-04-08T00:00:00.000,Confirmed,Unknown,2,2020-09-04T15:19:15.133
97,2020-04-09T00:00:00.000,Confirmed,From Contact,17,2020-09-04T15:19:15.133
98,2020-04-09T00:00:00.000,Confirmed,Community,58,2020-09-04T15:19:15.133
99,2020-04-09T00:00:00.000,Confirmed,Unknown,2,2020-09-04T15:19:15.133
100,2020-04-10T00:00:00.000,Confirmed,From Contact,9,2020-09-04T15:19:15.133
101,2020-04-10T00:00:00.000,Confirmed,Community,17,2020-09-04T15:19:15.133
102,2020-04-10T00:00:00.000,Death,Community,2,2020-09-04T15:19:15.133
103,2020-04-11T00:00:00.000,Death,From Contact,1,2020-09-04T15:19:15.133
104,2020-04-11T00:00:00.000,Confirmed,Community,16,2020-09-04T15:19:15.133
105,2020-04-11T00:00:00.000,Confirmed,From Contact,7,2020-09-04T15:19:15.133
106,2020-04-12T00:00:00.000,Confirmed,From Contact,9,2020-09-04T15:19:15.133
107,2020-04-12T00:00:00.000,Confirmed,Community,9,2020-09-04T15:19:15.133
108,2020-04-13T00:00:00.000,Death,Unknown,1,2020-09-04T15:19:15.133
109,2020-04-13T00:00:00.000,Confirmed,Unknown,1,2020-09-04T15:19:15.133
110,2020-04-13T00:00:00.000,Confirmed,From Contact,13,2020-09-04T15:19:15.133
111,2020-04-13T00:00:00.000,Confirmed,Community,18,2020-09-04T15:19:15.133
112,2020-04-14T00:00:00.000,Confirmed,From Contact,18,2020-09-04T15:19:15.133
113,2020-04-14T00:00:00.000,Death,Community,2,2020-09-04T15:19:15.133
114,2020-04-14T00:00:00.000,Confirmed,Community,28,2020-09-04T15:19:15.133
115,2020-04-15T00:00:00.000,Confirmed,Unknown,1,2020-09-04T15:19:15.133
116,2020-04-15T00:00:00.000,Confirmed,Community,40,2020-09-04T15:19:15.133
117,2020-04-15T00:00:00.000,Confirmed,From Contact,11,2020-09-04T15:19:15.133
118,2020-04-15T00:00:00.000,Death,From Contact,1,2020-09-04T15:19:15.133
119,2020-04-16T00:00:00.000,Confirmed,From Contact,9,2020-09-04T15:19:15.133
120,2020-04-16T00:00:00.000,Death,From Contact,1,2020-09-04T15:19:15.133
121,2020-04-16T00:00:00.000,Confirmed,Community,23,2020-09-04T15:19:15.133
122,2020-04-17T00:00:00.000,Confirmed,Community,28,2020-09-04T15:19:15.133
123,2020-04-17T00:00:00.000,Confirmed,From Contact,16,2020-09-04T15:19:15.133
124,2020-04-18T00:00:00.000,Confirmed,From Contact,5,2020-09-04T15:19:15.133
125,2020-04-18T00:00:00.000,Confirmed,Community,9,2020-09-04T15:19:15.133
126,2020-04-18T00:00:00.000,Death,Community,1,2020-09-04T15:19:15.133
127,2020-04-19T00:00:00.000,Confirmed,Community,26,2020-09-04T15:19:15.133
