,specimen_collection_date,case_disposition,transmission_category,case_count,last_updated_at
0,2020-03-03T00:00:00.000,Confirmed,Community,2,2020-09-01T15:21:01.173
1,2020-03-05T00:00:00.000,Confirmed,Community,1,2020-09-01T15:21:01.173
2,2020-03-05T00:00:00.000,Confirmed,From Contact,5,2020-09-01T15:21:01.173
3,2020-03-07T00:00:00.000,Confirmed,From Contact,5,2020-09-01T15:21:01.173
4,2020-03-08T00:00:00.000,Confirmed,From Contact,1,2020-09-01T15:21:01.173
5,2020-03-10T00:00:00.000,Confirmed,From Contact,2,2020-09-01T15:21:01.173
6,2020-03-10T00:00:00.000,Confirmed,Community,4,2020-09-01T15:21:01.173
7,2020-03-11T00:00:00.000,Confirmed,From Contact,4,2020-09-01T15:21:01.173
8,2020-03-11T00:00:00.000,Confirmed,Community,5,2020-09-01T15:21:01.173
9,2020-03-12T00:00:00.000,Confirmed,Community,6,2020-09-01T15:21:01.173
10,2020-03-13T00:00:00.000,Confirmed,From Contact,3,2020-09-01T15:21:01.173
11,2020-03-13T00:00:00.000,Confirmed,Community,12,2020-09-01T15:21:01.173
12,2020-03-14T00:00:00.000,Confirmed,Community,10,2020-09-01T15:21:01.173
13,2020-03-15T00:00:00.000,Confirmed,Unknown,1,2020-09-01T15:21:01.173
14,2020-03-15T00:00:00.000,Confirmed,From Contact,1,2020-09-01T15:21:01.173
15,2020-03-15T00:00:00.000,Confirmed,Community,9,2020-09-01T15:21:01.173
16,2020-03-16T00:00:00.000,Confirmed,Unknown,1,2020-09-01T15:21:01.173
17,2020-03-16T00:00:00.000,Confirmed,From Contact,9,2020-09-01T15:21:01.173
18,2020-03-16T00:00:00.000,Confirmed,Community,31,2020-09-01T15:21:01.173
19,2020-03-17T00:00:00.000,Confirmed,Unknown,2,2020-09-01T15:21:01.173
20,2020-03-17T00:00:00.000,Confirmed,From Contact,5,2020-09-01T15:21:01.173
21,2020-03-17T00:00:00.000,Confirmed,Community,19,2020-09-01T15:21:01.173
22,2020-03-17T00:00:00.000,Death,From Contact,1,2020-09-01T15:21:01.173
23,2020-03-18T00:00:00.000,Confirmed,Unknown,1,2020-09-01T15:21:01.173
24,2020-03-18T00:00:00.000,Confirmed,From Contact,6,2020-09-01T15:21:01.173
25,2020-03-18T00:00:00.000,Confirmed,Community,14,2020-09-01T15:21:01.173
26,2020-03-19T00:00:00.000,Confirmed,From Contact,3,2020-09-01T15:21:01.173
27,2020-03-19T00:00:00.000,Confirmed,Community,16,2020-09-01T15:21:01.173
28,2020-03-20T00:00:00.000,Confirmed,Community,30,2020-09-01T15:21:01.173
29,2020-03-20T00:00:00.000,Confirmed,Unknown,1,2020-09-01T15:21:01.173
30,2020-03-20T00:00:00.000,Confirmed,From Contact,5,2020-09-01T15:21:01.173
31,2020-03-21T00:00:00.000,Confirmed,Community,15,2020-09-01T15:21:01.173
32,2020-03-21T00:00:00.000,Confirmed,From Contact,2,2020-09-01T15:21:01.173
33,2020-03-22T00:00:00.000,Confirmed,Community,21,2020-09-01T15:21:01.173
34,2020-03-22T00:00:00.000,Confirmed,From Contact,3,2020-09-01T15:21:01.173
35,2020-03-23T00:00:00.000,Confirmed,From Contact,4,2020-09-01T15:21:01.173
36,2020-03-23T00:00:00.000,Confirmed,Unknown,3,2020-09-01T15:21:01.173
37,2020-03-23T00:00:00.000,Confirmed,Community,26,2020-09-01T15:21:01.173
38,2020-03-24T00:00:00.000,Death,Community,1,2020-09-01T15:21:01.173
39,2020-03-24T00:00:00.000,Confirmed,Community,32,2020-09-01T15:21:01.173
40,2020-03-24T00:00:00.000,Confirmed,From Contact,7,2020-09-01T15:21:01.173
41,2020-03-24T00:00:00.000,Confirmed,Unknown,2,2020-09-01T15:21:01.173
42,2020-03-25T00:00:00.000,Confirmed,Community,34,2020-09-01T15:21:01.173
43,2020-03-25T00:00:00.000,Confirmed,From Contact,4,2020-09-01T15:21:01.173
44,2020-03-25T00:00:00.000,Confirmed,Unknown,5,2020-09-01T15:21:01.173
45,2020-03-26T00:00:00.000,Confirmed,Unknown,6,2020-09-01T15:21:01.173
46,2020-03-26T00:00:00.000,Confirmed,From Contact,6,2020-09-01T15:21:01.173
47,2020-03-26T00:00:00.000,Death,Community,2,2020-09-01T15:21:01.173
48,2020-03-26T00:00:00.000,Death,From Contact,1,2020-09-01T15:21:01.173
49,2020-03-26T00:00:00.000,Confirmed,Community,28,2020-09-01T15:21:01.173
50,2020-03-27T00:00:00.000,Death,From Contact,1,2020-09-01T15:21:01.173
51,2020-03-27T00:00:00.000,Death,Community,1,2020-09-01T15:21:01.173
52,2020-03-27T00:00:00.000,Confirmed,From Contact,4,2020-09-01T15:21:01.173
53,2020-03-27T00:00:00.000,Confirmed,Unknown,3,2020-09-01T15:21:01.173
54,2020-03-27T00:00:00.000,Confirmed,Community,25,2020-09-01T15:21:01.173
55,2020-03-28T00:00:00.000,Confirmed,Community,13,2020-09-01T15:21:01.173
56,2020-03-28T00:00:00.000,Confirmed,From Contact,4,2020-09-01T15:21:01.173
57,2020-03-29T00:00:00.000,Confirmed,Community,11,2020-09-01T15:21:01.173
58,2020-03-29T00:00:00.000,Confirmed,From Contact,1,2020-09-01T15:21:01.173
59,2020-03-29T00:00:00.000,Confirmed,Unknown,1,2020-09-01T15:21:01.173
60,2020-03-30T00:00:00.000,Confirmed,Community,27,2020-09-01T15:21:01.173
61,2020-03-30T00:00:00.000,Confirmed,Unknown,3,2020-09-01T15:21:01.173
62,2020-03-30T00:00:00.000,Confirmed,From Contact,12,2020-09-01T15:21:01.173
63,2020-03-30T00:00:00.000,Death,Community,1,2020-09-01T15:21:01.173
64,2020-03-31T00:00:00.000,Confirmed,Community,29,2020-09-01T15:21:01.173
65,2020-03-31T00:00:00.000,Confirmed,Unknown,12,2020-09-01T15:21:01.173
66,2020-03-31T00:00:00.000,Death,Community,1,2020-09-01T15:21:01.173
67,2020-03-31T00:00:00.000,Confirmed,From Contact,14,2020-09-01T15:21:01.173
68,2020-04-01T00:00:00.000,Death,From Contact,1,2020-09-01T15:21:01.173
69,2020-04-01T00:00:00.000,Confirmed,From Contact,14,2020-09-01T15:21:01.173
70,2020-04-01T00:00:00.000,Confirmed,Unknown,7,2020-09-01T15:21:01.173
71,2020-04-01T00:00:00.000,Confirmed,Community,18,2020-09-01T15:21:01.173
72,2020-04-01T00:00:00.000,Death,Community,2,2020-09-01T15:21:01.173
73,2020-04-02T00:00:00.000,Confirmed,Community,18,2020-09-01T15:21:01.173
74,2020-04-02T00:00:00.000,Confirmed,Unknown,4,2020-09-01T15:21:01.173
75,2020-04-02T00:00:00.000,Confirmed,From Contact,11,2020-09-01T15:21:01.173
76,2020-04-03T00:00:00.000,Confirmed,Community,13,2020-09-01T15:21:01.173
77,2020-04-03T00:00:00.000,Confirmed,Unknown,3,2020-09-01T15:21:01.173
78,2020-04-03T00:00:00.000,Confirmed,From Contact,11,2020-09-01T15:21:01.173
79,2020-04-04T00:00:00.000,Confirmed,Community,7,2020-09-01T15:21:01.173
80,2020-04-04T00:00:00.000,Confirmed,From Contact,8,2020-09-01T15:21:01.173
81,2020-04-05T00:00:00.000,Confirmed,Unknown,4,2020-09-01T15:21:01.173
82,2020-04-05T00:00:00.000,Confirmed,From Contact,7,2020-09-01T15:21:01.173
83,2020-04-05T00:00:00.000,Death,Community,1,2020-09-01T15:21:01.173
84,2020-04-05T00:00:00.000,Confirmed,Community,24,2020-09-01T15:21:01.173
85,2020-04-06T00:00:00.000,Confirmed,Community,26,2020-09-01T15:21:01.173
86,2020-04-06T00:00:00.000,Confirmed,From Contact,18,2020-09-01T15:21:01.173
87,2020-04-06T00:00:00.000,Death,From Contact,1,2020-09-01T15:21:01.173
88,2020-04-06T00:00:00.000,Confirmed,Unknown,8,2020-09-01T15:21:01.173
89,2020-04-07T00:00:00.000,Death,Community,1,2020-09-01T15:21:01.173
90,2020-04-07T00:00:00.000,Confirmed,Unknown,7,2020-09-01T15:21:01.173
91,2020-04-07T00:00:00.000,Confirmed,From Contact,26,2020-09-01T15:21:01.173
92,2020-04-07T00:00:00.000,Confirmed,Community,24,2020-09-01T15:21:01.173
93,2020-04-08T00:00:00.000,Confirmed,From Contact,20,2020-09-01T15:21:01.173
94,2020-04-08T00:00:00.000,Confirmed,Community,44,2020-09-01T15:21:01.173
95,2020-04-08T00:00:00.000,Confirmed,Unknown,2,2020-09-01T15:21:01.173
96,2020-04-08T00:00:00.000,Death,From Contact,1,2020-09-01T15:21:01.173
97,2020-04-09T00:00:00.000,Confirmed,Unknown,2,2020-09-01T15:21:01.173
98,2020-04-09T00:00:00.000,Confirmed,Community,58,2020-09-01T15:21:01.173
99,2020-04-09T00:00:00.000,Confirmed,From Contact,17,2020-09-01T15:21:01.173
100,2020-04-10T00:00:00.000,Confirmed,From Contact,9,2020-09-01T15:21:01.173
101,2020-04-10T00:00:00.000,Death,Community,2,2020-09-01T15:21:01.173
102,2020-04-10T00:00:00.000,Confirmed,Community,17,2020-09-01T15:21:01.173
103,2020-04-11T00:00:00.000,Confirmed,From Contact,7,2020-09-01T15:21:01.173
104,2020-04-11T00:00:00.000,Confirmed,Community,16,2020-09-01T15:21:01.173
105,2020-04-11T00:00:00.000,Death,From Contact,1,2020-09-01T15:21:01.173
106,2020-04-12T00:00:00.000,Confirmed,Community,9,2020-09-01T15:21:01.173
107,2020-04-12T00:00:00.000,Confirmed,From Contact,9,2020-09-01T15:21:01.173
108,2020-04-13T00:00:00.000,Confirmed,From Contact,13,2020-09-01T15:21:01.173
109,2020-04-13T00:00:00.000,Confirmed,Community,18,2020-09-01T15:21:01.173
110,2020-04-13T00:00:00.000,Death,Unknown,1,2020-09-01T15:21:01.173
111,2020-04-13T00:00:00.000,Confirmed,Unknown,1,2020-09-01T15:21:01.173
112,2020-04-14T00:00:00.000,Confirmed,Community,28,2020-09-01T15:21:01.173
113,2020-04-14T00:00:00.000,Confirmed,From Contact,18,2020-09-01T15:21:01.173
114,2020-04-14T00:00:00.000,Death,Community,2,2020-09-01T15:21:01.173
115,2020-04-15T00:00:00.000,Confirmed,From Contact,11,2020-09-01T15:21:01.173
116,2020-04-15T00:00:00.000,Confirmed,Unknown,1,2020-09-01T15:21:01.173
117,2020-04-15T00:00:00.000,Death,From Contact,1,2020-09-01T15:21:01.173
118,2020-04-15T00:00:00.000,Confirmed,Community,40,2020-09-01T15:21:01.173
119,2020-04-16T00:00:00.000,Confirmed,Community,23,2020-09-01T15:21:01.173
120,2020-04-16T00:00:00.000,Confirmed,From Contact,9,2020-09-01T15:21:01.173
121,2020-04-16T00:00:00.000,Death,From Contact,1,2020-09-01T15:21:01.173
122,2020-04-17T00:00:00.000,Confirmed,Community,28,2020-09-01T15:21:01.173
123,2020-04-17T00:00:00.000,Confirmed,From Contact,16,2020-09-01T15:21:01.173
124,2020-04-18T00:00:00.000,Confirmed,From Contact,5,2020-09-01T15:21:01.173
125,2020-04-18T00:00:00.000,Confirmed,Community,9,2020-09-01T15:21:01.173
126,2020-04-18T00:00:00.000,Death,Community,1,2020-09-01T15:21:01.173
127,2020-04-19T00:00:00.000,Confirmed,Unknown,1,2020-09-01T15:21:01.173
128,2020-04-19T00:00:00.000,Confirmed,From Contact,5,2020-09-01T15:21:01.173
129,2020-04-19T00:00:00.000,Death,Community,1,2020-09-01T15:21:01.173
130,2020-04-19T00:00:00.000,Confirmed,Community,26,2020-09-01T15:21:01.173
131,2020-04-20T00:00:00.000,Confirmed,Community,26,2020-09-01T15:21:01.173
132,2020-04-20T00:00:00.000,Confirmed,Unknown,1,2020-09-01T15:21:01.173
133,2020-04-20T00:00:00.000,Confirmed,From Contact,12,2020-09-01T15:21:01.173
134,2020-04-21T00:00:00.000,Confirmed,Unknown,1,2020-09-01T15:21:01.173
135,2020-04-21T00:00:00.000,Confirmed,Community,14,2020-09-01T15:21:01.173
136,2020-04-21T00:00:00.000,Confirmed,From Contact,15,2020-09-01T15:21:01.173
137,2020-04-22T00:00:00.000,Death,Community,1,2020-09-01T15:21:01.173
138,2020-04-22T00:00:00.000,Confirmed,From Contact,12,2020-09-01T15:21:01.173
139,2020-04-22T00:00:00.000,Confirmed,Community,20,2020-09-01T15:21:01.173
140,2020-04-23T00:00:00.000,Death,From Contact,1,2020-09-01T15:21:01.173
141,2020-04-23T00:00:00.000,Confirmed,Community,32,2020-09-01T15:21:01.173
142,2020-04-23T00:00:00.000,Confirmed,From Contact,14,2020-09-01T15:21:01.173
143,2020-04-24T00:00:00.000,Confirmed,Community,16,2020-09-01T15:21:01.173
144,2020-04-24T00:00:00.000,Confirmed,From Contact,20,2020-09-01T15:21:01.173
145,2020-04-25T00:00:00.000,Confirmed,From Contact,18,2020-09-01T15:21:01.173
146,2020-04-25T00:00:00.000,Confirmed,Community,34,2020-09-01T15:21:01.173
147,2020-04-25T00:00:00.000,Death,Community,1,2020-09-01T15:21:01.173
148,2020-04-26T00:00:00.000,Confirmed,From Contact,9,2020-09-01T15:21:01.173
149,2020-04-26T00:00:00.000,Confirmed,Community,22,2020-09-01T15:21:01.173
150,2020-04-27T00:00:00.000,Confirmed,Community,24,2020-09-01T15:21:01.173
151,2020-04-27T00:00:00.000,Confirmed,From Contact,12,2020-09-01T15:21:01.173
152,2020-04-28T00:00:00.000,Confirmed,From Contact,26,2020-09-01T15:21:01.173
153,2020-04-28T00:00:00.000,Death,From Contact,1,2020-09-01T15:21:01.173
154,2020-04-28T00:00:00.000,Confirmed,Community,46,2020-09-01T15:21:01.173
155,2020-04-29T00:00:00.000,Death,From Contact,2,2020-09-01T15:21:01.173
156,2020-04-29T00:00:00.000,Confirmed,Community,27,2020-09-01T15:21:01.173
157,2020-04-29T00:00:00.000,Death,Community,1,2020-09-01T15:21:01.173
158,2020-04-29T00:00:00.000,Confirmed,From Contact,22,2020-09-01T15:21:01.173
159,2020-04-30T00:00:00.000,Confirmed,Community,19,2020-09-01T15:21:01.173
160,2020-04-30T00:00:00.000,Death,From Contact,1,2020-09-01T15:21:01.173
161,2020-04-30T00:00:00.000,Confirmed,From Contact,19,2020-09-01T15:21:01.173
162,2020-05-01T00:00:00.000,Death,From Contact,1,2020-09-01T15:21:01.173
163,2020-05-01T00:00:00.000,Confirmed,Community,17,2020-09-01T15:21:01.173
164,2020-05-01T00:00:00.000,Confirmed,From Contact,17,2020-09-01T15:21:01.173
165,2020-05-02T00:00:00.000,Confirmed,Community,30,2020-09-01T15:21:01.173
166,2020-05-02T00:00:00.000,Confirmed,From Contact,15,2020-09-01T15:21:01.173
167,2020-05-03T00:00:00.000,Confirmed,Community,6,2020-09-01T15:21:01.173
168,2020-05-03T00:00:00.000,Confirmed,Unknown,1,2020-09-01T15:21:01.173
169,2020-05-03T00:00:00.000,Confirmed,From Contact,6,2020-09-01T15:21:01.173
170,2020-05-04T00:00:00.000,Confirmed,Unknown,2,2020-09-01T15:21:01.173
171,2020-05-04T00:00:00.000,Confirmed,Community,15,2020-09-01T15:21:01.173
172,2020-05-04T00:00:00.000,Confirmed,From Contact,27,2020-09-01T15:21:01.173
