,specimen_collection_date,case_disposition,transmission_category,case_count,last_updated_at
0,2020-03-03T00:00:00.000,Confirmed,Community,2,2020-09-06T15:19:27.670
1,2020-03-05T00:00:00.000,Confirmed,Community,1,2020-09-06T15:19:27.670
2,2020-03-05T00:00:00.000,Confirmed,From Contact,5,2020-09-06T15:19:27.670
3,2020-03-07T00:00:00.000,Confirmed,From Contact,5,2020-09-06T15:19:27.670
4,2020-03-08T00:00:00.000,Confirmed,From Contact,1,2020-09-06T15:19:27.670
5,2020-03-10T00:00:00.000,Confirmed,From Contact,2,2020-09-06T15:19:27.670
6,2020-03-10T00:00:00.000,Confirmed,Community,4,2020-09-06T15:19:27.670
7,2020-03-11T00:00:00.000,Confirmed,From Contact,4,2020-09-06T15:19:27.670
8,2020-03-11T00:00:00.000,Confirmed,Community,5,2020-09-06T15:19:27.670
9,2020-03-12T00:00:00.000,Confirmed,Community,6,2020-09-06T15:19:27.670
10,2020-03-13T00:00:00.000,Confirmed,From Contact,3,2020-09-06T15:19:27.670
11,2020-03-13T00:00:00.000,Confirmed,Community,12,2020-09-06T15:19:27.670
12,2020-03-14T00:00:00.000,Confirmed,Community,10,2020-09-06T15:19:27.670
13,2020-03-15T00:00:00.000,Confirmed,Community,9,2020-09-06T15:19:27.670
14,2020-03-15T00:00:00.000,Confirmed,Unknown,1,2020-09-06T15:19:27.670
15,2020-03-15T00:00:00.000,Confirmed,From Contact,1,2020-09-06T15:19:27.670
16,2020-03-16T00:00:00.000,Confirmed,Unknown,1,2020-09-06T15:19:27.670
17,2020-03-16T00:00:00.000,Confirmed,Community,31,2020-09-06T15:19:27.670
18,2020-03-16T00:00:00.000,Confirmed,From Contact,9,2020-09-06T15:19:27.670
19,2020-03-17T00:00:00.000,Confirmed,From Contact,5,2020-09-06T15:19:27.670
20,2020-03-17T00:00:00.000,Confirmed,Community,19,2020-09-06T15:19:27.670
21,2020-03-17T00:00:00.000,Death,From Contact,1,2020-09-06T15:19:27.670
22,2020-03-17T00:00:00.000,Confirmed,Unknown,2,2020-09-06T15:19:27.670
23,2020-03-18T00:00:00.000,Confirmed,Unknown,1,2020-09-06T15:19:27.670
24,2020-03-18T00:00:00.000,Confirmed,From Contact,6,2020-09-06T15:19:27.670
25,2020-03-18T00:00:00.000,Confirmed,Community,14,2020-09-06T15:19:27.670
26,2020-03-19T00:00:00.000,Confirmed,Community,16,2020-09-06T15:19:27.670
27,2020-03-19T00:00:00.000,Confirmed,From Contact,3,2020-09-06T15:19:27.670
28,2020-03-20T00:00:00.000,Confirmed,Community,30,2020-09-06T15:19:27.670
29,2020-03-20T00:00:00.000,Confirmed,Unknown,1,2020-09-06T15:19:27.670
30,2020-03-20T00:00:00.000,Confirmed,From Contact,5,2020-09-06T15:19:27.670
31,2020-03-21T00:00:00.000,Confirmed,Community,15,2020-09-06T15:19:27.670
32,2020-03-21T00:00:00.000,Confirmed,From Contact,2,2020-09-06T15:19:27.670
33,2020-03-22T00:00:00.000,Confirmed,Community,21,2020-09-06T15:19:27.670
34,2020-03-22T00:00:00.000,Confirmed,From Contact,3,2020-09-06T15:19:27.670
35,2020-03-23T00:00:00.000,Confirmed,Unknown,3,2020-09-06T15:19:27.670
36,2020-03-23T00:00:00.000,Confirmed,Community,26,2020-09-06T15:19:27.670
37,2020-03-23T00:00:00.000,Confirmed,From Contact,4,2020-09-06T15:19:27.670
38,2020-03-24T00:00:00.000,Death,Community,1,2020-09-06T15:19:27.670
39,2020-03-24T00:00:00.000,Confirmed,Community,32,2020-09-06T15:19:27.670
40,2020-03-24T00:00:00.000,Confirmed,From Contact,7,2020-09-06T15:19:27.670
41,2020-03-24T00:00:00.000,Confirmed,Unknown,2,2020-09-06T15:19:27.670
42,2020-03-25T00:00:00.000,Confirmed,Unknown,5,2020-09-06T15:19:27.670
43,2020-03-25T00:00:00.000,Confirmed,From Contact,4,2020-09-06T15:19:27.670
44,2020-03-25T00:00:00.000,Confirmed,Community,34,2020-09-06T15:19:27.670
45,2020-03-26T00:00:00.000,Confirmed,Community,28,2020-09-06T15:19:27.670
46,2020-03-26T00:00:00.000,Death,Community,2,2020-09-06T15:19:27.670
47,2020-03-26T00:00:00.000,Confirmed,From Contact,6,2020-09-06T15:19:27.670
48,2020-03-26T00:00:00.000,Confirmed,Unknown,6,2020-09-06T15:19:27.670
49,2020-03-26T00:00:00.000,Death,From Contact,1,2020-09-06T15:19:27.670
50,2020-03-27T00:00:00.000,Death,Community,1,2020-09-06T15:19:27.670
51,2020-03-27T00:00:00.000,Confirmed,Community,25,2020-09-06T15:19:27.670
52,2020-03-27T00:00:00.000,Confirmed,Unknown,3,2020-09-06T15:19:27.670
53,2020-03-27T00:00:00.000,Death,From Contact,1,2020-09-06T15:19:27.670
54,2020-03-27T00:00:00.000,Confirmed,From Contact,4,2020-09-06T15:19:27.670
55,2020-03-28T00:00:00.000,Confirmed,Community,13,2020-09-06T15:19:27.670
56,2020-03-28T00:00:00.000,Confirmed,From Contact,4,2020-09-06T15:19:27.670
57,2020-03-29T00:00:00.000,Confirmed,Community,11,2020-09-06T15:19:27.670
58,2020-03-29T00:00:00.000,Confirmed,From Contact,1,2020-09-06T15:19:27.670
59,2020-03-29T00:00:00.000,Confirmed,Unknown,1,2020-09-06T15:19:27.670
60,2020-03-30T00:00:00.000,Confirmed,From Contact,12,2020-09-06T15:19:27.670
61,2020-03-30T00:00:00.000,Confirmed,Unknown,3,2020-09-06T15:19:27.670
62,2020-03-30T00:00:00.000,Death,Community,1,2020-09-06T15:19:27.670
63,2020-03-30T00:00:00.000,Confirmed,Community,27,2020-09-06T15:19:27.670
64,2020-03-31T00:00:00.000,Death,Community,1,2020-09-06T15:19:27.670
65,2020-03-31T00:00:00.000,Confirmed,From Contact,14,2020-09-06T15:19:27.670
66,2020-03-31T00:00:00.000,Confirmed,Community,29,2020-09-06T15:19:27.670
67,2020-03-31T00:00:00.000,Confirmed,Unknown,12,2020-09-06T15:19:27.670
68,2020-04-01T00:00:00.000,Death,From Contact,1,2020-09-06T15:19:27.670
69,2020-04-01T00:00:00.000,Confirmed,Community,18,2020-09-06T15:19:27.670
70,2020-04-01T00:00:00.000,Confirmed,From Contact,14,2020-09-06T15:19:27.670
71,2020-04-01T00:00:00.000,Confirmed,Unknown,7,2020-09-06T15:19:27.670
72,2020-04-01T00:00:00.000,Death,Community,2,2020-09-06T15:19:27.670
73,2020-04-02T00:00:00.000,Confirmed,Unknown,4,2020-09-06T15:19:27.670
74,2020-04-02T00:00:00.000,Confirmed,Community,18,2020-09-06T15:19:27.670
75,2020-04-02T00:00:00.000,Confirmed,From Contact,11,2020-09-06T15:19:27.670
76,2020-04-03T00:00:00.000,Confirmed,Community,13,2020-09-06T15:19:27.670
77,2020-04-03T00:00:00.000,Confirmed,Unknown,3,2020-09-06T15:19:27.670
78,2020-04-03T00:00:00.000,Confirmed,From Contact,11,2020-09-06T15:19:27.670
79,2020-04-04T00:00:00.000,Confirmed,Community,7,2020-09-06T15:19:27.670
80,2020-04-04T00:00:00.000,Confirmed,From Contact,8,2020-09-06T15:19:27.670
81,2020-04-05T00:00:00.000,Confirmed,Unknown,4,2020-09-06T15:19:27.670
82,2020-04-05T00:00:00.000,Confirmed,From Contact,7,2020-09-06T15:19:27.670
83,2020-04-05T00:00:00.000,Confirmed,Community,24,2020-09-06T15:19:27.670
84,2020-04-05T00:00:00.000,Death,Community,1,2020-09-06T15:19:27.670
85,2020-04-06T00:00:00.000,Confirmed,Community,26,2020-09-06T15:19:27.670
86,2020-04-06T00:00:00.000,Death,From Contact,1,2020-09-06T15:19:27.670
87,2020-04-06T00:00:00.000,Confirmed,Unknown,8,2020-09-06T15:19:27.670
88,2020-04-06T00:00:00.000,Confirmed,From Contact,18,2020-09-06T15:19:27.670
89,2020-04-07T00:00:00.000,Confirmed,Community,24,2020-09-06T15:19:27.670
90,2020-04-07T00:00:00.000,Confirmed,From Contact,26,2020-09-06T15:19:27.670
