,specimen_collection_date,case_disposition,transmission_category,case_count,last_updated_at
0,2020-03-03T00:00:00.000,Confirmed,Community,2,2020-09-19T14:20:05.213
1,2020-03-05T00:00:00.000,Confirmed,From Contact,5,2020-09-19T14:20:05.213
2,2020-03-05T00:00:00.000,Confirmed,Community,1,2020-09-19T14:20:05.213
3,2020-03-07T00:00:00.000,Confirmed,From Contact,5,2020-09-19T14:20:05.213
4,2020-03-08T00:00:00.000,Confirmed,From Contact,1,2020-09-19T14:20:05.213
5,2020-03-10T00:00:00.000,Confirmed,From Contact,2,2020-09-19T14:20:05.213
6,2020-03-10T00:00:00.000,Confirmed,Community,4,2020-09-19T14:20:05.213
7,2020-03-11T00:00:00.000,Confirmed,From Contact,4,2020-09-19T14:20:05.213
8,2020-03-11T00:00:00.000,Confirmed,Community,5,2020-09-19T14:20:05.213
9,2020-03-12T00:00:00.000,Confirmed,Community,6,2020-09-19T14:20:05.213
10,2020-03-13T00:00:00.000,Confirmed,From Contact,3,2020-09-19T14:20:05.213
11,2020-03-13T00:00:00.000,Confirmed,Community,12,2020-09-19T14:20:05.213
12,2020-03-14T00:00:00.000,Confirmed,Community,10,2020-09-19T14:20:05.213
13,2020-03-15T00:00:00.000,Confirmed,Unknown,1,2020-09-19T14:20:05.213
14,2020-03-15T00:00:00.000,Confirmed,Community,9,2020-09-19T14:20:05.213
15,2020-03-15T00:00:00.000,Confirmed,From Contact,1,2020-09-19T14:20:05.213
16,2020-03-16T00:00:00.000,Confirmed,From Contact,9,2020-09-19T14:20:05.213
17,2020-03-16T00:00:00.000,Confirmed,Community,31,2020-09-19T14:20:05.213
18,2020-03-16T00:00:00.000,Confirmed,Unknown,1,2020-09-19T14:20:05.213
19,2020-03-17T00:00:00.000,Death,From Contact,1,2020-09-19T14:20:05.213
20,2020-03-17T00:00:00.000,Confirmed,Unknown,2,2020-09-19T14:20:05.213
21,2020-03-17T00:00:00.000,Confirmed,Community,19,2020-09-19T14:20:05.213
22,2020-03-17T00:00:00.000,Confirmed,From Contact,5,2020-09-19T14:20:05.213
23,2020-03-18T00:00:00.000,Confirmed,From Contact,6,2020-09-19T14:20:05.213
24,2020-03-18T00:00:00.000,Confirmed,Community,14,2020-09-19T14:20:05.213
25,2020-03-18T00:00:00.000,Confirmed,Unknown,1,2020-09-19T14:20:05.213
26,2020-03-19T00:00:00.000,Confirmed,Community,16,2020-09-19T14:20:05.213
27,2020-03-19T00:00:00.000,Confirmed,From Contact,3,2020-09-19T14:20:05.213
28,2020-03-20T00:00:00.000,Confirmed,Unknown,1,2020-09-19T14:20:05.213
29,2020-03-20T00:00:00.000,Confirmed,From Contact,5,2020-09-19T14:20:05.213
30,2020-03-20T00:00:00.000,Confirmed,Community,30,2020-09-19T14:20:05.213
31,2020-03-21T00:00:00.000,Confirmed,From Contact,2,2020-09-19T14:20:05.213
32,2020-03-21T00:00:00.000,Confirmed,Community,15,2020-09-19T14:20:05.213
33,2020-03-22T00:00:00.000,Confirmed,Community,21,2020-09-19T14:20:05.213
34,2020-03-22T00:00:00.000,Confirmed,From Contact,3,2020-09-19T14:20:05.213
35,2020-03-23T00:00:00.000,Confirmed,Unknown,3,2020-09-19T14:20:05.213
36,2020-03-23T00:00:00.000,Confirmed,From Contact,4,2020-09-19T14:20:05.213
37,2020-03-23T00:00:00.000,Confirmed,Community,26,2020-09-19T14:20:05.213
38,2020-03-24T00:00:00.000,Confirmed,Community,32,2020-09-19T14:20:05.213
39,2020-03-24T00:00:00.000,Confirmed,From Contact,7,2020-09-19T14:20:05.213
40,2020-03-24T00:00:00.000,Death,Community,1,2020-09-19T14:20:05.213
41,2020-03-24T00:00:00.000,Confirmed,Unknown,2,2020-09-19T14:20:05.213
42,2020-03-25T00:00:00.000,Confirmed,From Contact,4,2020-09-19T14:20:05.213
43,2020-03-25T00:00:00.000,Confirmed,Community,34,2020-09-19T14:20:05.213
44,2020-03-25T00:00:00.000,Confirmed,Unknown,5,2020-09-19T14:20:05.213
45,2020-03-26T00:00:00.000,Confirmed,From Contact,6,2020-09-19T14:20:05.213
46,2020-03-26T00:00:00.000,Confirmed,Unknown,6,2020-09-19T14:20:05.213
47,2020-03-26T00:00:00.000,Death,From Contact,1,2020-09-19T14:20:05.213
48,2020-03-26T00:00:00.000,Death,Community,2,2020-09-19T14:20:05.213
49,2020-03-26T00:00:00.000,Confirmed,Community,29,2020-09-19T14:20:05.213
50,2020-03-27T00:00:00.000,Death,From Contact,1,2020-09-19T14:20:05.213
51,2020-03-27T00:00:00.000,Confirmed,Community,25,2020-09-19T14:20:05.213
52,2020-03-27T00:00:00.000,Death,Community,1,2020-09-19T14:20:05.213
53,2020-03-27T00:00:00.000,Confirmed,From Contact,4,2020-09-19T14:20:05.213
54,2020-03-27T00:00:00.000,Confirmed,Unknown,3,2020-09-19T14:20:05.213
55,2020-03-28T00:00:00.000,Confirmed,Community,13,2020-09-19T14:20:05.213
56,2020-03-28T00:00:00.000,Confirmed,From Contact,4,2020-09-19T14:20:05.213
57,2020-03-29T00:00:00.000,Confirmed,From Contact,1,2020-09-19T14:20:05.213
58,2020-03-29T00:00:00.000,Confirmed,Unknown,1,2020-09-19T14:20:05.213
59,2020-03-29T00:00:00.000,Confirmed,Community,11,2020-09-19T14:20:05.213
60,2020-03-30T00:00:00.000,Confirmed,Unknown,3,2020-09-19T14:20:05.213
61,2020-03-30T00:00:00.000,Death,Community,1,2020-09-19T14:20:05.213
62,2020-03-30T00:00:00.000,Confirmed,From Contact,12,2020-09-19T14:20:05.213
63,2020-03-30T00:00:00.000,Confirmed,Community,27,2020-09-19T14:20:05.213
64,2020-03-31T00:00:00.000,Confirmed,Community,29,2020-09-19T14:20:05.213
65,2020-03-31T00:00:00.000,Confirmed,From Contact,14,2020-09-19T14:20:05.213
66,2020-03-31T00:00:00.000,Confirmed,Unknown,12,2020-09-19T14:20:05.213
