,specimen_collection_date,case_disposition,transmission_category,case_count,last_updated_at
0,2020-03-03T00:00:00.000,Confirmed,Community,2,2020-08-01T15:15:02.843
1,2020-03-05T00:00:00.000,Confirmed,Community,1,2020-08-01T15:15:02.843
2,2020-03-05T00:00:00.000,Confirmed,Unknown,1,2020-08-01T15:15:02.843
3,2020-03-05T00:00:00.000,Confirmed,From Contact,5,2020-08-01T15:15:02.843
4,2020-03-07T00:00:00.000,Confirmed,From Contact,5,2020-08-01T15:15:02.843
5,2020-03-08T00:00:00.000,Confirmed,From Contact,1,2020-08-01T15:15:02.843
6,2020-03-10T00:00:00.000,Confirmed,Community,4,2020-08-01T15:15:02.843
7,2020-03-10T00:00:00.000,Confirmed,From Contact,2,2020-08-01T15:15:02.843
8,2020-03-11T00:00:00.000,Confirmed,Community,5,2020-08-01T15:15:02.843
9,2020-03-11T00:00:00.000,Confirmed,From Contact,4,2020-08-01T15:15:02.843
10,2020-03-12T00:00:00.000,Confirmed,Community,6,2020-08-01T15:15:02.843
11,2020-03-13T00:00:00.000,Confirmed,From Contact,3,2020-08-01T15:15:02.843
12,2020-03-13T00:00:00.000,Confirmed,Community,12,2020-08-01T15:15:02.843
13,2020-03-14T00:00:00.000,Confirmed,Community,10,2020-08-01T15:15:02.843
14,2020-03-15T00:00:00.000,Confirmed,Community,9,2020-08-01T15:15:02.843
15,2020-03-15T00:00:00.000,Confirmed,Unknown,1,2020-08-01T15:15:02.843
16,2020-03-15T00:00:00.000,Confirmed,From Contact,1,2020-08-01T15:15:02.843
17,2020-03-16T00:00:00.000,Confirmed,Unknown,1,2020-08-01T15:15:02.843
18,2020-03-16T00:00:00.000,Confirmed,Community,31,2020-08-01T15:15:02.843
19,2020-03-16T00:00:00.000,Confirmed,From Contact,9,2020-08-01T15:15:02.843
20,2020-03-17T00:00:00.000,Confirmed,Community,19,2020-08-01T15:15:02.843
21,2020-03-17T00:00:00.000,Confirmed,From Contact,5,2020-08-01T15:15:02.843
22,2020-03-17T00:00:00.000,Death,From Contact,1,2020-08-01T15:15:02.843
23,2020-03-17T00:00:00.000,Confirmed,Unknown,2,2020-08-01T15:15:02.843
24,2020-03-18T00:00:00.000,Confirmed,From Contact,6,2020-08-01T15:15:02.843
25,2020-03-18T00:00:00.000,Confirmed,Community,14,2020-08-01T15:15:02.843
26,2020-03-18T00:00:00.000,Confirmed,Unknown,1,2020-08-01T15:15:02.843
27,2020-03-19T00:00:00.000,Confirmed,From Contact,3,2020-08-01T15:15:02.843
28,2020-03-19T00:00:00.000,Confirmed,Community,16,2020-08-01T15:15:02.843
29,2020-03-20T00:00:00.000,Confirmed,From Contact,5,2020-08-01T15:15:02.843
30,2020-03-20T00:00:00.000,Confirmed,Unknown,1,2020-08-01T15:15:02.843
31,2020-03-20T00:00:00.000,Confirmed,Community,30,2020-08-01T15:15:02.843
32,2020-03-21T00:00:00.000,Confirmed,From Contact,2,2020-08-01T15:15:02.843
33,2020-03-21T00:00:00.000,Confirmed,Community,15,2020-08-01T15:15:02.843
34,2020-03-22T00:00:00.000,Confirmed,From Contact,3,2020-08-01T15:15:02.843
35,2020-03-22T00:00:00.000,Confirmed,Community,21,2020-08-01T15:15:02.843
36,2020-03-23T00:00:00.000,Confirmed,Community,26,2020-08-01T15:15:02.843
37,2020-03-23T00:00:00.000,Confirmed,Unknown,3,2020-08-01T15:15:02.843
38,2020-03-23T00:00:00.000,Confirmed,From Contact,4,2020-08-01T15:15:02.843
39,2020-03-24T00:00:00.000,Confirmed,Community,32,2020-08-01T15:15:02.843
40,2020-03-24T00:00:00.000,Confirmed,From Contact,7,2020-08-01T15:15:02.843
41,2020-03-24T00:00:00.000,Confirmed,Unknown,2,2020-08-01T15:15:02.843
42,2020-03-24T00:00:00.000,Death,Community,1,2020-08-01T15:15:02.843
43,2020-03-25T00:00:00.000,Confirmed,Unknown,4,2020-08-01T15:15:02.843
44,2020-03-25T00:00:00.000,Confirmed,Community,34,2020-08-01T15:15:02.843
45,2020-03-25T00:00:00.000,Confirmed,From Contact,4,2020-08-01T15:15:02.843
46,2020-03-26T00:00:00.000,Death,From Contact,1,2020-08-01T15:15:02.843
47,2020-03-26T00:00:00.000,Confirmed,Unknown,6,2020-08-01T15:15:02.843
48,2020-03-26T00:00:00.000,Death,Community,2,2020-08-01T15:15:02.843
49,2020-03-26T00:00:00.000,Confirmed,Community,29,2020-08-01T15:15:02.843
50,2020-03-26T00:00:00.000,Confirmed,From Contact,6,2020-08-01T15:15:02.843
51,2020-03-27T00:00:00.000,Confirmed,Unknown,3,2020-08-01T15:15:02.843
52,2020-03-27T00:00:00.000,Death,Community,1,2020-08-01T15:15:02.843
53,2020-03-27T00:00:00.000,Death,From Contact,1,2020-08-01T15:15:02.843
54,2020-03-27T00:00:00.000,Confirmed,Community,25,2020-08-01T15:15:02.843
55,2020-03-27T00:00:00.000,Confirmed,From Contact,4,2020-08-01T15:15:02.843
56,2020-03-28T00:00:00.000,Confirmed,Community,13,2020-08-01T15:15:02.843
57,2020-03-28T00:00:00.000,Confirmed,From Contact,4,2020-08-01T15:15:02.843
58,2020-03-29T00:00:00.000,Confirmed,From Contact,1,2020-08-01T15:15:02.843
59,2020-03-29T00:00:00.000,Confirmed,Community,11,2020-08-01T15:15:02.843
60,2020-03-29T00:00:00.000,Confirmed,Unknown,1,2020-08-01T15:15:02.843
61,2020-03-30T00:00:00.000,Confirmed,Community,27,2020-08-01T15:15:02.843
62,2020-03-30T00:00:00.000,Death,Community,1,2020-08-01T15:15:02.843
63,2020-03-30T00:00:00.000,Confirmed,From Contact,12,2020-08-01T15:15:02.843
64,2020-03-30T00:00:00.000,Confirmed,Unknown,3,2020-08-01T15:15:02.843
65,2020-03-31T00:00:00.000,Death,Community,1,2020-08-01T15:15:02.843
66,2020-03-31T00:00:00.000,Confirmed,Community,29,2020-08-01T15:15:02.843
67,2020-03-31T00:00:00.000,Confirmed,Unknown,12,2020-08-01T15:15:02.843
68,2020-03-31T00:00:00.000,Confirmed,From Contact,14,2020-08-01T15:15:02.843
69,2020-04-01T00:00:00.000,Confirmed,Community,18,2020-08-01T15:15:02.843
70,2020-04-01T00:00:00.000,Confirmed,Unknown,7,2020-08-01T15:15:02.843
71,2020-04-01T00:00:00.000,Death,Community,2,2020-08-01T15:15:02.843
72,2020-04-01T00:00:00.000,Death,From Contact,1,2020-08-01T15:15:02.843
73,2020-04-01T00:00:00.000,Confirmed,From Contact,14,2020-08-01T15:15:02.843
74,2020-04-02T00:00:00.000,Confirmed,Unknown,5,2020-08-01T15:15:02.843
75,2020-04-02T00:00:00.000,Confirmed,From Contact,11,2020-08-01T15:15:02.843
76,2020-04-02T00:00:00.000,Confirmed,Community,18,2020-08-01T15:15:02.843
