,specimen_collection_date,case_disposition,transmission_category,case_count,last_updated_at
0,2020-03-03T00:00:00.000,Confirmed,Community,2,2020-07-15T15:15:01.813
1,2020-03-05T00:00:00.000,Confirmed,From Contact,5,2020-07-15T15:15:01.813
2,2020-03-05T00:00:00.000,Confirmed,Unknown,1,2020-07-15T15:15:01.813
3,2020-03-05T00:00:00.000,Confirmed,Community,1,2020-07-15T15:15:01.813
4,2020-03-07T00:00:00.000,Confirmed,From Contact,5,2020-07-15T15:15:01.813
5,2020-03-08T00:00:00.000,Confirmed,From Contact,1,2020-07-15T15:15:01.813
6,2020-03-10T00:00:00.000,Confirmed,From Contact,2,2020-07-15T15:15:01.813
7,2020-03-10T00:00:00.000,Confirmed,Community,4,2020-07-15T15:15:01.813
8,2020-03-11T00:00:00.000,Confirmed,From Contact,4,2020-07-15T15:15:01.813
9,2020-03-11T00:00:00.000,Confirmed,Community,5,2020-07-15T15:15:01.813
10,2020-03-12T00:00:00.000,Confirmed,Community,6,2020-07-15T15:15:01.813
11,2020-03-13T00:00:00.000,Confirmed,Community,12,2020-07-15T15:15:01.813
12,2020-03-13T00:00:00.000,Confirmed,From Contact,3,2020-07-15T15:15:01.813
13,2020-03-14T00:00:00.000,Confirmed,Community,10,2020-07-15T15:15:01.813
14,2020-03-15T00:00:00.000,Confirmed,Community,9,2020-07-15T15:15:01.813
15,2020-03-15T00:00:00.000,Confirmed,Unknown,1,2020-07-15T15:15:01.813
16,2020-03-15T00:00:00.000,Confirmed,From Contact,1,2020-07-15T15:15:01.813
17,2020-03-16T00:00:00.000,Confirmed,Unknown,1,2020-07-15T15:15:01.813
18,2020-03-16T00:00:00.000,Confirmed,Community,31,2020-07-15T15:15:01.813
19,2020-03-16T00:00:00.000,Confirmed,From Contact,9,2020-07-15T15:15:01.813
20,2020-03-17T00:00:00.000,Confirmed,Unknown,2,2020-07-15T15:15:01.813
21,2020-03-17T00:00:00.000,Death,From Contact,1,2020-07-15T15:15:01.813
22,2020-03-17T00:00:00.000,Confirmed,From Contact,5,2020-07-15T15:15:01.813
23,2020-03-17T00:00:00.000,Confirmed,Community,19,2020-07-15T15:15:01.813
24,2020-03-18T00:00:00.000,Confirmed,From Contact,6,2020-07-15T15:15:01.813
25,2020-03-18T00:00:00.000,Confirmed,Unknown,1,2020-07-15T15:15:01.813
26,2020-03-18T00:00:00.000,Confirmed,Community,14,2020-07-15T15:15:01.813
27,2020-03-19T00:00:00.000,Confirmed,Community,16,2020-07-15T15:15:01.813
28,2020-03-19T00:00:00.000,Confirmed,From Contact,3,2020-07-15T15:15:01.813
29,2020-03-20T00:00:00.000,Confirmed,From Contact,5,2020-07-15T15:15:01.813
30,2020-03-20T00:00:00.000,Confirmed,Unknown,1,2020-07-15T15:15:01.813
31,2020-03-20T00:00:00.000,Confirmed,Community,30,2020-07-15T15:15:01.813
32,2020-03-21T00:00:00.000,Confirmed,From Contact,2,2020-07-15T15:15:01.813
33,2020-03-21T00:00:00.000,Confirmed,Community,15,2020-07-15T15:15:01.813
34,2020-03-22T00:00:00.000,Confirmed,Community,21,2020-07-15T15:15:01.813
35,2020-03-22T00:00:00.000,Confirmed,From Contact,3,2020-07-15T15:15:01.813
36,2020-03-23T00:00:00.000,Confirmed,Unknown,3,2020-07-15T15:15:01.813
37,2020-03-23T00:00:00.000,Confirmed,From Contact,4,2020-07-15T15:15:01.813
38,2020-03-23T00:00:00.000,Confirmed,Community,26,2020-07-15T15:15:01.813
39,2020-03-24T00:00:00.000,Confirmed,Community,32,2020-07-15T15:15:01.813
40,2020-03-24T00:00:00.000,Death,Community,1,2020-07-15T15:15:01.813
41,2020-03-24T00:00:00.000,Confirmed,From Contact,7,2020-07-15T15:15:01.813
42,2020-03-24T00:00:00.000,Confirmed,Unknown,3,2020-07-15T15:15:01.813
43,2020-03-25T00:00:00.000,Confirmed,Unknown,4,2020-07-15T15:15:01.813
44,2020-03-25T00:00:00.000,Confirmed,From Contact,4,2020-07-15T15:15:01.813
45,2020-03-25T00:00:00.000,Confirmed,Community,34,2020-07-15T15:15:01.813
46,2020-03-26T00:00:00.000,Confirmed,Community,29,2020-07-15T15:15:01.813
47,2020-03-26T00:00:00.000,Death,Community,2,2020-07-15T15:15:01.813
48,2020-03-26T00:00:00.000,Confirmed,From Contact,6,2020-07-15T15:15:01.813
49,2020-03-26T00:00:00.000,Confirmed,Unknown,6,2020-07-15T15:15:01.813
50,2020-03-26T00:00:00.000,Death,From Contact,1,2020-07-15T15:15:01.813
51,2020-03-27T00:00:00.000,Confirmed,Community,25,2020-07-15T15:15:01.813
52,2020-03-27T00:00:00.000,Confirmed,Unknown,3,2020-07-15T15:15:01.813
53,2020-03-27T00:00:00.000,Confirmed,From Contact,4,2020-07-15T15:15:01.813
54,2020-03-27T00:00:00.000,Death,Community,1,2020-07-15T15:15:01.813
55,2020-03-27T00:00:00.000,Death,From Contact,1,2020-07-15T15:15:01.813
56,2020-03-28T00:00:00.000,Confirmed,From Contact,4,2020-07-15T15:15:01.813
57,2020-03-28T00:00:00.000,Confirmed,Community,13,2020-07-15T15:15:01.813
58,2020-03-29T00:00:00.000,Confirmed,Community,11,2020-07-15T15:15:01.813
59,2020-03-29T00:00:00.000,Confirmed,Unknown,1,2020-07-15T15:15:01.813
60,2020-03-29T00:00:00.000,Confirmed,From Contact,1,2020-07-15T15:15:01.813
61,2020-03-30T00:00:00.000,Confirmed,From Contact,12,2020-07-15T15:15:01.813
62,2020-03-30T00:00:00.000,Confirmed,Community,27,2020-07-15T15:15:01.813
63,2020-03-30T00:00:00.000,Confirmed,Unknown,3,2020-07-15T15:15:01.813
64,2020-03-30T00:00:00.000,Death,Community,1,2020-07-15T15:15:01.813
65,2020-03-31T00:00:00.000,Confirmed,From Contact,14,2020-07-15T15:15:01.813
66,2020-03-31T00:00:00.000,Confirmed,Unknown,12,2020-07-15T15:15:01.813
67,2020-03-31T00:00:00.000,Death,Community,1,2020-07-15T15:15:01.813
68,2020-03-31T00:00:00.000,Confirmed,Community,29,2020-07-15T15:15:01.813
69,2020-04-01T00:00:00.000,Confirmed,Community,18,2020-07-15T15:15:01.813
70,2020-04-01T00:00:00.000,Confirmed,Unknown,7,2020-07-15T15:15:01.813
71,2020-04-01T00:00:00.000,Confirmed,From Contact,14,2020-07-15T15:15:01.813
72,2020-04-01T00:00:00.000,Death,From Contact,1,2020-07-15T15:15:01.813
73,2020-04-01T00:00:00.000,Death,Community,2,2020-07-15T15:15:01.813
74,2020-04-02T00:00:00.000,Confirmed,From Contact,11,2020-07-15T15:15:01.813
75,2020-04-02T00:00:00.000,Confirmed,Community,18,2020-07-15T15:15:01.813
76,2020-04-02T00:00:00.000,Confirmed,Unknown,5,2020-07-15T15:15:01.813
77,2020-04-03T00:00:00.000,Confirmed,Unknown,3,2020-07-15T15:15:01.813
78,2020-04-03T00:00:00.000,Confirmed,Community,13,2020-07-15T15:15:01.813
79,2020-04-03T00:00:00.000,Confirmed,From Contact,11,2020-07-15T15:15:01.813
80,2020-04-04T00:00:00.000,Confirmed,From Contact,8,2020-07-15T15:15:01.813
81,2020-04-04T00:00:00.000,Confirmed,Community,7,2020-07-15T15:15:01.813
82,2020-04-05T00:00:00.000,Death,Community,1,2020-07-15T15:15:01.813
83,2020-04-05T00:00:00.000,Confirmed,From Contact,7,2020-07-15T15:15:01.813
84,2020-04-05T00:00:00.000,Confirmed,Community,24,2020-07-15T15:15:01.813
85,2020-04-05T00:00:00.000,Confirmed,Unknown,4,2020-07-15T15:15:01.813
86,2020-04-06T00:00:00.000,Death,From Contact,1,2020-07-15T15:15:01.813
87,2020-04-06T00:00:00.000,Confirmed,From Contact,18,2020-07-15T15:15:01.813
88,2020-04-06T00:00:00.000,Confirmed,Unknown,7,2020-07-15T15:15:01.813
89,2020-04-06T00:00:00.000,Confirmed,Community,26,2020-07-15T15:15:01.813
90,2020-04-07T00:00:00.000,Confirmed,Unknown,7,2020-07-15T15:15:01.813
91,2020-04-07T00:00:00.000,Confirmed,From Contact,27,2020-07-15T15:15:01.813
92,2020-04-07T00:00:00.000,Confirmed,Community,24,2020-07-15T15:15:01.813
93,2020-04-07T00:00:00.000,Death,Community,1,2020-07-15T15:15:01.813
94,2020-04-08T00:00:00.000,Death,From Contact,1,2020-07-15T15:15:01.813
95,2020-04-08T00:00:00.000,Confirmed,Unknown,2,2020-07-15T15:15:01.813
96,2020-04-08T00:00:00.000,Confirmed,From Contact,20,2020-07-15T15:15:01.813
97,2020-04-08T00:00:00.000,Confirmed,Community,44,2020-07-15T15:15:01.813
98,2020-04-09T00:00:00.000,Confirmed,Community,58,2020-07-15T15:15:01.813
99,2020-04-09T00:00:00.000,Confirmed,Unknown,2,2020-07-15T15:15:01.813
100,2020-04-09T00:00:00.000,Confirmed,From Contact,17,2020-07-15T15:15:01.813
101,2020-04-10T00:00:00.000,Confirmed,Community,18,2020-07-15T15:15:01.813
102,2020-04-10T00:00:00.000,Confirmed,From Contact,9,2020-07-15T15:15:01.813
103,2020-04-10T00:00:00.000,Death,Community,2,2020-07-15T15:15:01.813
