,specimen_collection_date,case_disposition,transmission_category,case_count,last_updated_at
0,2020-03-03T00:00:00.000,Confirmed,Community,2,2020-07-16T15:15:01.707
1,2020-03-05T00:00:00.000,Confirmed,From Contact,5,2020-07-16T15:15:01.707
2,2020-03-05T00:00:00.000,Confirmed,Unknown,1,2020-07-16T15:15:01.707
3,2020-03-05T00:00:00.000,Confirmed,Community,1,2020-07-16T15:15:01.707
4,2020-03-07T00:00:00.000,Confirmed,From Contact,5,2020-07-16T15:15:01.707
5,2020-03-08T00:00:00.000,Confirmed,From Contact,1,2020-07-16T15:15:01.707
6,2020-03-10T00:00:00.000,Confirmed,From Contact,2,2020-07-16T15:15:01.707
7,2020-03-10T00:00:00.000,Confirmed,Community,4,2020-07-16T15:15:01.707
8,2020-03-11T00:00:00.000,Confirmed,From Contact,4,2020-07-16T15:15:01.707
9,2020-03-11T00:00:00.000,Confirmed,Community,5,2020-07-16T15:15:01.707
10,2020-03-12T00:00:00.000,Confirmed,Community,6,2020-07-16T15:15:01.707
11,2020-03-13T00:00:00.000,Confirmed,Community,12,2020-07-16T15:15:01.707
12,2020-03-13T00:00:00.000,Confirmed,From Contact,3,2020-07-16T15:15:01.707
13,2020-03-14T00:00:00.000,Confirmed,Community,10,2020-07-16T15:15:01.707
14,2020-03-15T00:00:00.000,Confirmed,Community,9,2020-07-16T15:15:01.707
15,2020-03-15T00:00:00.000,Confirmed,Unknown,1,2020-07-16T15:15:01.707
16,2020-03-15T00:00:00.000,Confirmed,From Contact,1,2020-07-16T15:15:01.707
17,2020-03-16T00:00:00.000,Confirmed,Unknown,1,2020-07-16T15:15:01.707
18,2020-03-16T00:00:00.000,Confirmed,Community,31,2020-07-16T15:15:01.707
19,2020-03-16T00:00:00.000,Confirmed,From Contact,9,2020-07-16T15:15:01.707
20,2020-03-17T00:00:00.000,Confirmed,Unknown,2,2020-07-16T15:15:01.707
21,2020-03-17T00:00:00.000,Death,From Contact,1,2020-07-16T15:15:01.707
22,2020-03-17T00:00:00.000,Confirmed,From Contact,5,2020-07-16T15:15:01.707
23,2020-03-17T00:00:00.000,Confirmed,Community,19,2020-07-16T15:15:01.707
24,2020-03-18T00:00:00.000,Confirmed,Community,14,2020-07-16T15:15:01.707
25,2020-03-18T00:00:00.000,Confirmed,Unknown,1,2020-07-16T15:15:01.707
26,2020-03-18T00:00:00.000,Confirmed,From Contact,6,2020-07-16T15:15:01.707
27,2020-03-19T00:00:00.000,Confirmed,From Contact,3,2020-07-16T15:15:01.707
28,2020-03-19T00:00:00.000,Confirmed,Community,16,2020-07-16T15:15:01.707
29,2020-03-20T00:00:00.000,Confirmed,Unknown,1,2020-07-16T15:15:01.707
30,2020-03-20T00:00:00.000,Confirmed,Community,30,2020-07-16T15:15:01.707
31,2020-03-20T00:00:00.000,Confirmed,From Contact,5,2020-07-16T15:15:01.707
32,2020-03-21T00:00:00.000,Confirmed,From Contact,2,2020-07-16T15:15:01.707
33,2020-03-21T00:00:00.000,Confirmed,Community,15,2020-07-16T15:15:01.707
34,2020-03-22T00:00:00.000,Confirmed,Community,21,2020-07-16T15:15:01.707
35,2020-03-22T00:00:00.000,Confirmed,From Contact,3,2020-07-16T15:15:01.707
36,2020-03-23T00:00:00.000,Confirmed,Community,26,2020-07-16T15:15:01.707
37,2020-03-23T00:00:00.000,Confirmed,Unknown,3,2020-07-16T15:15:01.707
38,2020-03-23T00:00:00.000,Confirmed,From Contact,4,2020-07-16T15:15:01.707
39,2020-03-24T00:00:00.000,Death,Community,1,2020-07-16T15:15:01.707
40,2020-03-24T00:00:00.000,Confirmed,Community,32,2020-07-16T15:15:01.707
41,2020-03-24T00:00:00.000,Confirmed,From Contact,7,2020-07-16T15:15:01.707
42,2020-03-24T00:00:00.000,Confirmed,Unknown,3,2020-07-16T15:15:01.707
43,2020-03-25T00:00:00.000,Confirmed,Community,34,2020-07-16T15:15:01.707
44,2020-03-25T00:00:00.000,Confirmed,From Contact,4,2020-07-16T15:15:01.707
45,2020-03-25T00:00:00.000,Confirmed,Unknown,4,2020-07-16T15:15:01.707
46,2020-03-26T00:00:00.000,Confirmed,Community,29,2020-07-16T15:15:01.707
47,2020-03-26T00:00:00.000,Death,Community,2,2020-07-16T15:15:01.707
48,2020-03-26T00:00:00.000,Confirmed,Unknown,6,2020-07-16T15:15:01.707
