,specimen_collection_date,case_disposition,transmission_category,case_count,last_updated_at
0,2020-03-03T00:00:00.000,Confirmed,Community,2,2020-10-04T14:20:51.170
1,2020-03-05T00:00:00.000,Confirmed,Community,1,2020-10-04T14:20:51.170
2,2020-03-05T00:00:00.000,Confirmed,From Contact,5,2020-10-04T14:20:51.170
3,2020-03-07T00:00:00.000,Confirmed,From Contact,5,2020-10-04T14:20:51.170
4,2020-03-08T00:00:00.000,Confirmed,From Contact,1,2020-10-04T14:20:51.170
5,2020-03-10T00:00:00.000,Confirmed,Community,4,2020-10-04T14:20:51.170
6,2020-03-10T00:00:00.000,Confirmed,From Contact,2,2020-10-04T14:20:51.170
7,2020-03-11T00:00:00.000,Confirmed,Community,5,2020-10-04T14:20:51.170
8,2020-03-11T00:00:00.000,Confirmed,From Contact,4,2020-10-04T14:20:51.170
9,2020-03-12T00:00:00.000,Confirmed,Community,6,2020-10-04T14:20:51.170
10,2020-03-13T00:00:00.000,Confirmed,Community,13,2020-10-04T14:20:51.170
11,2020-03-13T00:00:00.000,Confirmed,From Contact,3,2020-10-04T14:20:51.170
12,2020-03-14T00:00:00.000,Confirmed,Community,10,2020-10-04T14:20:51.170
13,2020-03-15T00:00:00.000,Confirmed,Unknown,1,2020-10-04T14:20:51.170
14,2020-03-15T00:00:00.000,Confirmed,From Contact,1,2020-10-04T14:20:51.170
15,2020-03-15T00:00:00.000,Confirmed,Community,9,2020-10-04T14:20:51.170
16,2020-03-16T00:00:00.000,Confirmed,Unknown,1,2020-10-04T14:20:51.170
17,2020-03-16T00:00:00.000,Confirmed,Community,31,2020-10-04T14:20:51.170
18,2020-03-16T00:00:00.000,Confirmed,From Contact,9,2020-10-04T14:20:51.170
19,2020-03-17T00:00:00.000,Confirmed,Unknown,2,2020-10-04T14:20:51.170
20,2020-03-17T00:00:00.000,Death,From Contact,1,2020-10-04T14:20:51.170
21,2020-03-17T00:00:00.000,Confirmed,From Contact,5,2020-10-04T14:20:51.170
22,2020-03-17T00:00:00.000,Confirmed,Community,19,2020-10-04T14:20:51.170
23,2020-03-18T00:00:00.000,Confirmed,From Contact,6,2020-10-04T14:20:51.170
24,2020-03-18T00:00:00.000,Confirmed,Community,14,2020-10-04T14:20:51.170
25,2020-03-18T00:00:00.000,Confirmed,Unknown,1,2020-10-04T14:20:51.170
26,2020-03-19T00:00:00.000,Confirmed,From Contact,3,2020-10-04T14:20:51.170
