,specimen_collection_date,case_disposition,transmission_category,case_count,last_updated_at
0,2020-03-03T00:00:00.000,Confirmed,Community,2,2020-10-01T14:21:23.203
1,2020-03-05T00:00:00.000,Confirmed,Community,1,2020-10-01T14:21:23.203
2,2020-03-05T00:00:00.000,Confirmed,From Contact,5,2020-10-01T14:21:23.203
3,2020-03-07T00:00:00.000,Confirmed,From Contact,5,2020-10-01T14:21:23.203
4,2020-03-08T00:00:00.000,Confirmed,From Contact,1,2020-10-01T14:21:23.203
5,2020-03-10T00:00:00.000,Confirmed,Community,4,2020-10-01T14:21:23.203
6,2020-03-10T00:00:00.000,Confirmed,From Contact,2,2020-10-01T14:21:23.203
7,2020-03-11T00:00:00.000,Confirmed,From Contact,4,2020-10-01T14:21:23.203
8,2020-03-11T00:00:00.000,Confirmed,Community,5,2020-10-01T14:21:23.203
9,2020-03-12T00:00:00.000,Confirmed,Community,6,2020-10-01T14:21:23.203
10,2020-03-13T00:00:00.000,Confirmed,Community,12,2020-10-01T14:21:23.203
11,2020-03-13T00:00:00.000,Confirmed,From Contact,3,2020-10-01T14:21:23.203
12,2020-03-14T00:00:00.000,Confirmed,Community,10,2020-10-01T14:21:23.203
13,2020-03-15T00:00:00.000,Confirmed,Unknown,1,2020-10-01T14:21:23.203
14,2020-03-15T00:00:00.000,Confirmed,From Contact,1,2020-10-01T14:21:23.203
15,2020-03-15T00:00:00.000,Confirmed,Community,9,2020-10-01T14:21:23.203
16,2020-03-16T00:00:00.000,Confirmed,Unknown,1,2020-10-01T14:21:23.203
17,2020-03-16T00:00:00.000,Confirmed,From Contact,9,2020-10-01T14:21:23.203
18,2020-03-16T00:00:00.000,Confirmed,Community,31,2020-10-01T14:21:23.203
19,2020-03-17T00:00:00.000,Confirmed,Community,19,2020-10-01T14:21:23.203
20,2020-03-17T00:00:00.000,Confirmed,Unknown,2,2020-10-01T14:21:23.203
21,2020-03-17T00:00:00.000,Death,From Contact,1,2020-10-01T14:21:23.203
22,2020-03-17T00:00:00.000,Confirmed,From Contact,5,2020-10-01T14:21:23.203
23,2020-03-18T00:00:00.000,Confirmed,Unknown,1,2020-10-01T14:21:23.203
24,2020-03-18T00:00:00.000,Confirmed,Community,14,2020-10-01T14:21:23.203
25,2020-03-18T00:00:00.000,Confirmed,From Contact,6,2020-10-01T14:21:23.203
26,2020-03-19T00:00:00.000,Confirmed,From Contact,3,2020-10-01T14:21:23.203
27,2020-03-19T00:00:00.000,Confirmed,Community,16,2020-10-01T14:21:23.203
28,2020-03-20T00:00:00.000,Confirmed,From Contact,5,2020-10-01T14:21:23.203
29,2020-03-20T00:00:00.000,Confirmed,Unknown,1,2020-10-01T14:21:23.203
30,2020-03-20T00:00:00.000,Confirmed,Community,30,2020-10-01T14:21:23.203
31,2020-03-21T00:00:00.000,Confirmed,Community,15,2020-10-01T14:21:23.203
32,2020-03-21T00:00:00.000,Confirmed,From Contact,2,2020-10-01T14:21:23.203
33,2020-03-22T00:00:00.000,Confirmed,Community,21,2020-10-01T14:21:23.203
34,2020-03-22T00:00:00.000,Confirmed,From Contact,3,2020-10-01T14:21:23.203
35,2020-03-23T00:00:00.000,Confirmed,From Contact,4,2020-10-01T14:21:23.203
36,2020-03-23T00:00:00.000,Confirmed,Unknown,3,2020-10-01T14:21:23.203
37,2020-03-23T00:00:00.000,Confirmed,Community,26,2020-10-01T14:21:23.203
38,2020-03-24T00:00:00.000,Death,Community,1,2020-10-01T14:21:23.203
39,2020-03-24T00:00:00.000,Confirmed,Community,32,2020-10-01T14:21:23.203
40,2020-03-24T00:00:00.000,Confirmed,Unknown,2,2020-10-01T14:21:23.203
41,2020-03-24T00:00:00.000,Confirmed,From Contact,7,2020-10-01T14:21:23.203
42,2020-03-25T00:00:00.000,Confirmed,Unknown,5,2020-10-01T14:21:23.203
43,2020-03-25T00:00:00.000,Confirmed,From Contact,4,2020-10-01T14:21:23.203
44,2020-03-25T00:00:00.000,Confirmed,Community,34,2020-10-01T14:21:23.203
45,2020-03-26T00:00:00.000,Death,Community,2,2020-10-01T14:21:23.203
46,2020-03-26T00:00:00.000,Confirmed,From Contact,6,2020-10-01T14:21:23.203
47,2020-03-26T00:00:00.000,Confirmed,Community,29,2020-10-01T14:21:23.203
48,2020-03-26T00:00:00.000,Confirmed,Unknown,6,2020-10-01T14:21:23.203
49,2020-03-26T00:00:00.000,Death,From Contact,1,2020-10-01T14:21:23.203
50,2020-03-27T00:00:00.000,Confirmed,Community,25,2020-10-01T14:21:23.203
51,2020-03-27T00:00:00.000,Confirmed,Unknown,3,2020-10-01T14:21:23.203
52,2020-03-27T00:00:00.000,Confirmed,From Contact,4,2020-10-01T14:21:23.203
53,2020-03-27T00:00:00.000,Death,Community,1,2020-10-01T14:21:23.203
54,2020-03-27T00:00:00.000,Death,From Contact,1,2020-10-01T14:21:23.203
55,2020-03-28T00:00:00.000,Confirmed,From Contact,4,2020-10-01T14:21:23.203
56,2020-03-28T00:00:00.000,Confirmed,Community,13,2020-10-01T14:21:23.203
57,2020-03-29T00:00:00.000,Confirmed,Unknown,1,2020-10-01T14:21:23.203
58,2020-03-29T00:00:00.000,Confirmed,From Contact,1,2020-10-01T14:21:23.203
59,2020-03-29T00:00:00.000,Confirmed,Community,11,2020-10-01T14:21:23.203
60,2020-03-30T00:00:00.000,Confirmed,Unknown,3,2020-10-01T14:21:23.203
61,2020-03-30T00:00:00.000,Death,Community,1,2020-10-01T14:21:23.203
62,2020-03-30T00:00:00.000,Confirmed,Community,27,2020-10-01T14:21:23.203
63,2020-03-30T00:00:00.000,Confirmed,From Contact,12,2020-10-01T14:21:23.203
64,2020-03-31T00:00:00.000,Death,Community,1,2020-10-01T14:21:23.203
65,2020-03-31T00:00:00.000,Confirmed,From Contact,14,2020-10-01T14:21:23.203
66,2020-03-31T00:00:00.000,Confirmed,Unknown,12,2020-10-01T14:21:23.203
67,2020-03-31T00:00:00.000,Confirmed,Community,29,2020-10-01T14:21:23.203
68,2020-04-01T00:00:00.000,Confirmed,From Contact,14,2020-10-01T14:21:23.203
69,2020-04-01T00:00:00.000,Confirmed,Community,18,2020-10-01T14:21:23.203
70,2020-04-01T00:00:00.000,Death,Community,2,2020-10-01T14:21:23.203
71,2020-04-01T00:00:00.000,Death,From Contact,1,2020-10-01T14:21:23.203
72,2020-04-01T00:00:00.000,Confirmed,Unknown,7,2020-10-01T14:21:23.203
73,2020-04-02T00:00:00.000,Confirmed,Unknown,4,2020-10-01T14:21:23.203
74,2020-04-02T00:00:00.000,Confirmed,From Contact,11,2020-10-01T14:21:23.203
75,2020-04-02T00:00:00.000,Confirmed,Community,18,2020-10-01T14:21:23.203
76,2020-04-03T00:00:00.000,Confirmed,Community,13,2020-10-01T14:21:23.203
77,2020-04-03T00:00:00.000,Confirmed,Unknown,3,2020-10-01T14:21:23.203
78,2020-04-03T00:00:00.000,Confirmed,From Contact,11,2020-10-01T14:21:23.203
79,2020-04-04T00:00:00.000,Confirmed,Community,7,2020-10-01T14:21:23.203
80,2020-04-04T00:00:00.000,Confirmed,From Contact,8,2020-10-01T14:21:23.203
81,2020-04-05T00:00:00.000,Confirmed,From Contact,7,2020-10-01T14:21:23.203
82,2020-04-05T00:00:00.000,Confirmed,Unknown,4,2020-10-01T14:21:23.203
83,2020-04-05T00:00:00.000,Confirmed,Community,24,2020-10-01T14:21:23.203
84,2020-04-05T00:00:00.000,Death,Community,1,2020-10-01T14:21:23.203
85,2020-04-06T00:00:00.000,Confirmed,Community,25,2020-10-01T14:21:23.203
86,2020-04-06T00:00:00.000,Confirmed,Unknown,8,2020-10-01T14:21:23.203
87,2020-04-06T00:00:00.000,Death,From Contact,1,2020-10-01T14:21:23.203
88,2020-04-06T00:00:00.000,Confirmed,From Contact,18,2020-10-01T14:21:23.203
89,2020-04-07T00:00:00.000,Confirmed,From Contact,26,2020-10-01T14:21:23.203
90,2020-04-07T00:00:00.000,Confirmed,Community,24,2020-10-01T14:21:23.203
91,2020-04-07T00:00:00.000,Death,Community,1,2020-10-01T14:21:23.203
92,2020-04-07T00:00:00.000,Confirmed,Unknown,7,2020-10-01T14:21:23.203
93,2020-04-08T00:00:00.000,Confirmed,From Contact,20,2020-10-01T14:21:23.203
94,2020-04-08T00:00:00.000,Confirmed,Community,44,2020-10-01T14:21:23.203
95,2020-04-08T00:00:00.000,Confirmed,Unknown,2,2020-10-01T14:21:23.203
96,2020-04-08T00:00:00.000,Death,From Contact,1,2020-10-01T14:21:23.203
97,2020-04-09T00:00:00.000,Confirmed,From Contact,17,2020-10-01T14:21:23.203
98,2020-04-09T00:00:00.000,Confirmed,Unknown,1,2020-10-01T14:21:23.203
99,2020-04-09T00:00:00.000,Confirmed,Community,58,2020-10-01T14:21:23.203
100,2020-04-10T00:00:00.000,Confirmed,From Contact,9,2020-10-01T14:21:23.203
101,2020-04-10T00:00:00.000,Death,Community,2,2020-10-01T14:21:23.203
102,2020-04-10T00:00:00.000,Confirmed,Community,17,2020-10-01T14:21:23.203
103,2020-04-11T00:00:00.000,Death,From Contact,1,2020-10-01T14:21:23.203
104,2020-04-11T00:00:00.000,Confirmed,From Contact,7,2020-10-01T14:21:23.203
105,2020-04-11T00:00:00.000,Confirmed,Community,16,2020-10-01T14:21:23.203
106,2020-04-12T00:00:00.000,Confirmed,From Contact,9,2020-10-01T14:21:23.203
107,2020-04-12T00:00:00.000,Confirmed,Community,9,2020-10-01T14:21:23.203
108,2020-04-13T00:00:00.000,Confirmed,Unknown,1,2020-10-01T14:21:23.203
109,2020-04-13T00:00:00.000,Confirmed,From Contact,14,2020-10-01T14:21:23.203
110,2020-04-13T00:00:00.000,Confirmed,Community,17,2020-10-01T14:21:23.203
111,2020-04-13T00:00:00.000,Death,Unknown,1,2020-10-01T14:21:23.203
112,2020-04-14T00:00:00.000,Death,From Contact,1,2020-10-01T14:21:23.203
113,2020-04-14T00:00:00.000,Death,Community,2,2020-10-01T14:21:23.203
114,2020-04-14T00:00:00.000,Confirmed,From Contact,18,2020-10-01T14:21:23.203
