,specimen_collection_date,case_disposition,transmission_category,case_count,last_updated_at
0,2020-03-03T00:00:00.000,Confirmed,Community,2,2020-07-30T15:15:01.427
1,2020-03-05T00:00:00.000,Confirmed,Community,1,2020-07-30T15:15:01.427
2,2020-03-05T00:00:00.000,Confirmed,Unknown,1,2020-07-30T15:15:01.427
3,2020-03-05T00:00:00.000,Confirmed,From Contact,5,2020-07-30T15:15:01.427
4,2020-03-07T00:00:00.000,Confirmed,From Contact,5,2020-07-30T15:15:01.427
5,2020-03-08T00:00:00.000,Confirmed,From Contact,1,2020-07-30T15:15:01.427
6,2020-03-10T00:00:00.000,Confirmed,Community,4,2020-07-30T15:15:01.427
7,2020-03-10T00:00:00.000,Confirmed,From Contact,2,2020-07-30T15:15:01.427
8,2020-03-11T00:00:00.000,Confirmed,Community,5,2020-07-30T15:15:01.427
9,2020-03-11T00:00:00.000,Confirmed,From Contact,4,2020-07-30T15:15:01.427
10,2020-03-12T00:00:00.000,Confirmed,Community,6,2020-07-30T15:15:01.427
11,2020-03-13T00:00:00.000,Confirmed,Community,12,2020-07-30T15:15:01.427
12,2020-03-13T00:00:00.000,Confirmed,From Contact,3,2020-07-30T15:15:01.427
13,2020-03-14T00:00:00.000,Confirmed,Community,10,2020-07-30T15:15:01.427
14,2020-03-15T00:00:00.000,Confirmed,Unknown,1,2020-07-30T15:15:01.427
15,2020-03-15T00:00:00.000,Confirmed,From Contact,1,2020-07-30T15:15:01.427
16,2020-03-15T00:00:00.000,Confirmed,Community,9,2020-07-30T15:15:01.427
17,2020-03-16T00:00:00.000,Confirmed,Community,31,2020-07-30T15:15:01.427
18,2020-03-16T00:00:00.000,Confirmed,Unknown,1,2020-07-30T15:15:01.427
19,2020-03-16T00:00:00.000,Confirmed,From Contact,9,2020-07-30T15:15:01.427
20,2020-03-17T00:00:00.000,Confirmed,Community,19,2020-07-30T15:15:01.427
21,2020-03-17T00:00:00.000,Confirmed,From Contact,5,2020-07-30T15:15:01.427
22,2020-03-17T00:00:00.000,Confirmed,Unknown,2,2020-07-30T15:15:01.427
23,2020-03-17T00:00:00.000,Death,From Contact,1,2020-07-30T15:15:01.427
24,2020-03-18T00:00:00.000,Confirmed,Unknown,1,2020-07-30T15:15:01.427
25,2020-03-18T00:00:00.000,Confirmed,From Contact,6,2020-07-30T15:15:01.427
26,2020-03-18T00:00:00.000,Confirmed,Community,14,2020-07-30T15:15:01.427
27,2020-03-19T00:00:00.000,Confirmed,From Contact,3,2020-07-30T15:15:01.427
28,2020-03-19T00:00:00.000,Confirmed,Community,16,2020-07-30T15:15:01.427
29,2020-03-20T00:00:00.000,Confirmed,Unknown,1,2020-07-30T15:15:01.427
30,2020-03-20T00:00:00.000,Confirmed,From Contact,5,2020-07-30T15:15:01.427
31,2020-03-20T00:00:00.000,Confirmed,Community,30,2020-07-30T15:15:01.427
32,2020-03-21T00:00:00.000,Confirmed,Community,15,2020-07-30T15:15:01.427
33,2020-03-21T00:00:00.000,Confirmed,From Contact,2,2020-07-30T15:15:01.427
34,2020-03-22T00:00:00.000,Confirmed,Community,21,2020-07-30T15:15:01.427
35,2020-03-22T00:00:00.000,Confirmed,From Contact,3,2020-07-30T15:15:01.427
36,2020-03-23T00:00:00.000,Confirmed,From Contact,4,2020-07-30T15:15:01.427
37,2020-03-23T00:00:00.000,Confirmed,Unknown,3,2020-07-30T15:15:01.427
38,2020-03-23T00:00:00.000,Confirmed,Community,26,2020-07-30T15:15:01.427
39,2020-03-24T00:00:00.000,Confirmed,Unknown,2,2020-07-30T15:15:01.427
40,2020-03-24T00:00:00.000,Confirmed,From Contact,7,2020-07-30T15:15:01.427
41,2020-03-24T00:00:00.000,Confirmed,Community,32,2020-07-30T15:15:01.427
42,2020-03-24T00:00:00.000,Death,Community,1,2020-07-30T15:15:01.427
43,2020-03-25T00:00:00.000,Confirmed,Community,34,2020-07-30T15:15:01.427
44,2020-03-25T00:00:00.000,Confirmed,Unknown,4,2020-07-30T15:15:01.427
45,2020-03-25T00:00:00.000,Confirmed,From Contact,4,2020-07-30T15:15:01.427
46,2020-03-26T00:00:00.000,Confirmed,From Contact,6,2020-07-30T15:15:01.427
47,2020-03-26T00:00:00.000,Death,From Contact,1,2020-07-30T15:15:01.427
48,2020-03-26T00:00:00.000,Death,Community,2,2020-07-30T15:15:01.427
49,2020-03-26T00:00:00.000,Confirmed,Community,29,2020-07-30T15:15:01.427
50,2020-03-26T00:00:00.000,Confirmed,Unknown,6,2020-07-30T15:15:01.427
51,2020-03-27T00:00:00.000,Confirmed,Community,25,2020-07-30T15:15:01.427
52,2020-03-27T00:00:00.000,Confirmed,From Contact,4,2020-07-30T15:15:01.427
53,2020-03-27T00:00:00.000,Death,From Contact,1,2020-07-30T15:15:01.427
54,2020-03-27T00:00:00.000,Death,Community,1,2020-07-30T15:15:01.427
55,2020-03-27T00:00:00.000,Confirmed,Unknown,3,2020-07-30T15:15:01.427
56,2020-03-28T00:00:00.000,Confirmed,From Contact,4,2020-07-30T15:15:01.427
57,2020-03-28T00:00:00.000,Confirmed,Community,13,2020-07-30T15:15:01.427
58,2020-03-29T00:00:00.000,Confirmed,Unknown,1,2020-07-30T15:15:01.427
59,2020-03-29T00:00:00.000,Confirmed,Community,11,2020-07-30T15:15:01.427
60,2020-03-29T00:00:00.000,Confirmed,From Contact,1,2020-07-30T15:15:01.427
61,2020-03-30T00:00:00.000,Confirmed,From Contact,12,2020-07-30T15:15:01.427
62,2020-03-30T00:00:00.000,Confirmed,Unknown,3,2020-07-30T15:15:01.427
63,2020-03-30T00:00:00.000,Death,Community,1,2020-07-30T15:15:01.427
64,2020-03-30T00:00:00.000,Confirmed,Community,27,2020-07-30T15:15:01.427
65,2020-03-31T00:00:00.000,Confirmed,Community,29,2020-07-30T15:15:01.427
66,2020-03-31T00:00:00.000,Confirmed,Unknown,12,2020-07-30T15:15:01.427
67,2020-03-31T00:00:00.000,Death,Community,1,2020-07-30T15:15:01.427
68,2020-03-31T00:00:00.000,Confirmed,From Contact,14,2020-07-30T15:15:01.427
69,2020-04-01T00:00:00.000,Death,From Contact,1,2020-07-30T15:15:01.427
70,2020-04-01T00:00:00.000,Confirmed,Unknown,7,2020-07-30T15:15:01.427
71,2020-04-01T00:00:00.000,Confirmed,From Contact,14,2020-07-30T15:15:01.427
72,2020-04-01T00:00:00.000,Death,Community,2,2020-07-30T15:15:01.427
73,2020-04-01T00:00:00.000,Confirmed,Community,18,2020-07-30T15:15:01.427
74,2020-04-02T00:00:00.000,Confirmed,Community,18,2020-07-30T15:15:01.427
75,2020-04-02T00:00:00.000,Confirmed,Unknown,5,2020-07-30T15:15:01.427
76,2020-04-02T00:00:00.000,Confirmed,From Contact,11,2020-07-30T15:15:01.427
77,2020-04-03T00:00:00.000,Confirmed,Community,13,2020-07-30T15:15:01.427
78,2020-04-03T00:00:00.000,Confirmed,Unknown,3,2020-07-30T15:15:01.427
79,2020-04-03T00:00:00.000,Confirmed,From Contact,11,2020-07-30T15:15:01.427
80,2020-04-04T00:00:00.000,Confirmed,From Contact,8,2020-07-30T15:15:01.427
81,2020-04-04T00:00:00.000,Confirmed,Community,7,2020-07-30T15:15:01.427
82,2020-04-05T00:00:00.000,Death,Community,1,2020-07-30T15:15:01.427
83,2020-04-05T00:00:00.000,Confirmed,Community,24,2020-07-30T15:15:01.427
84,2020-04-05T00:00:00.000,Confirmed,From Contact,7,2020-07-30T15:15:01.427
85,2020-04-05T00:00:00.000,Confirmed,Unknown,4,2020-07-30T15:15:01.427
86,2020-04-06T00:00:00.000,Confirmed,Unknown,8,2020-07-30T15:15:01.427
87,2020-04-06T00:00:00.000,Confirmed,From Contact,18,2020-07-30T15:15:01.427
88,2020-04-06T00:00:00.000,Confirmed,Community,26,2020-07-30T15:15:01.427
89,2020-04-06T00:00:00.000,Death,From Contact,1,2020-07-30T15:15:01.427
90,2020-04-07T00:00:00.000,Confirmed,From Contact,27,2020-07-30T15:15:01.427
91,2020-04-07T00:00:00.000,Confirmed,Community,24,2020-07-30T15:15:01.427
92,2020-04-07T00:00:00.000,Confirmed,Unknown,7,2020-07-30T15:15:01.427
93,2020-04-07T00:00:00.000,Death,Community,1,2020-07-30T15:15:01.427
94,2020-04-08T00:00:00.000,Confirmed,From Contact,20,2020-07-30T15:15:01.427
95,2020-04-08T00:00:00.000,Confirmed,Unknown,2,2020-07-30T15:15:01.427
96,2020-04-08T00:00:00.000,Confirmed,Community,44,2020-07-30T15:15:01.427
97,2020-04-08T00:00:00.000,Death,From Contact,1,2020-07-30T15:15:01.427
98,2020-04-09T00:00:00.000,Confirmed,From Contact,17,2020-07-30T15:15:01.427
99,2020-04-09T00:00:00.000,Confirmed,Unknown,2,2020-07-30T15:15:01.427
100,2020-04-09T00:00:00.000,Confirmed,Community,58,2020-07-30T15:15:01.427
101,2020-04-10T00:00:00.000,Death,Community,2,2020-07-30T15:15:01.427
