,Deaths,Cases,Total Deaths,Date,7 day average
64,46,248,4667,05/03/2020,516.7142857142857
65,42,462,4709,05/04/2020,495.57142857142856
66,49,434,4758,05/05/2020,455.42857142857144
67,38,452,4796,05/06/2020,422.57142857142856
68,45,402,4841,05/07/2020,394.2857142857143
69,43,344,4884,05/08/2020,372.2857142857143
70,28,119,4912,05/09/2020,351.57142857142856
71,26,188,4938,05/10/2020,343.0
72,32,410,4970,05/11/2020,335.57142857142856
73,33,400,5003,05/12/2020,330.7142857142857
74,23,363,5026,05/13/2020,318.0
75,14,332,5040,05/14/2020,308.0
76,26,259,5066,05/15/2020,295.85714285714283
77,24,165,5090,05/16/2020,302.42857142857144
78,19,137,5109,05/17/2020,295.14285714285717
79,16,268,5125,05/18/2020,274.85714285714283
80,16,329,5141,05/19/2020,264.7142857142857
81,21,327,5162,05/20/2020,259.57142857142856
82,15,345,5177,05/21/2020,261.42857142857144
83,15,386,5192,05/22/2020,279.57142857142856
84,20,163,5212,05/23/2020,279.2857142857143
85,12,179,5224,05/24/2020,285.2857142857143
86,14,175,5238,05/25/2020,272.0
87,11,339,5249,05/26/2020,273.42857142857144
88,11,254,5260,05/27/2020,263.0
89,12,227,5272,05/28/2020,246.14285714285714
90,16,171,5288,05/29/2020,215.42857142857142
91,11,112,5299,05/30/2020,208.14285714285714
92,11,80,5310,05/31/2020,194.0
93,10,252,5320,06/01/2020,205.0
94,6,190,5326,06/02/2020,183.71428571428572
95,13,137,5339,06/03/2020,167.0
96,10,129,5349,06/04/2020,153.0
97,6,132,5355,06/05/2020,147.42857142857142
98,10,59,5365,06/06/2020,139.85714285714286
99,5,53,5370,06/07/2020,136.0
100,13,111,5383,06/08/2020,115.85714285714286
101,6,124,5389,06/09/2020,106.42857142857143
102,11,99,5400,06/10/2020,101.0
103,4,106,5404,06/11/2020,97.71428571428571
104,6,122,5410,06/12/2020,96.28571428571429
105,4,53,5414,06/13/2020,95.42857142857143
106,7,53,5421,06/14/2020,95.42857142857143
107,4,102,5425,06/15/2020,94.14285714285714
108,5,133,5430,06/16/2020,95.42857142857143
109,7,112,5437,06/17/2020,97.28571428571429
110,4,111,5441,06/18/2020,98.0
111,3,90,5444,06/19/2020,93.42857142857143
112,4,46,5448,06/20/2020,92.42857142857143
113,6,52,5454,06/21/2020,92.28571428571429
114,7,109,5461,06/22/2020,93.28571428571429
115,9,96,5470,06/23/2020,88.0
116,11,101,5481,06/24/2020,86.42857142857143
117,5,82,5486,06/25/2020,82.28571428571429
118,3,94,5489,06/26/2020,82.85714285714286
119,11,69,5500,06/27/2020,86.14285714285714
120,1,58,5501,06/28/2020,87.0
121,5,127,5506,06/29/2020,89.57142857142857
122,5,133,5511,06/30/2020,94.85714285714286
123,5,120,5516,07/01/2020,97.57142857142857
124,4,130,5520,07/02/2020,104.42857142857143
125,6,72,5526,07/03/2020,101.28571428571429
126,6,23,5532,07/04/2020,94.71428571428571
127,5,54,5537,07/05/2020,94.14285714285714
128,4,143,5541,07/06/2020,96.42857142857143
129,4,123,5545,07/07/2020,95.0
130,5,123,5550,07/08/2020,95.42857142857143
131,4,105,5554,07/09/2020,91.85714285714286
132,3,91,5557,07/10/2020,94.57142857142857
133,2,73,5559,07/11/2020,101.71428571428571
134,4,56,5563,07/12/2020,102.0
135,2,122,5565,07/13/2020,99.0
136,4,110,5569,07/14/2020,97.14285714285714
137,2,150,5571,07/15/2020,101.0
138,3,91,5574,07/16/2020,99.0
139,0,103,5574,07/17/2020,100.71428571428571
140,5,58,5579,07/18/2020,98.57142857142857
141,3,39,5582,07/19/2020,96.14285714285714
142,4,85,5586,07/20/2020,90.85714285714286
143,5,79,5591,07/21/2020,86.42857142857143
144,1,95,5592,07/22/2020,78.57142857142857
145,5,84,5597,07/23/2020,77.57142857142857
146,2,67,5599,07/24/2020,72.42857142857143
147,2,35,5601,07/25/2020,69.14285714285714
148,4,40,5605,07/26/2020,69.28571428571429
149,2,84,5607,07/27/2020,69.14285714285714
150,1,105,5608,07/28/2020,72.85714285714286
151,1,72,5609,07/29/2020,69.57142857142857
152,2,94,5611,07/30/2020,71.0
153,1,79,5612,07/31/2020,72.71428571428571
154,3,54,5615,08/01/2020,75.42857142857143
155,2,40,5617,08/02/2020,75.42857142857143
156,0,95,5617,08/03/2020,77.0
157,2,49,5619,08/04/2020,69.0
158,0,97,5619,08/05/2020,72.57142857142857
159,2,83,5621,08/06/2020,71.0
160,0,93,5621,08/07/2020,73.0
161,1,54,5622,08/08/2020,73.0
162,0,48,5622,08/09/2020,74.14285714285714
163,1,74,5623,08/10/2020,71.14285714285714
164,1,82,5624,08/11/2020,75.85714285714286
165,0,113,5624,08/12/2020,78.14285714285714
166,2,81,5626,08/13/2020,77.85714285714286
167,1,77,5627,08/14/2020,75.57142857142857
168,2,33,5629,08/15/2020,72.57142857142857
169,1,48,5630,08/16/2020,72.57142857142857
170,1,93,5631,08/17/2020,75.28571428571429
171,0,62,5631,08/18/2020,72.42857142857143
172,1,67,5632,08/19/2020,65.85714285714286
173,2,51,5634,08/20/2020,61.57142857142857
174,0,69,5634,08/21/2020,60.42857142857143
175,2,35,5636,08/22/2020,60.714285714285715
176,0,51,5636,08/23/2020,61.142857142857146
177,1,84,5637,08/24/2020,59.857142857142854
178,1,76,5638,08/25/2020,61.857142857142854
179,1,93,5639,08/26/2020,65.57142857142857
180,0,54,5639,08/27/2020,66.0
181,1,36,5640,08/28/2020,61.285714285714285
182,0,2,5640,08/29/2020,56.57142857142857
183,0,4,5640,08/30/2020,49.857142857142854
