,Deaths,Cases,Total Deaths,Date,7 day average
64,46,248,4665,05/03/2020,516.5714285714286
65,42,463,4707,05/04/2020,495.7142857142857
66,49,434,4756,05/05/2020,455.57142857142856
67,38,452,4794,05/06/2020,422.7142857142857
68,45,401,4839,05/07/2020,394.2857142857143
69,43,349,4882,05/08/2020,373.0
70,28,122,4910,05/09/2020,352.7142857142857
71,26,191,4936,05/10/2020,344.57142857142856
72,32,410,4968,05/11/2020,337.0
73,33,400,5001,05/12/2020,332.14285714285717
74,23,364,5024,05/13/2020,319.57142857142856
75,14,333,5038,05/14/2020,309.85714285714283
76,26,260,5064,05/15/2020,297.14285714285717
77,24,165,5088,05/16/2020,303.2857142857143
78,19,138,5107,05/17/2020,295.7142857142857
79,15,269,5122,05/18/2020,275.57142857142856
80,16,330,5138,05/19/2020,265.57142857142856
81,21,326,5159,05/20/2020,260.14285714285717
82,15,345,5174,05/21/2020,261.85714285714283
83,14,387,5188,05/22/2020,280.0
84,20,163,5208,05/23/2020,279.7142857142857
85,12,178,5220,05/24/2020,285.42857142857144
86,14,174,5234,05/25/2020,271.85714285714283
87,11,339,5245,05/26/2020,273.14285714285717
88,11,260,5256,05/27/2020,263.7142857142857
89,12,226,5268,05/28/2020,246.71428571428572
90,16,172,5284,05/29/2020,216.0
91,11,111,5295,05/30/2020,208.57142857142858
92,11,81,5306,05/31/2020,194.71428571428572
93,10,253,5316,06/01/2020,206.0
94,6,198,5322,06/02/2020,185.85714285714286
95,13,145,5335,06/03/2020,169.42857142857142
96,10,143,5345,06/04/2020,157.57142857142858
97,6,132,5351,06/05/2020,151.85714285714286
98,10,60,5361,06/06/2020,144.57142857142858
99,5,54,5366,06/07/2020,140.71428571428572
100,13,113,5379,06/08/2020,120.71428571428571
101,7,129,5386,06/09/2020,110.85714285714286
102,11,99,5397,06/10/2020,104.28571428571429
103,5,108,5402,06/11/2020,99.28571428571429
104,6,124,5408,06/12/2020,98.14285714285714
105,4,54,5412,06/13/2020,97.28571428571429
106,7,55,5419,06/14/2020,97.42857142857143
107,4,111,5423,06/15/2020,97.14285714285714
108,5,134,5428,06/16/2020,97.85714285714286
109,7,108,5435,06/17/2020,99.14285714285714
110,4,112,5439,06/18/2020,99.71428571428571
111,3,90,5442,06/19/2020,94.85714285714286
112,4,45,5446,06/20/2020,93.57142857142857
113,6,52,5452,06/21/2020,93.14285714285714
114,7,109,5459,06/22/2020,92.85714285714286
115,9,95,5468,06/23/2020,87.28571428571429
116,11,100,5479,06/24/2020,86.14285714285714
117,6,82,5485,06/25/2020,81.85714285714286
118,4,93,5489,06/26/2020,82.28571428571429
119,11,66,5500,06/27/2020,85.28571428571429
120,1,58,5501,06/28/2020,86.14285714285714
121,5,126,5506,06/29/2020,88.57142857142857
122,5,134,5511,06/30/2020,94.14285714285714
123,5,120,5516,07/01/2020,97.0
124,4,125,5520,07/02/2020,103.14285714285714
125,6,71,5526,07/03/2020,100.0
126,6,22,5532,07/04/2020,93.71428571428571
127,5,55,5537,07/05/2020,93.28571428571429
128,5,125,5542,07/06/2020,93.14285714285714
129,4,100,5546,07/07/2020,88.28571428571429
130,5,104,5551,07/08/2020,86.0
131,3,78,5554,07/09/2020,79.28571428571429
132,3,68,5557,07/10/2020,78.85714285714286
133,2,56,5559,07/11/2020,83.71428571428571
134,4,37,5563,07/12/2020,81.14285714285714
135,2,86,5565,07/13/2020,75.57142857142857
136,3,75,5568,07/14/2020,72.0
137,0,83,5568,07/15/2020,69.0
138,1,46,5569,07/16/2020,64.42857142857143
139,0,34,5569,07/17/2020,59.57142857142857
140,1,12,5570,07/18/2020,53.285714285714285
141,0,1,5570,07/19/2020,48.142857142857146
